12	2278	2.26063	0.03333	10.87408	0.03333	0.03333	2.20512	0.03333	0.03333	0.03333	0.03649	0.03333	0.03333	0.03333	0.03333	0.03333	2.21681	0.03333	0.03333	0.03333	355.60687	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
13	2551	2.46331	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	4.80792	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	365.82877	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
14	2077	6.21947	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	366.84720	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
15	2369	0.05115	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	3.84465	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	369.20420	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
16	1465	0.03333	0.03333	0.03333	0.03333	0.03333	5.03044	0.03333	27.63865	4.48971	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	332.20819	0.03333	0.03333	0.03333	0.03333	3.79968
17	2592	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	30.56032	4.07670	0.03333	3.11540	0.03333	27.71113	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	302.81413	0.03333	0.03333	0.03333	0.03333	4.92232
18	2046	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	373.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
19	1941	0.03333	1.94898	0.03333	0.03333	0.03333	0.03333	0.03333	12.47080	5.00677	1.73453	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	178.39066	0.03333	0.03333	0.03333	0.03333	173.64827	0.03333	0.03333	0.03333	0.03333	0.03333
20	2518	0.03333	0.03333	0.03333	0.03333	0.03333	33.69763	0.03333	0.03333	90.58192	0.03333	0.03333	23.26996	64.93010	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	160.68705
21	2132	0.03333	0.03333	0.03333	0.03333	0.03333	4.24111	0.03333	0.03333	119.42098	0.03333	0.03333	0.03333	219.49671	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	29.97453
22	2650	0.03333	373.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
23	2207	0.03333	327.43895	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	45.62772	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
24	2553	4.49954	2.21486	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	366.38560	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
25	2078	1.91201	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	1.89090	0.03333	0.03333	0.03333	367.45939	0.03333	0.03333	0.03333	0.03333	0.03333	1.87104	0.03333	0.03333	0.03333	0.03333
26	2203	0.03333	0.03333	0.03333	26.89737	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	324.69818	0.03333	0.03333	0.03333	0.03333	21.50445
27	2143	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	7.63304	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	285.12674	0.03333	58.80839	0.03333	0.03333	21.56517
28	2224	0.03333	3.08769	0.98974	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	11.66290	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	338.70217	0.03333	0.03333	0.03333	0.03333	18.72417
29	2510	0.03333	5.77161	0.03333	0.03333	0.03333	0.03333	0.03333	10.67596	15.13868	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	336.48906	0.03333	0.03333	0.03333	0.03333	5.09135
30	2240	1.96747	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.06274	0.03333	0.03333	0.03333	0.03333	0.03333	3.79055	0.03333	0.03333	0.03333	367.31257	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
31	2563	0.03468	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	3.46153	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	369.60379	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
32	2122	5.61845	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	367.44822	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
33	2118	4.15938	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.05708	0.03333	0.03333	0.03333	366.88354	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
34	1944	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	373.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
35	2117	0.03333	2.69442	0.03333	0.03333	0.03333	0.03333	0.03333	16.07577	0.03356	0.03333	0.03333	54.30727	0.03333	0.03333	12.67627	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	269.64227	0.03333	0.03333	0.03333	0.03333	17.80378
36	2611	3.73371	0.03333	0.03333	0.03333	0.03333	3.67818	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	14.90179	0.03333	0.03333	0.03333	350.81965	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
37	2184	4.28296	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	4.18839	0.03333	0.03333	0.03333	364.62865	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
38	2354	4.49659	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	368.57008	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
39	2169	0.03333	0.03333	3.50291	0.03333	0.03333	0.03333	3.49499	3.58211	6.69124	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	319.75065	0.03333	0.03333	0.03333	0.03333	36.17810
40	2283	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	12.57987	6.29633	0.03333	0.03333	6.45207	18.22274	0.03333	7.13295	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	299.31422	0.03333	0.03333	0.03333	0.03333	23.23515
41	2620	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	373.03333	0.03333	0.03333	0.03333
42	1998	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	373.03333	0.03333	0.03333	0.03333
43	2654	2.59467	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	370.47200	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
44	2646	9.36838	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	3.61086	0.03333	0.03333	0.03333	0.03333	0.03333	5.16427	0.03333	0.03333	0.03333	354.98982	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
45	2228	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	13.31077	0.03333	0.03333	0.03333	359.75590	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
46	2082	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	22.05284	0.03333	0.03333	0.03333	351.01382	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
47	1979	4.47795	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.19901	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	366.42304	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
48	2484	0.03568	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	3.02107	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	370.04324	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
49	2257	2.56671	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	370.49996	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
50	2005	5.14976	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	367.91691	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
51	2560	2.00045	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	11.93573	0.03333	2.06663	2.12554	0.03333	0.03333	0.03333	0.03333	4.60300	0.03333	0.03333	0.03333	350.46864	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
52	1962	4.14667	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.05179	0.03333	0.03333	0.03333	366.90154	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
53	2206	5.53932	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	1.84661	0.03333	0.03333	0.03333	365.71407	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
54	2520	0.03624	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	6.91415	0.03333	0.03333	0.03333	366.14961	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
55	2104	6.48231	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	366.58435	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
56	2602	3.94165	0.03333	0.03333	0.03333	0.03333	1.94872	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	7.76845	0.03333	0.03333	0.03333	359.47450	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
57	2521	2.86311	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	367.53900	0.03333	0.03333	0.03333	0.03333	0.03333	2.69790	0.03333	0.03333	0.03333	0.03333
58	2233	5.28077	0.03333	0.03333	3.63637	0.03333	0.03333	0.03333	0.03333	0.03333	2.62654	1.74042	0.03333	0.03333	0.03333	0.03333	1.84636	0.03333	0.03333	0.03333	340.48349	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	17.61938
59	2200	4.54236	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	4.40859	0.03333	0.03333	0.03333	364.14905	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
60	2294	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	11.44596	0.03333	0.03333	4.01937	53.44684	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	279.88031	0.03333	0.03333	0.03333	0.03333	24.37419
61	1981	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	373.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
62	2187	0.03333	2.58818	2.57495	0.03333	0.03333	0.03333	0.03333	7.88230	1.89629	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	346.28379	0.03333	0.03333	0.03333	0.03333	11.97449
63	1916	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	7.17937	0.03333	0.03333	6.56984	31.38730	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	327.99681
64	1945	0.03333	8.97225	0.03333	0.03333	0.03333	0.03333	0.03333	0.03339	11.71418	0.03333	0.03333	2.76397	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	326.49574	0.03333	0.03333	0.03333	0.03333	23.22047
65	1959	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	15.67543	0.03333	0.03333	0.03333	0.03333	73.52597	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	279.43579	0.03333	0.03333	0.03333	0.03333	4.49614
66	1971	2.18878	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.23803	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	368.67319	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
67	2436	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	355.48599	0.03333	0.03333	0.03333	0.03333	17.58068
68	2042	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	10.48913	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	347.60558	0.03333	0.03333	0.03333	0.03333	15.00529
69	2084	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	22.05557	0.03333	0.03333	0.03333	351.01109	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
70	2624	2.08304	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	4.02360	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	366.99336	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
71	2364	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	373.03333	0.03333	0.03333	0.03333
72	1991	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	373.03333	0.03333	0.03333	0.03333
73	2110	0.03333	0.03333	0.03333	0.03333	0.03333	8.98463	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	364.08203	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
74	2029	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	218.23864	154.82802	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
75	2607	3.98258	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	1.76249	0.03333	0.03333	0.03333	0.03333	0.03333	2.20502	0.03333	0.03333	0.03333	365.18324	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
76	2649	0.03333	3.27661	1.68223	0.03333	0.03333	0.03333	0.03333	0.03333	0.03830	0.03333	0.03333	0.03333	8.22057	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	333.22614	0.03333	0.03333	0.03333	0.03333	26.75615
77	2087	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.44456	28.68589	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	314.16202	0.03333	0.03333	0.03333	0.03333	27.84086
78	2188	2.06796	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	1.98611	0.03333	0.03333	0.03333	369.04592	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
79	2477	8.24168	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	364.82498	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
80	2386	5.59576	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.75240	0.03333	0.03333	0.03333	364.75184	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
81	2543	0.03333	0.03333	0.55059	0.03333	0.03333	0.03333	0.03333	10.78584	0.37608	2.58814	0.03333	0.03333	5.58467	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	198.95103	0.03333	0.03333	0.03333	0.03333	147.56965	0.03333	0.03333	0.03333	0.03333	6.86068
82	2604	3.93544	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.47305	0.03333	0.03333	0.03333	0.03333	0.03333	3.38423	0.03333	0.03333	0.03333	363.34061	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
83	2561	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.50575	0.03333	0.03333	0.03333	368.12270	0.03333	0.03333	0.03333	0.03333	0.03333	2.47155	0.03333	0.03333	0.03333	0.03333
84	2433	2.63921	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	2.58820	0.03333	0.03333	0.03333	0.03333	0.03333	367.87259	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
85	2496	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	373.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
86	2153	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	16.83560	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	329.63074	0.03333	0.03333	0.03333	0.03333	26.63366
87	2536	0.03333	0.03333	0.03333	0.03333	0.03333	6.17333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	354.66198	0.03333	0.03333	0.03333	0.03333	11.90024	0.03333	0.03333	0.03333	0.03333	0.39777
88	2482	1.87807	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	3.00883	0.03333	0.03333	0.03333	368.21311	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333
89	2512	0.03333	0.03333	0.03333	3.67299	0.03333	0.03333	0.03333	0.36708	6.66592	0.03333	0.03333	7.63370	0.03333	0.03333	0.03333	57.60687	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	0.03333	256.02882	0.03333	0.03333	0.03333	0.03333	41.25795
