26	2203	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	11.73121	0.04348	0.04348	30.86214	0.04348	0.04348	0.04348	0.04348	0.04348	330.53709
27	2143	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	11.51460	0.04348	0.04348	3.83491	59.83008	0.04348	0.04348	0.04348	0.04348	297.99432
28	2224	0.04348	0.04348	0.04348	0.04348	6.00191	0.04348	3.01847	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	18.01719	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	346.13635
29	2510	0.04348	6.21541	0.04348	0.04348	9.28927	0.04348	0.04348	0.04348	0.04348	4.23620	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.86804	0.04348	350.60847
30	2240	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	7.62930	0.04348	0.04348	0.04348	365.45766	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
31	2563	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
32	2122	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
33	2118	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.07482	0.04348	0.04348	0.04348	371.01214	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
34	1944	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
35	2117	0.04348	0.04348	0.04348	0.04348	11.61184	52.76040	0.04348	0.04348	0.04348	6.79159	0.04348	0.04348	0.04348	6.41431	0.04348	0.04348	3.15827	0.04348	0.04348	0.04348	2.78571	12.96921	276.85651
36	2611	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	25.89277	0.04348	0.04348	0.04348	345.37350	0.04348	0.04348	1.86417	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
37	2184	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	8.35615	0.04348	0.04348	0.04348	364.73081	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
38	2354	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
39	2169	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	3.59885	0.04348	0.04348	4.69426	0.04348	0.04348	0.04348	23.84261	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	341.03819
40	2283	0.04348	14.15618	0.04348	0.04348	0.04348	9.68476	0.04348	0.04348	0.04348	5.77205	0.04348	0.04348	0.04348	12.92101	0.04348	0.04348	1.34452	0.04348	0.04348	0.04348	0.04348	14.01142	315.41441
41	2620	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348
42	1998	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348
43	2654	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
44	2646	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	8.65220	0.04348	0.04348	0.04348	361.59979	0.04348	0.04348	0.04348	2.87844	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
45	2228	0.04348	0.04348	0.04348	0.04348	15.72114	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	357.36582	0.04348
46	2082	0.04348	0.04348	0.04348	0.04348	22.17559	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	350.91137	0.04348
47	1979	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	368.72460	0.04348	4.36236	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
48	2484	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
49	2257	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	370.60131	0.04348	2.48565	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
50	2005	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
51	2560	0.04348	0.04348	0.04348	0.04348	3.25551	0.04348	0.04348	0.04348	4.00514	0.04348	0.04348	0.04348	354.31829	0.04348	0.04348	1.90960	9.72885	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
52	1962	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	369.02549	0.04348	4.06146	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
53	2206	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	5.49823	0.04348	0.04348	0.04348	367.58872	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
54	2520	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	6.95614	0.04348	0.04348	0.04348	366.13082	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
55	2104	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	370.95673	0.04348	2.13022	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
56	2602	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	11.66529	0.04348	0.04348	0.04348	361.42166	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
57	2521	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	370.37048	0.04348	0.04348	0.04348	2.71648	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
58	2233	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	347.41841	0.04348	3.45525	0.04348	22.25677	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
59	2200	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	4.43438	0.04348	0.04348	0.04348	368.65258	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
60	2294	0.04348	38.96704	0.04348	0.04348	0.04348	6.28614	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	5.56984	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	322.35090
61	1981	0.04348	135.75292	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	237.33404
62	2187	0.04348	0.04348	0.04348	0.04348	2.62961	0.04348	0.04348	0.04348	0.04348	3.81000	0.04348	0.04348	0.04348	9.25975	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	357.47455
63	1916	0.04348	84.70596	0.04348	0.04348	0.04348	31.38293	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	257.04154	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
64	1945	0.04348	0.04348	0.04348	0.04348	10.75020	0.04348	5.39698	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	13.34897	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	343.67776
65	1959	0.04348	47.17781	0.04348	0.04348	7.03456	0.04348	0.04348	0.04348	0.04348	13.80270	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	8.08108	0.04348	0.04348	0.04348	0.04348	0.04348	297.12124
66	1971	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.22184	0.04348	0.04348	0.04348	370.86511	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
67	2436	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348
68	2042	0.04348	0.04348	0.04348	0.04348	4.47507	0.04348	0.04348	0.04348	0.04348	10.91110	0.04348	0.04348	0.04348	9.03258	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	348.75516
69	2084	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	32.79188	0.04348	0.04348	0.04348	340.29507	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
70	2624	0.04348	0.04348	0.04348	0.04348	4.03341	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	369.05355	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
71	2364	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348
72	1991	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348
73	2110	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
74	2029	0.04348	147.96317	0.04348	0.04348	0.04348	225.12379	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
75	2607	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	3.95509	0.04348	0.04348	0.04348	369.13187	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
76	2649	0.04348	0.04348	0.04348	0.04348	6.35055	0.04348	3.19151	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	19.04698	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	344.58487
77	2087	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	6.94532	0.04348	0.04348	0.04348	19.86869	0.04348	0.04348	12.32752	0.04348	0.04348	0.04348	7.63989	0.04348	326.43596
78	2188	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	367.23710	0.04348	5.84986	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
79	2477	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
80	2386	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.77238	0.04348	0.04348	0.04348	370.31457	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
81	2543	0.04348	0.04348	0.04348	0.04348	2.58952	0.04348	0.04348	0.04348	0.04348	4.56493	0.04348	0.04348	201.44943	4.34452	0.04348	0.04348	1.45534	0.04348	0.04348	0.04348	5.32340	0.04348	153.57720
82	2604	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	5.84824	0.04348	0.04348	0.04348	367.23871	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
83	2561	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	7.08706	0.04348	0.04348	0.04348	363.17522	0.04348	2.86815	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
84	2433	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	370.48862	0.04348	0.04348	0.04348	0.04348	0.04348	2.59834	0.04348	0.04348	0.04348	0.04348
85	2496	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348
86	2153	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	9.50347	0.04348	0.04348	0.04348	15.08953	0.04348	0.04348	3.16984	0.04348	0.04348	0.04348	0.04348	0.04348	345.41107
87	2536	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	342.40655	0.04348	12.29333	0.04348	18.43056	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
88	2482	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	4.83915	0.04348	0.04348	0.04348	368.24781	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
89	2512	0.04348	0.04348	0.04348	0.04348	0.04348	7.85245	2.48600	0.04348	48.35037	0.04348	0.04348	0.04348	0.04348	18.40224	0.04348	0.04348	6.83375	0.04348	0.04348	0.04348	0.04348	0.04348	289.33606
90	2010	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	5.16647	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	367.92049	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
91	2103	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	4.17576	0.04348	0.04348	0.04348	366.87182	0.04348	0.04348	2.08286	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
92	2253	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.45684	0.04348	0.04348	0.04348	370.63011	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
93	2500	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
94	2063	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	5.51795	0.04348	0.04348	0.04348	364.85870	0.04348	0.04348	0.04348	2.75378	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
95	2509	0.04348	54.22098	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	10.64013	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	308.26932
96	2399	0.04348	22.86425	0.04348	0.04348	0.04348	11.57564	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	28.32537	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	10.38792	300.06421
97	2150	0.04348	0.04348	0.04348	0.04348	0.04348	2.01741	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	369.09317	0.04348	2.01986	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
98	2030	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.06699	0.04348	0.04348	0.04348	371.01997	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
99	2374	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
100	1986	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	10.06509	0.04348	0.04348	0.04348	363.02187	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
101	2630	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	370.87146	0.04348	2.21550	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
102	2376	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	8.57740	0.04348	0.04348	0.04348	362.40216	0.04348	0.04348	0.04348	0.04348	0.04348	2.15088	0.04348	0.04348	0.04348	0.04348
103	2326	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.13929	370.94767	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
104	2172	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	5.95247	0.04348	0.04348	0.04348	367.13448	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
105	2133	0.04348	0.04348	0.04348	0.04348	34.45183	62.00424	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	6.45524	0.04348	0.04348	2.43537	0.04348	0.04348	0.04348	0.04348	8.01468	259.89951
106	2296	0.04348	0.04348	0.04348	0.04348	206.04317	167.04378	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
107	2626	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348
108	2097	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	373.04348	0.04348	0.04348	0.04348	0.04348	0.04348
109	2093	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.16316	366.68232	0.04348	2.16563	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	2.16280	0.04348
110	2391	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	244.19376	0.04348	0.04348	0.04348	0.04348	0.04348	128.89320	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
111	2275	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	371.01337	0.04348	2.07359	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
112	1984	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	6.46985	0.04348	0.04348	0.04348	366.61711	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
113	2347	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	1.40571	1.35279	0.04348	0.04348	227.12271	2.69981	0.04348	0.04348	2.67329	0.04348	0.04348	0.04348	0.04348	0.04348	138.00655
114	2550	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	7.09854	0.04348	0.04348	0.04348	365.98842	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348	0.04348
115	2047	0.04348	0.04348	0.04348	0.04348	36.89118	41.53706	0.04348	0.04348	0.04348	5.31250	0.04348	0.04348	0.04348	4.43531	0.04348	0.04348	9.33998	0.04348	0.04348	0.04348	3.85647	56.30734	215.66798
