43	2654	370.65490	0.20004	2.74504	0.20003	0.20000
44	2646	347.94816	4.21301	21.39241	0.24386	0.20255
45	2228	0.20000	0.20000	0.20000	0.20000	373.20000
46	2082	0.20000	0.20000	0.20000	0.20000	373.20000
47	1979	363.61101	0.64723	9.34118	0.20056	0.20000
48	2484	373.20000	0.20000	0.20000	0.20000	0.20000
49	2257	364.81003	0.77087	8.01845	0.20064	0.20000
50	2005	372.95161	0.44724	0.20040	0.20076	0.20000
51	2560	351.66076	10.35701	11.15957	0.61880	0.20386
52	1962	369.89277	0.28059	3.42640	0.20020	0.20003
53	2206	359.69033	0.47641	13.43279	0.20046	0.20000
54	2520	366.34271	0.20003	7.04867	0.20842	0.20018
55	2104	366.43292	0.30964	6.85684	0.20059	0.20000
56	2602	356.82594	0.49727	16.27283	0.20256	0.20141
57	2521	367.86543	5.52422	0.20131	0.20904	0.20000
58	2233	340.60775	2.08657	8.86677	22.23603	0.20288
59	2200	364.22839	0.30026	9.07133	0.20002	0.20000
60	2294	0.20000	0.20052	0.20018	326.11808	47.28121
61	1981	0.20000	0.20000	0.20000	0.20000	373.20000
62	2187	0.20000	0.20000	0.20000	373.20000	0.20000
63	1916	0.20000	5.07981	0.20019	346.63420	21.88579
64	1945	0.20014	0.20090	0.20009	365.03261	8.36627
65	1959	2.36092	0.73221	0.20317	322.67674	48.02696
66	1971	368.13000	0.68684	4.78255	0.20061	0.20000
67	2436	0.20000	0.20000	0.20000	373.20000	0.20000
68	2042	0.20000	0.20000	0.20000	373.20000	0.20000
69	2084	334.63748	0.20012	38.75801	0.20161	0.20277
70	2624	363.07251	4.20519	6.32183	0.20004	0.20042
71	2364	0.20000	0.20000	0.20000	373.20000	0.20000
72	1991	0.20000	0.20000	0.20000	373.20000	0.20000
73	2110	0.35502	0.20042	9.21285	0.24628	363.98543
74	2029	0.20004	102.90883	0.20033	0.27063	270.42017
75	2607	364.91761	0.26675	8.41495	0.20068	0.20000
76	2649	0.20007	0.20010	0.20024	373.10423	0.29536
77	2087	0.20000	0.20000	0.20000	373.20000	0.20000
78	2188	359.92776	0.52948	13.14225	0.20050	0.20000
79	2477	373.20000	0.20000	0.20000	0.20000	0.20000
80	2386	370.43538	0.20004	2.96454	0.20005	0.20000
81	2543	196.95866	0.33611	4.34587	172.15834	0.20101
82	2604	360.82478	0.54080	12.23087	0.20353	0.20002
83	2561	355.54864	0.23932	17.80656	0.20548	0.20000
84	2433	370.58741	0.20003	2.81181	0.20005	0.20070
85	2496	0.20000	0.20000	0.20000	373.20000	0.20000
86	2153	0.20000	0.20000	0.20000	373.20000	0.20000
87	2536	342.38773	0.20095	12.80708	18.40417	0.20007
88	2482	360.08050	0.74201	12.77692	0.20057	0.20000
89	2512	0.49594	0.20535	53.61928	307.94142	11.73801
90	2010	0.20014	0.20030	0.20005	371.96134	1.43818
91	2103	361.36987	0.64105	11.58847	0.20061	0.20000
92	2253	366.89531	1.02692	5.67711	0.20066	0.20000
93	2500	372.93461	0.46459	0.20078	0.20002	0.20000
94	2063	360.46943	1.02236	11.60938	0.69227	0.20655
95	2509	0.20666	0.20030	0.20025	321.77328	51.61950
96	2399	0.20017	0.20207	15.32542	327.95588	30.31646
97	2150	361.32164	2.05215	10.22235	0.20072	0.20313
98	2030	370.63612	0.64234	2.32096	0.20059	0.20000
99	2374	370.90253	0.20003	2.49739	0.20004	0.20000
100	1986	360.52170	0.20003	12.87826	0.20001	0.20000
101	2630	368.12537	0.65688	4.81713	0.20062	0.20000
102	2376	362.30234	0.29178	11.00526	0.20003	0.20059
103	2326	368.39797	0.39398	4.80803	0.20002	0.20000
104	2172	360.61765	0.59798	12.38424	0.20011	0.20001
105	2133	0.20541	43.32541	0.20006	281.33631	48.93281
106	2296	0.20000	24.46542	0.20008	0.22876	348.90573
107	2626	0.20000	0.20000	0.20000	373.20000	0.20000
108	2097	0.20000	0.20000	0.20000	373.20000	0.20000
109	2093	359.63220	0.26692	13.70031	0.20057	0.20000
110	2391	0.20000	0.20000	373.20000	0.20000	0.20000
111	2275	366.35296	0.59742	6.64906	0.20056	0.20000
112	1984	366.60338	0.29133	6.70519	0.20004	0.20006
113	2347	222.61172	0.28251	6.52260	144.38296	0.20021
114	2550	360.39374	0.67126	12.53192	0.20308	0.20000
115	2047	0.20076	22.06167	0.20011	251.30413	100.23333
116	1932	0.20000	0.20000	0.20000	373.20000	0.20000
117	2655	370.91716	0.20003	2.48279	0.20002	0.20000
118	1994	0.20000	0.20000	0.20000	373.20000	0.20000
119	2292	1.73267	1.86278	3.09771	356.83287	10.47397
120	2109	373.03847	0.36136	0.20013	0.20004	0.20000
121	2040	356.35271	11.71778	5.39731	0.32763	0.20457
122	2086	358.98917	0.20011	14.40693	0.20377	0.20003
123	2460	362.09201	1.39267	10.11477	0.20055	0.20000
124	2597	0.99360	0.34320	0.20020	372.26267	0.20032
125	2282	0.20017	0.20042	0.20018	324.52578	48.87345
126	2511	0.20044	0.20029	0.20019	320.87337	52.52571
127	2598	0.20013	0.20020	0.20025	359.89314	13.50627
128	2638	370.89165	0.20005	2.50827	0.20004	0.20000
129	2390	0.20000	0.20000	0.20000	0.20000	373.20000
130	2096	0.20000	0.20000	0.20000	0.20000	373.20000
131	2218	354.35652	0.20005	19.04158	0.20185	0.20001
132	1917	363.00237	0.28009	10.31751	0.20004	0.20000
133	2353	364.09885	0.20003	9.30108	0.20004	0.20000
134	2625	370.23705	0.87620	2.48616	0.20059	0.20000
135	2194	3.05079	0.40270	0.20005	370.05124	0.29522
136	2289	0.20017	28.35185	0.20007	285.58716	59.66075
137	2323	366.23371	0.60631	6.75941	0.20057	0.20000
138	2410	352.91143	0.83465	19.85126	0.20259	0.20006
139	2631	356.51669	0.20005	16.88320	0.20007	0.20000
140	2111	0.20012	0.20016	0.20021	338.61497	34.78454
141	2062	5.61440	0.20105	20.79561	232.12483	115.26410
142	2059	368.94515	0.29894	4.35530	0.20061	0.20000
143	1938	364.35514	0.58988	8.65444	0.20054	0.20000
144	2060	343.72492	18.85377	10.95942	0.22137	0.24051
145	1939	0.20015	0.20010	0.20019	274.46320	98.93637
146	2264	0.20018	0.20011	0.20016	357.31405	16.08551
147	2574	373.20000	0.20000	0.20000	0.20000	0.20000
148	2579	373.20000	0.20000	0.20000	0.20000	0.20000
149	2419	0.20013	22.38111	0.20010	300.48204	50.73662
150	2491	0.20138	0.20079	0.20014	358.10371	15.29397
151	2468	295.10631	1.82364	4.45612	69.02630	3.58763
152	2615	369.28308	0.61750	3.69864	0.20075	0.20003
153	2507	358.33825	0.48660	14.77466	0.20048	0.20000
154	2564	362.46820	0.28462	10.84663	0.20054	0.20000
155	2420	0.20000	0.20000	0.20000	373.20000	0.20000
156	1929	373.06808	0.33178	0.20012	0.20003	0.20000
157	2154	359.75094	1.61987	12.21706	0.21212	0.20000
158	1925	363.72982	0.20005	9.53936	0.33036	0.20041
159	1940	0.20000	0.20000	0.20000	373.20000	0.20000
160	2329	372.23424	0.70755	0.20012	0.65806	0.20003
161	2469	367.39249	0.20004	6.00742	0.20005	0.20000
162	2229	346.88012	2.31213	24.38587	0.20997	0.21191
163	2552	362.84952	0.20003	10.55044	0.20001	0.20000
164	1993	364.10702	1.10068	8.39182	0.20047	0.20000
165	2032	0.20014	0.20173	0.20009	359.83023	13.56781
166	2485	369.63103	0.58835	3.38059	0.20004	0.20000
167	2395	358.01922	6.16913	9.39929	0.21155	0.20081
168	2339	356.32420	0.20005	17.07572	0.20002	0.20000
169	1989	364.56295	0.20003	8.83104	0.20069	0.20529
170	2243	0.21998	0.20024	15.78256	11.72977	346.06744
171	2434	0.20002	0.20022	0.20020	267.67813	105.72143
172	2126	0.20001	15.06815	0.20000	0.20354	358.32831
173	2408	372.47374	0.92520	0.20036	0.20070	0.20000
174	2121	366.39987	0.33394	6.85436	0.20941	0.20242
175	2453	0.20000	308.63304	0.20826	0.20746	64.75123
176	2214	0.24735	296.38908	0.20141	0.22326	76.93890
177	2633	0.20000	0.20000	0.20000	373.20000	0.20000
178	2526	333.85368	0.69361	39.02807	0.22462	0.20001
179	2430	357.93040	0.77883	14.89013	0.20064	0.20000
180	1964	0.20001	102.30561	0.20075	104.79173	166.50190
181	2064	360.58132	0.27276	12.74529	0.20062	0.20002
182	2407	373.20000	0.20000	0.20000	0.20000	0.20000
183	2317	0.20000	0.20000	0.20000	0.20000	373.20000
184	2412	0.20000	0.20000	0.20000	0.20000	373.20000
185	2406	0.20002	153.51229	0.20113	61.45578	158.63079
186	2112	361.17533	0.20004	12.22459	0.20005	0.20000
187	2404	354.07327	0.20832	19.31832	0.20009	0.20001
188	2135	0.20000	0.20000	0.20000	373.20000	0.20000
189	2498	0.20002	9.32310	0.20010	331.50622	32.77056
190	2302	0.75716	12.39255	0.20124	360.44861	0.20045
191	2629	0.20221	0.20009	0.20008	370.10485	3.29277
192	2351	0.20123	0.20011	0.20010	369.64938	3.74918
193	2212	370.20970	0.35914	3.03111	0.20005	0.20000
194	2123	358.18553	0.94071	14.47330	0.20046	0.20000
195	2053	0.20072	0.20016	0.20023	338.44817	34.95072
196	2254	0.20000	0.20298	0.20008	359.87341	13.52353
197	2271	364.73531	0.26563	8.59833	0.20071	0.20002
198	2199	0.20035	0.20035	0.20018	323.52880	49.87033
199	2054	0.20015	0.20015	0.20018	328.06627	45.33325
200	2018	0.20000	0.20000	0.20000	373.20000	0.20000
201	2636	0.20000	0.20000	0.20000	373.20000	0.20000
202	2371	0.20000	0.20000	0.20000	0.20000	373.20000
203	2166	0.20000	0.20000	0.20000	0.20000	373.20000
204	2033	370.71035	0.34933	2.53961	0.20070	0.20000
205	2608	0.20011	0.20133	0.20009	344.59657	28.80189
206	2567	0.84765	9.05496	0.20209	363.69513	0.20017
207	2338	0.20000	0.20000	0.20000	373.20000	0.20000
208	1954	0.20000	0.20000	0.20000	373.20000	0.20000
209	2555	0.20039	0.20013	0.20009	370.00821	3.39118
210	2138	0.20000	0.20000	0.20000	373.19999	0.20001
211	2357	0.20000	0.20000	0.20000	0.20000	373.20000
212	2152	0.20000	0.20000	0.20000	0.20000	373.20000
213	2372	0.20000	0.20000	0.20000	373.20000	0.20000
214	2189	0.33209	0.20056	93.19393	280.07316	0.20027
215	2590	360.94659	0.24132	12.41155	0.20053	0.20000
216	2359	373.06589	0.33398	0.20013	0.20001	0.20000
217	2020	365.75116	0.32900	7.51980	0.20005	0.20000
218	2467	366.99251	0.37811	6.22932	0.20005	0.20000
219	2266	320.63101	0.53501	52.23971	0.39096	0.20331
220	2558	0.20000	0.20000	0.20000	0.20000	373.20000
221	2375	0.20000	0.20000	0.20000	0.20000	373.20000
222	1947	0.20012	0.20034	0.20021	305.84667	67.55266
223	2432	0.20002	14.28781	14.49417	0.24144	344.77656
224	2660	0.20000	0.20000	0.20000	373.20000	0.20000
225	2640	0.20000	0.20000	0.20000	373.20000	0.20000
226	2601	362.48110	0.57135	10.54331	0.20420	0.20003
227	2069	350.69065	0.30898	22.59378	0.20454	0.20205
228	2327	0.20039	0.20064	0.20053	318.69238	54.70605
229	1928	0.20000	0.20000	0.20000	373.20000	0.20000
230	2360	0.20000	0.20000	0.20000	0.20000	373.20000
231	2156	0.20000	0.20000	0.20000	0.20000	373.20000
232	2101	0.20001	0.20021	0.20022	271.51212	101.88744
233	2095	371.26493	2.13046	0.20106	0.20349	0.20006
234	2125	0.20018	0.20013	0.20029	362.32215	11.07725
235	2124	368.10593	0.38912	5.10486	0.20009	0.20000
236	2538	0.20000	0.20000	0.20000	373.20000	0.20000
237	2447	0.20000	0.20000	0.20000	373.20000	0.20000
238	2297	0.20000	0.20000	0.20000	373.20000	0.20000
239	2659	0.20000	0.20005	0.20000	274.45012	98.94983
240	2142	327.73866	0.88239	44.87373	0.28749	0.21773
241	2414	364.83420	0.28794	8.47286	0.20496	0.20003
242	2324	355.58730	17.53602	0.20040	0.46573	0.21055
243	2334	333.73851	0.83627	38.96057	0.26437	0.20029
244	2397	0.20000	0.20000	0.20000	0.20000	373.20000
245	1978	0.20000	0.20000	0.20000	0.20000	373.20000
246	2429	0.20000	0.20000	373.20000	0.20000	0.20000
247	2300	0.20000	0.20000	373.20000	0.20000	0.20000
248	2606	373.20000	0.20000	0.20000	0.20000	0.20000
249	2276	371.29223	2.10637	0.20075	0.20065	0.20000
250	2554	373.20000	0.20000	0.20000	0.20000	0.20000
251	2258	351.89992	2.57641	19.12364	0.20002	0.20000
252	2331	363.08177	0.27789	10.23803	0.20030	0.20200
253	1942	0.20000	0.20000	373.20000	0.20000	0.20000
254	2584	0.20000	0.20000	373.20000	0.20000	0.20000
255	2517	0.20000	373.20000	0.20000	0.20000	0.20000
256	2192	0.20000	0.20000	0.20000	373.20000	0.20000
257	2090	364.36737	0.56831	8.66378	0.20054	0.20000
258	2340	366.35429	0.67781	6.56737	0.20053	0.20000
259	2127	0.20009	0.20039	0.20008	365.69384	7.70561
260	1943	355.09566	0.28480	18.21944	0.20009	0.20001
261	2586	366.38061	0.60781	6.61102	0.20056	0.20000
262	2116	0.20183	0.20023	0.20004	361.37422	12.02367
263	2365	0.20000	0.20000	0.20000	373.20000	0.20000
264	2523	0.20000	24.25925	0.20000	0.20000	349.14075
265	2158	0.20000	0.20000	0.20000	0.20000	373.20000
266	1985	316.02523	0.43707	14.03637	43.30107	0.20026
267	2279	0.20083	0.20015	0.20012	370.05015	3.34875
268	1948	0.20000	0.20000	0.20000	373.20000	0.20000
269	1957	0.20000	0.20000	0.20000	373.20000	0.20000
270	2648	0.20000	0.20000	0.20000	373.20000	0.20000
271	1946	367.71542	1.35367	4.53034	0.20057	0.20000
272	2337	0.20000	0.20000	0.20000	373.20000	0.20000
273	2225	0.20000	0.20000	0.20000	373.20000	0.20000
274	2016	0.20000	0.20000	0.20000	373.20000	0.20000
275	2244	364.83984	0.55813	8.20151	0.20051	0.20000
276	2348	368.63506	2.01508	2.87031	0.27955	0.20000
277	2600	364.09326	0.61926	8.88221	0.20524	0.20003
278	2593	370.91784	0.32746	2.35406	0.20064	0.20000
279	2056	313.18217	0.20057	60.21657	0.20069	0.20001
280	2396	0.20003	0.20047	0.20020	248.47585	124.92345
281	1952	0.45501	0.20081	24.06718	0.27987	348.99713
282	2458	0.20011	0.20010	0.20037	345.04233	28.35710
283	2489	359.18861	2.36521	12.03934	0.20680	0.20004
284	1983	340.43167	0.20025	32.96597	0.20206	0.20005
285	2328	0.26641	0.20066	9.55248	299.63265	64.34780
286	2394	0.20013	0.20014	0.20026	304.99599	68.40348
287	1718	0.20008	0.20041	0.20006	363.45539	9.94407
288	2333	5.03907	0.29780	0.20460	312.57702	55.88150
289	2446	370.30106	0.51471	2.78419	0.20005	0.20000
290	1997	372.74740	0.64934	0.20320	0.20005	0.20000
291	1955	0.20036	0.20047	0.20011	368.77058	4.62847
292	1920	0.20043	0.20023	0.20009	370.36555	3.03371
293	2074	373.20000	0.20000	0.20000	0.20000	0.20000
294	1926	0.20021	22.25683	0.20010	301.90800	49.43486
295	2570	0.20000	56.39653	0.20000	0.20000	317.00347
296	2647	0.20000	0.20000	0.20000	373.20000	0.20000
297	2435	0.20000	0.20000	0.20000	373.20000	0.20000
298	2213	369.38471	0.20003	4.01525	0.20002	0.20000
299	2464	370.82753	0.59747	2.17445	0.20055	0.20000
300	2335	0.20000	0.20000	0.20000	0.20000	373.20000
301	1960	0.20000	0.20000	0.20000	0.20000	373.20000
302	2392	356.35266	0.20015	8.71449	8.36647	0.36622
303	2549	370.80281	0.20003	2.59714	0.20001	0.20000
304	2131	359.49360	1.34240	12.75214	0.21181	0.20005
305	2309	353.09481	2.35248	18.14131	0.21071	0.20069
306	2092	0.20000	0.20000	373.20000	0.20000	0.20000
307	2165	362.94951	0.98529	9.66430	0.20089	0.20000
308	2149	0.20016	0.20103	0.20008	362.39315	11.00558
309	2007	1.35695	0.20122	63.93885	305.76482	2.73816
310	2445	0.41484	0.20042	5.38061	367.80391	0.20021
311	2306	372.71539	0.68221	0.20145	0.20096	0.20000
312	2043	363.92001	0.27801	9.40136	0.20062	0.20000
313	2535	0.20000	373.20000	0.20000	0.20000	0.20000
314	2492	366.31947	0.30421	6.97569	0.20063	0.20000
315	2361	0.20000	0.20000	0.20000	0.20000	373.20000
316	2280	0.20000	0.20000	0.20000	0.20000	373.20000
317	2619	365.76755	0.27589	7.55582	0.20073	0.20000
318	2385	3.94129	10.16731	0.20093	359.49033	0.20014
319	2530	1.79763	41.63259	0.20152	330.16805	0.20021
320	1913	0.20000	0.20005	0.20000	329.42761	43.97233
321	2542	347.51190	0.21980	25.79431	0.27097	0.20303
322	2246	0.20022	0.20041	0.20009	351.51450	21.88478
323	2002	0.35976	0.20202	4.60973	348.30741	20.52107
324	1972	0.20000	0.20000	0.20000	373.20000	0.20000
325	2242	0.27994	197.18359	0.20384	0.73620	175.59643
326	2416	0.20000	146.44399	0.20005	0.23370	226.92226
327	2071	0.24831	0.20031	9.49507	360.67899	3.37733
328	2102	0.20016	0.20132	0.20006	361.27797	12.12048
329	2616	3.96550	0.20135	0.20007	357.60035	12.03272
330	2176	0.20012	32.05171	0.20006	268.80281	72.74530
331	2267	0.20002	0.20011	0.20018	363.72834	9.67135
332	2068	0.20015	0.20086	0.20007	367.48376	5.91516
333	1577	0.20000	0.20000	0.20000	373.20000	0.20000
334	2370	365.43500	0.33396	7.83035	0.20069	0.20000
335	2237	363.58442	0.42706	9.58847	0.20005	0.20000
336	2583	0.20000	0.20000	0.20000	373.20000	0.20000
337	2378	0.20000	0.20000	0.20000	373.20000	0.20000
338	2503	0.20000	0.20000	0.20000	0.20000	373.20000
339	2114	0.20000	0.20000	0.20000	0.20000	373.20000
340	2260	0.20000	0.20000	0.20000	0.20000	373.20000
341	2307	373.20000	0.20000	0.20000	0.20000	0.20000
342	2336	0.31312	0.20071	5.22856	357.40426	10.85336
343	2120	0.20000	0.20000	0.20000	0.20000	373.20000
344	2105	0.20000	0.20000	0.20000	0.20000	373.20000
345	2161	0.20016	0.20011	0.20020	285.81783	87.58170
346	2287	359.08030	14.25312	0.20094	0.26079	0.20485
347	2529	0.20000	0.20118	0.20001	339.67745	33.72136
348	1966	344.94160	1.98780	26.66026	0.20586	0.20448
349	2285	0.20016	0.20011	0.20012	366.05468	7.34493
350	2247	0.20019	4.44326	0.20006	343.95359	25.20290
351	2261	370.21952	0.20003	3.18040	0.20006	0.20000
352	2504	370.65162	0.20003	2.74834	0.20001	0.20000
353	2495	370.20316	0.39166	3.00435	0.20082	0.20000
354	2343	0.20345	0.20032	0.20012	371.73111	1.66501
355	2487	0.20000	373.20000	0.20000	0.20000	0.20000
356	2245	0.20000	373.20000	0.20000	0.20000	0.20000
357	1988	0.20000	0.20000	373.20000	0.20000	0.20000
358	2466	0.20000	0.20000	373.20000	0.20000	0.20000
359	2223	0.27795	0.20033	3.48200	362.71536	7.32436
360	2653	0.20000	0.20000	0.20000	373.20000	0.20000
361	2164	364.43723	0.55646	8.60629	0.20002	0.20000
362	2472	0.20000	0.20000	0.20000	373.20000	0.20000
363	2241	0.20016	0.20226	0.20008	370.68845	2.70905
364	136	0.20000	0.20000	0.20000	373.20000	0.20000
365	2451	0.20077	0.20012	0.20017	334.50772	38.89122
366	2050	0.20000	0.20000	0.20000	373.20000	0.20000
367	2196	0.20000	0.20000	0.20000	373.20000	0.20000
368	2075	0.93985	7.89767	0.20277	0.30693	364.65278
369	2501	2.36932	0.20266	60.55907	98.87166	211.99729
370	2423	368.13991	0.32859	5.13079	0.20071	0.20000
371	2250	0.20019	0.20006	0.20005	365.98547	7.41423
372	2180	0.20018	0.20009	0.20006	369.73800	3.66168
373	2478	0.20000	0.20000	373.20000	0.20000	0.20000
374	2058	0.20000	0.20000	373.20000	0.20000	0.20000
375	2183	0.20039	0.20013	0.20008	372.99057	0.40883
376	2533	0.20000	0.20000	0.20000	373.20000	0.20000
377	2409	361.57621	0.32596	11.69432	0.20348	0.20002
378	2582	0.20000	0.20000	0.20000	373.20000	0.20000
379	2377	0.20014	0.20014	0.20007	321.61436	51.78529
380	2215	0.38984	6.42802	0.20044	366.22601	0.75569
381	2197	0.20000	0.20000	0.20000	0.20000	373.20000
382	2236	0.20000	0.20000	0.20000	0.20000	373.20000
383	2499	335.17727	0.20003	38.22261	0.20009	0.20000
384	2322	0.20001	12.79998	0.20000	0.21165	360.58835
385	2098	369.67981	0.42086	3.49926	0.20006	0.20000
386	2418	372.97614	0.42372	0.20011	0.20003	0.20000
387	2381	368.20378	0.67331	4.72218	0.20073	0.20000
388	2603	0.20000	0.20000	0.20000	0.20000	373.20000
389	2644	0.20000	0.20000	0.20000	0.20000	373.20000
390	2417	0.20000	0.20000	0.20000	373.20000	0.20000
391	1999	0.20000	0.20000	0.20000	373.20000	0.20000
392	2220	368.49515	0.71529	4.38952	0.20004	0.20000
393	2578	370.56352	0.36938	2.66637	0.20072	0.20000
394	2045	370.91571	0.30438	2.37986	0.20004	0.20000
395	1953	372.94272	0.45711	0.20012	0.20006	0.20000
396	2028	0.20000	0.20000	0.20000	373.20000	0.20000
397	2556	360.46834	0.33528	12.79561	0.20076	0.20000
398	2191	0.20000	0.20000	0.20000	373.20000	0.20000
399	2235	0.20001	12.06065	0.20146	7.66624	353.87164
400	2288	0.28195	75.43879	264.28936	0.20625	33.78364
401	1987	0.20000	0.20000	0.20000	373.20000	0.20000
402	2475	0.20014	0.20106	0.20010	358.63164	14.76707
403	2547	7.04476	0.53965	0.20127	359.99893	6.21539
404	2319	0.20061	0.20008	0.20011	366.75395	6.64526
405	2617	0.20002	0.20019	0.20022	325.99798	47.40159
406	1914	0.20000	0.20000	0.20000	373.20000	0.20000
407	2658	0.20000	0.20000	0.20000	373.20000	0.20000
408	2163	0.83551	44.27952	0.20243	319.75818	8.92436
409	2311	197.21953	80.03806	96.34227	0.20015	0.20000
410	2052	0.20019	0.20009	0.20005	365.68805	7.71162
411	2594	0.20052	0.20148	23.45595	321.91292	28.22913
412	2273	0.20013	0.20150	0.20004	367.08823	6.31010
413	2202	0.20000	0.20000	0.20000	373.20000	0.20000
414	2222	0.20002	17.08142	0.20049	0.30260	356.21548
415	1922	0.20000	0.20000	0.20000	0.20000	373.20000
416	2341	0.20018	0.20006	0.20000	17.98171	355.41805
417	2139	370.61790	0.44146	2.54060	0.20004	0.20000
418	2462	311.65174	61.41861	0.51934	0.20927	0.20105
419	2591	373.20000	0.20000	0.20000	0.20000	0.20000
420	2628	0.20000	0.20000	0.20000	0.20000	373.20000
421	2291	0.20000	373.20000	0.20000	0.20000	0.20000
422	2643	0.20019	0.20010	0.20006	373.10282	0.29683
423	2293	0.66214	6.72224	0.20196	366.21352	0.20014
424	1975	0.20000	0.20000	0.20000	0.20000	373.20000
425	1930	0.20000	0.20000	0.20000	0.20000	373.20000
426	2516	0.20144	0.20014	0.20012	368.61622	4.78208
427	2057	14.30844	5.01892	0.20586	354.26659	0.20019
428	2623	351.37134	0.48242	21.70769	0.23842	0.20013
429	2006	0.20000	0.20000	0.20000	373.20000	0.20000
430	2366	0.20001	62.83530	0.20019	0.50694	310.25756
431	2211	0.20001	148.35621	0.20027	0.26836	224.97516
432	2352	371.16495	0.20003	2.23491	0.20012	0.20000
433	2427	0.20000	0.20000	373.20000	0.20000	0.20000
434	1934	0.20000	0.20000	0.20000	0.20000	373.20000
435	2299	370.57704	0.31345	2.70934	0.20016	0.20000
436	2226	0.61534	13.97353	6.21555	0.54774	352.64783
437	2573	365.82251	0.80963	6.95736	0.21050	0.20000
438	1923	0.20000	100.70535	0.20010	7.67149	265.22306
439	2575	366.77005	0.81645	5.99638	0.21712	0.20000
440	2559	372.99586	0.40283	0.20058	0.20073	0.20000
441	2368	0.33432	10.03894	0.20029	335.34420	28.08224
442	2642	0.20127	39.99379	0.20011	278.00541	55.59941
443	2349	0.20000	0.20000	373.20000	0.20000	0.20000
444	2384	0.64118	0.25667	0.20027	329.16366	43.73822
445	2645	0.20000	0.20000	0.20000	373.20000	0.20000
446	2210	356.65583	16.13017	0.20095	0.81162	0.20143
447	2159	0.20000	0.20000	0.20000	373.20000	0.20000
448	2424	0.20000	0.20000	0.20000	0.20000	373.20000
449	2000	0.20000	0.20000	0.20000	373.20000	0.20000
450	2157	0.20000	0.20000	0.20000	373.20000	0.20000
451	2539	371.87541	1.52238	0.20147	0.20074	0.20000
452	2657	0.20000	0.20000	0.20000	373.20000	0.20000
453	1935	0.20000	0.20000	0.20000	373.20000	0.20000
454	2313	9.16881	0.20114	0.20205	0.20418	364.22382
455	2613	373.20000	0.20000	0.20000	0.20000	0.20000
456	2356	373.20000	0.20000	0.20000	0.20000	0.20000
457	2108	370.58154	0.35264	2.66509	0.20073	0.20000
458	2155	0.20000	27.95620	0.20013	58.86498	286.77870
459	2144	0.20011	0.20010	5.12862	368.27099	0.20018
460	1921	0.20000	0.20000	0.20000	373.20000	0.20000
461	2072	0.20041	0.20014	0.20021	315.13620	58.26305
462	2461	0.20008	0.20060	0.20009	359.80562	13.59361
463	2310	0.20000	62.78595	0.20001	0.27542	310.53862
464	2465	0.20000	0.20000	0.20000	373.20000	0.20000
465	2083	365.35706	0.20003	8.04287	0.20004	0.20000
