46	2082	0.001	0.001	0.001	0.001	0.998
47	1979	0.972	0.002	0.025	0.001	0.001
48	2484	0.998	0.001	0.001	0.001	0.001
49	2257	0.975	0.002	0.021	0.001	0.001
50	2005	0.997	0.001	0.001	0.001	0.001
51	2560	0.940	0.028	0.030	0.002	0.001
52	1962	0.989	0.001	0.009	0.001	0.001
53	2206	0.962	0.001	0.036	0.001	0.001
54	2520	0.980	0.001	0.019	0.001	0.001
55	2104	0.980	0.001	0.018	0.001	0.001
56	2602	0.954	0.001	0.044	0.001	0.001
57	2521	0.984	0.015	0.001	0.001	0.001
58	2233	0.911	0.006	0.024	0.059	0.001
59	2200	0.974	0.001	0.024	0.001	0.001
60	2294	0.001	0.001	0.001	0.872	0.126
61	1981	0.001	0.001	0.001	0.001	0.998
62	2187	0.001	0.001	0.001	0.998	0.001
63	1916	0.001	0.014	0.001	0.927	0.059
64	1945	0.001	0.001	0.001	0.976	0.022
65	1959	0.006	0.002	0.001	0.863	0.128
66	1971	0.984	0.002	0.013	0.001	0.001
67	2436	0.001	0.001	0.001	0.998	0.001
68	2042	0.001	0.001	0.001	0.998	0.001
69	2084	0.895	0.001	0.104	0.001	0.001
70	2624	0.971	0.011	0.017	0.001	0.001
71	2364	0.001	0.001	0.001	0.998	0.001
72	1991	0.001	0.001	0.001	0.998	0.001
73	2110	0.001	0.001	0.025	0.001	0.973
74	2029	0.001	0.275	0.001	0.001	0.723
75	2607	0.976	0.001	0.022	0.001	0.001
76	2649	0.001	0.001	0.001	0.998	0.001
77	2087	0.001	0.001	0.001	0.998	0.001
78	2188	0.962	0.001	0.035	0.001	0.001
79	2477	0.998	0.001	0.001	0.001	0.001
80	2386	0.990	0.001	0.008	0.001	0.001
81	2543	0.527	0.001	0.012	0.460	0.001
82	2604	0.965	0.001	0.033	0.001	0.001
83	2561	0.951	0.001	0.048	0.001	0.001
84	2433	0.991	0.001	0.008	0.001	0.001
85	2496	0.001	0.001	0.001	0.998	0.001
86	2153	0.001	0.001	0.001	0.998	0.001
87	2536	0.915	0.001	0.034	0.049	0.001
88	2482	0.963	0.002	0.034	0.001	0.001
89	2512	0.001	0.001	0.143	0.823	0.031
90	2010	0.001	0.001	0.001	0.995	0.004
91	2103	0.966	0.002	0.031	0.001	0.001
92	2253	0.981	0.003	0.015	0.001	0.001
93	2500	0.997	0.001	0.001	0.001	0.001
94	2063	0.964	0.003	0.031	0.002	0.001
95	2509	0.001	0.001	0.001	0.860	0.138
96	2399	0.001	0.001	0.041	0.877	0.081
97	2150	0.966	0.005	0.027	0.001	0.001
98	2030	0.991	0.002	0.006	0.001	0.001
99	2374	0.992	0.001	0.007	0.001	0.001
100	1986	0.964	0.001	0.034	0.001	0.001
101	2630	0.984	0.002	0.013	0.001	0.001
102	2376	0.969	0.001	0.029	0.001	0.001
103	2326	0.985	0.001	0.013	0.001	0.001
104	2172	0.964	0.002	0.033	0.001	0.001
105	2133	0.001	0.116	0.001	0.752	0.131
106	2296	0.001	0.065	0.001	0.001	0.933
107	2626	0.001	0.001	0.001	0.998	0.001
108	2097	0.001	0.001	0.001	0.998	0.001
109	2093	0.962	0.001	0.037	0.001	0.001
110	2391	0.001	0.001	0.998	0.001	0.001
111	2275	0.980	0.002	0.018	0.001	0.001
112	1984	0.980	0.001	0.018	0.001	0.001
113	2347	0.595	0.001	0.017	0.386	0.001
114	2550	0.964	0.002	0.034	0.001	0.001
115	2047	0.001	0.059	0.001	0.672	0.268
116	1932	0.001	0.001	0.001	0.998	0.001
117	2655	0.992	0.001	0.007	0.001	0.001
118	1994	0.001	0.001	0.001	0.998	0.001
119	2292	0.005	0.005	0.008	0.954	0.028
120	2109	0.997	0.001	0.001	0.001	0.001
121	2040	0.953	0.031	0.014	0.001	0.001
122	2086	0.960	0.001	0.039	0.001	0.001
123	2460	0.968	0.004	0.027	0.001	0.001
124	2597	0.003	0.001	0.001	0.995	0.001
125	2282	0.001	0.001	0.001	0.868	0.131
126	2511	0.001	0.001	0.001	0.858	0.140
127	2598	0.001	0.001	0.001	0.962	0.036
128	2638	0.992	0.001	0.007	0.001	0.001
129	2390	0.001	0.001	0.001	0.001	0.998
130	2096	0.001	0.001	0.001	0.001	0.998
131	2218	0.947	0.001	0.051	0.001	0.001
132	1917	0.971	0.001	0.028	0.001	0.001
133	2353	0.974	0.001	0.025	0.001	0.001
134	2625	0.990	0.002	0.007	0.001	0.001
135	2194	0.008	0.001	0.001	0.989	0.001
136	2289	0.001	0.076	0.001	0.764	0.160
137	2323	0.979	0.002	0.018	0.001	0.001
138	2410	0.944	0.002	0.053	0.001	0.001
139	2631	0.953	0.001	0.045	0.001	0.001
140	2111	0.001	0.001	0.001	0.905	0.093
141	2062	0.015	0.001	0.056	0.621	0.308
142	2059	0.986	0.001	0.012	0.001	0.001
143	1938	0.974	0.002	0.023	0.001	0.001
144	2060	0.919	0.050	0.029	0.001	0.001
145	1939	0.001	0.001	0.001	0.734	0.265
146	2264	0.001	0.001	0.001	0.955	0.043
147	2574	0.998	0.001	0.001	0.001	0.001
148	2579	0.998	0.001	0.001	0.001	0.001
149	2419	0.001	0.060	0.001	0.803	0.136
150	2491	0.001	0.001	0.001	0.957	0.041
151	2468	0.789	0.005	0.012	0.185	0.010
152	2615	0.987	0.002	0.010	0.001	0.001
153	2507	0.958	0.001	0.040	0.001	0.001
154	2564	0.969	0.001	0.029	0.001	0.001
155	2420	0.001	0.001	0.001	0.998	0.001
156	1929	0.998	0.001	0.001	0.001	0.001
157	2154	0.962	0.004	0.033	0.001	0.001
158	1925	0.973	0.001	0.026	0.001	0.001
159	1940	0.001	0.001	0.001	0.998	0.001
160	2329	0.995	0.002	0.001	0.002	0.001
161	2469	0.982	0.001	0.016	0.001	0.001
162	2229	0.927	0.006	0.065	0.001	0.001
163	2552	0.970	0.001	0.028	0.001	0.001
164	1993	0.974	0.003	0.022	0.001	0.001
165	2032	0.001	0.001	0.001	0.962	0.036
166	2485	0.988	0.002	0.009	0.001	0.001
167	2395	0.957	0.016	0.025	0.001	0.001
168	2339	0.953	0.001	0.046	0.001	0.001
169	1989	0.975	0.001	0.024	0.001	0.001
170	2243	0.001	0.001	0.042	0.031	0.925
171	2434	0.001	0.001	0.001	0.716	0.283
172	2126	0.001	0.040	0.001	0.001	0.958
173	2408	0.996	0.002	0.001	0.001	0.001
174	2121	0.980	0.001	0.018	0.001	0.001
175	2453	0.001	0.825	0.001	0.001	0.173
176	2214	0.001	0.792	0.001	0.001	0.206
177	2633	0.001	0.001	0.001	0.998	0.001
178	2526	0.893	0.002	0.104	0.001	0.001
179	2430	0.957	0.002	0.040	0.001	0.001
180	1964	0.001	0.274	0.001	0.280	0.445
181	2064	0.964	0.001	0.034	0.001	0.001
182	2407	0.998	0.001	0.001	0.001	0.001
183	2317	0.001	0.001	0.001	0.001	0.998
184	2412	0.001	0.001	0.001	0.001	0.998
185	2406	0.001	0.410	0.001	0.164	0.424
186	2112	0.966	0.001	0.033	0.001	0.001
187	2404	0.947	0.001	0.052	0.001	0.001
188	2135	0.001	0.001	0.001	0.998	0.001
189	2498	0.001	0.025	0.001	0.886	0.088
190	2302	0.002	0.033	0.001	0.964	0.001
191	2629	0.001	0.001	0.001	0.990	0.009
192	2351	0.001	0.001	0.001	0.988	0.010
193	2212	0.990	0.001	0.008	0.001	0.001
194	2123	0.958	0.003	0.039	0.001	0.001
195	2053	0.001	0.001	0.001	0.905	0.093
196	2254	0.001	0.001	0.001	0.962	0.036
197	2271	0.975	0.001	0.023	0.001	0.001
198	2199	0.001	0.001	0.001	0.865	0.133
199	2054	0.001	0.001	0.001	0.877	0.121
200	2018	0.001	0.001	0.001	0.998	0.001
201	2636	0.001	0.001	0.001	0.998	0.001
202	2371	0.001	0.001	0.001	0.001	0.998
203	2166	0.001	0.001	0.001	0.001	0.998
204	2033	0.991	0.001	0.007	0.001	0.001
205	2608	0.001	0.001	0.001	0.921	0.077
206	2567	0.002	0.024	0.001	0.972	0.001
207	2338	0.001	0.001	0.001	0.998	0.001
208	1954	0.001	0.001	0.001	0.998	0.001
209	2555	0.001	0.001	0.001	0.989	0.009
210	2138	0.001	0.001	0.001	0.998	0.001
211	2357	0.001	0.001	0.001	0.001	0.998
212	2152	0.001	0.001	0.001	0.001	0.998
213	2372	0.001	0.001	0.001	0.998	0.001
214	2189	0.001	0.001	0.249	0.749	0.001
215	2590	0.965	0.001	0.033	0.001	0.001
216	2359	0.998	0.001	0.001	0.001	0.001
217	2020	0.978	0.001	0.020	0.001	0.001
218	2467	0.981	0.001	0.017	0.001	0.001
219	2266	0.857	0.001	0.140	0.001	0.001
220	2558	0.001	0.001	0.001	0.001	0.998
221	2375	0.001	0.001	0.001	0.001	0.998
222	1947	0.001	0.001	0.001	0.818	0.181
223	2432	0.001	0.038	0.039	0.001	0.922
224	2660	0.001	0.001	0.001	0.998	0.001
225	2640	0.001	0.001	0.001	0.998	0.001
226	2601	0.969	0.002	0.028	0.001	0.001
227	2069	0.938	0.001	0.060	0.001	0.001
228	2327	0.001	0.001	0.001	0.852	0.146
229	1928	0.001	0.001	0.001	0.998	0.001
230	2360	0.001	0.001	0.001	0.001	0.998
231	2156	0.001	0.001	0.001	0.001	0.998
232	2101	0.001	0.001	0.001	0.726	0.272
233	2095	0.993	0.006	0.001	0.001	0.001
234	2125	0.001	0.001	0.001	0.969	0.030
235	2124	0.984	0.001	0.014	0.001	0.001
236	2538	0.001	0.001	0.001	0.998	0.001
237	2447	0.001	0.001	0.001	0.998	0.001
238	2297	0.001	0.001	0.001	0.998	0.001
239	2659	0.001	0.001	0.001	0.734	0.265
240	2142	0.876	0.002	0.120	0.001	0.001
241	2414	0.975	0.001	0.023	0.001	0.001
242	2324	0.951	0.047	0.001	0.001	0.001
243	2334	0.892	0.002	0.104	0.001	0.001
244	2397	0.001	0.001	0.001	0.001	0.998
245	1978	0.001	0.001	0.001	0.001	0.998
246	2429	0.001	0.001	0.998	0.001	0.001
247	2300	0.001	0.001	0.998	0.001	0.001
248	2606	0.998	0.001	0.001	0.001	0.001
249	2276	0.993	0.006	0.001	0.001	0.001
250	2554	0.998	0.001	0.001	0.001	0.001
251	2258	0.941	0.007	0.051	0.001	0.001
252	2331	0.971	0.001	0.027	0.001	0.001
253	1942	0.001	0.001	0.998	0.001	0.001
254	2584	0.001	0.001	0.998	0.001	0.001
255	2517	0.001	0.998	0.001	0.001	0.001
256	2192	0.001	0.001	0.001	0.998	0.001
257	2090	0.974	0.002	0.023	0.001	0.001
258	2340	0.980	0.002	0.018	0.001	0.001
259	2127	0.001	0.001	0.001	0.978	0.021
260	1943	0.949	0.001	0.049	0.001	0.001
261	2586	0.980	0.002	0.018	0.001	0.001
262	2116	0.001	0.001	0.001	0.966	0.032
263	2365	0.001	0.001	0.001	0.998	0.001
264	2523	0.001	0.065	0.001	0.001	0.934
265	2158	0.001	0.001	0.001	0.001	0.998
266	1985	0.845	0.001	0.038	0.116	0.001
267	2279	0.001	0.001	0.001	0.989	0.009
268	1948	0.001	0.001	0.001	0.998	0.001
269	1957	0.001	0.001	0.001	0.998	0.001
270	2648	0.001	0.001	0.001	0.998	0.001
271	1946	0.983	0.004	0.012	0.001	0.001
272	2337	0.001	0.001	0.001	0.998	0.001
273	2225	0.001	0.001	0.001	0.998	0.001
274	2016	0.001	0.001	0.001	0.998	0.001
275	2244	0.976	0.001	0.022	0.001	0.001
276	2348	0.986	0.005	0.008	0.001	0.001
277	2600	0.974	0.002	0.024	0.001	0.001
278	2593	0.992	0.001	0.006	0.001	0.001
279	2056	0.837	0.001	0.161	0.001	0.001
280	2396	0.001	0.001	0.001	0.664	0.334
281	1952	0.001	0.001	0.064	0.001	0.933
282	2458	0.001	0.001	0.001	0.923	0.076
283	2489	0.960	0.006	0.032	0.001	0.001
284	1983	0.910	0.001	0.088	0.001	0.001
285	2328	0.001	0.001	0.026	0.801	0.172
286	2394	0.001	0.001	0.001	0.815	0.183
287	1718	0.001	0.001	0.001	0.972	0.027
288	2333	0.013	0.001	0.001	0.836	0.149
289	2446	0.990	0.001	0.007	0.001	0.001
290	1997	0.997	0.002	0.001	0.001	0.001
291	1955	0.001	0.001	0.001	0.986	0.012
292	1920	0.001	0.001	0.001	0.990	0.008
293	2074	0.998	0.001	0.001	0.001	0.001
294	1926	0.001	0.060	0.001	0.807	0.132
295	2570	0.001	0.151	0.001	0.001	0.848
296	2647	0.001	0.001	0.001	0.998	0.001
297	2435	0.001	0.001	0.001	0.998	0.001
298	2213	0.988	0.001	0.011	0.001	0.001
299	2464	0.992	0.002	0.006	0.001	0.001
300	2335	0.001	0.001	0.001	0.001	0.998
301	1960	0.001	0.001	0.001	0.001	0.998
302	2392	0.953	0.001	0.023	0.022	0.001
303	2549	0.991	0.001	0.007	0.001	0.001
304	2131	0.961	0.004	0.034	0.001	0.001
305	2309	0.944	0.006	0.049	0.001	0.001
306	2092	0.001	0.001	0.998	0.001	0.001
307	2165	0.970	0.003	0.026	0.001	0.001
308	2149	0.001	0.001	0.001	0.969	0.029
309	2007	0.004	0.001	0.171	0.818	0.007
310	2445	0.001	0.001	0.014	0.983	0.001
311	2306	0.997	0.002	0.001	0.001	0.001
312	2043	0.973	0.001	0.025	0.001	0.001
313	2535	0.001	0.998	0.001	0.001	0.001
314	2492	0.979	0.001	0.019	0.001	0.001
315	2361	0.001	0.001	0.001	0.001	0.998
316	2280	0.001	0.001	0.001	0.001	0.998
317	2619	0.978	0.001	0.020	0.001	0.001
318	2385	0.011	0.027	0.001	0.961	0.001
319	2530	0.005	0.111	0.001	0.883	0.001
320	1913	0.001	0.001	0.001	0.881	0.118
321	2542	0.929	0.001	0.069	0.001	0.001
322	2246	0.001	0.001	0.001	0.940	0.059
323	2002	0.001	0.001	0.012	0.931	0.055
324	1972	0.001	0.001	0.001	0.998	0.001
325	2242	0.001	0.527	0.001	0.002	0.470
326	2416	0.001	0.392	0.001	0.001	0.607
327	2071	0.001	0.001	0.025	0.964	0.009
328	2102	0.001	0.001	0.001	0.966	0.032
329	2616	0.011	0.001	0.001	0.956	0.032
330	2176	0.001	0.086	0.001	0.719	0.195
331	2267	0.001	0.001	0.001	0.973	0.026
332	2068	0.001	0.001	0.001	0.983	0.016
333	1577	0.001	0.001	0.001	0.998	0.001
334	2370	0.977	0.001	0.021	0.001	0.001
335	2237	0.972	0.001	0.026	0.001	0.001
336	2583	0.001	0.001	0.001	0.998	0.001
337	2378	0.001	0.001	0.001	0.998	0.001
338	2503	0.001	0.001	0.001	0.001	0.998
339	2114	0.001	0.001	0.001	0.001	0.998
340	2260	0.001	0.001	0.001	0.001	0.998
341	2307	0.998	0.001	0.001	0.001	0.001
342	2336	0.001	0.001	0.014	0.956	0.029
343	2120	0.001	0.001	0.001	0.001	0.998
344	2105	0.001	0.001	0.001	0.001	0.998
345	2161	0.001	0.001	0.001	0.764	0.234
346	2287	0.960	0.038	0.001	0.001	0.001
347	2529	0.001	0.001	0.001	0.908	0.090
348	1966	0.922	0.005	0.071	0.001	0.001
349	2285	0.001	0.001	0.001	0.979	0.020
350	2247	0.001	0.012	0.001	0.920	0.067
351	2261	0.990	0.001	0.009	0.001	0.001
352	2504	0.991	0.001	0.007	0.001	0.001
353	2495	0.990	0.001	0.008	0.001	0.001
354	2343	0.001	0.001	0.001	0.994	0.004
355	2487	0.001	0.998	0.001	0.001	0.001
356	2245	0.001	0.998	0.001	0.001	0.001
357	1988	0.001	0.001	0.998	0.001	0.001
358	2466	0.001	0.001	0.998	0.001	0.001
359	2223	0.001	0.001	0.009	0.970	0.020
360	2653	0.001	0.001	0.001	0.998	0.001
361	2164	0.974	0.001	0.023	0.001	0.001
362	2472	0.001	0.001	0.001	0.998	0.001
363	2241	0.001	0.001	0.001	0.991	0.007
364	136	0.001	0.001	0.001	0.998	0.001
365	2451	0.001	0.001	0.001	0.894	0.104
366	2050	0.001	0.001	0.001	0.998	0.001
367	2196	0.001	0.001	0.001	0.998	0.001
368	2075	0.003	0.021	0.001	0.001	0.975
369	2501	0.006	0.001	0.162	0.264	0.567
370	2423	0.984	0.001	0.014	0.001	0.001
371	2250	0.001	0.001	0.001	0.979	0.020
372	2180	0.001	0.001	0.001	0.989	0.010
373	2478	0.001	0.001	0.998	0.001	0.001
374	2058	0.001	0.001	0.998	0.001	0.001
375	2183	0.001	0.001	0.001	0.997	0.001
376	2533	0.001	0.001	0.001	0.998	0.001
377	2409	0.967	0.001	0.031	0.001	0.001
378	2582	0.001	0.001	0.001	0.998	0.001
379	2377	0.001	0.001	0.001	0.860	0.138
380	2215	0.001	0.017	0.001	0.979	0.002
381	2197	0.001	0.001	0.001	0.001	0.998
382	2236	0.001	0.001	0.001	0.001	0.998
383	2499	0.896	0.001	0.102	0.001	0.001
384	2322	0.001	0.034	0.001	0.001	0.964
385	2098	0.988	0.001	0.009	0.001	0.001
386	2418	0.997	0.001	0.001	0.001	0.001
387	2381	0.985	0.002	0.013	0.001	0.001
388	2603	0.001	0.001	0.001	0.001	0.998
389	2644	0.001	0.001	0.001	0.001	0.998
390	2417	0.001	0.001	0.001	0.998	0.001
391	1999	0.001	0.001	0.001	0.998	0.001
392	2220	0.985	0.002	0.012	0.001	0.001
393	2578	0.991	0.001	0.007	0.001	0.001
394	2045	0.992	0.001	0.006	0.001	0.001
395	1953	0.997	0.001	0.001	0.001	0.001
396	2028	0.001	0.001	0.001	0.998	0.001
397	2556	0.964	0.001	0.034	0.001	0.001
398	2191	0.001	0.001	0.001	0.998	0.001
399	2235	0.001	0.032	0.001	0.020	0.946
400	2288	0.001	0.202	0.707	0.001	0.090
401	1987	0.001	0.001	0.001	0.998	0.001
402	2475	0.001	0.001	0.001	0.959	0.039
403	2547	0.019	0.001	0.001	0.963	0.017
404	2319	0.001	0.001	0.001	0.981	0.018
405	2617	0.001	0.001	0.001	0.872	0.127
406	1914	0.001	0.001	0.001	0.998	0.001
407	2658	0.001	0.001	0.001	0.998	0.001
408	2163	0.002	0.118	0.001	0.855	0.024
409	2311	0.527	0.214	0.258	0.001	0.001
410	2052	0.001	0.001	0.001	0.978	0.021
411	2594	0.001	0.001	0.063	0.861	0.075
412	2273	0.001	0.001	0.001	0.982	0.017
413	2202	0.001	0.001	0.001	0.998	0.001
414	2222	0.001	0.046	0.001	0.001	0.952
415	1922	0.001	0.001	0.001	0.001	0.998
416	2341	0.001	0.001	0.001	0.048	0.950
417	2139	0.991	0.001	0.007	0.001	0.001
418	2462	0.833	0.164	0.001	0.001	0.001
419	2591	0.998	0.001	0.001	0.001	0.001
420	2628	0.001	0.001	0.001	0.001	0.998
421	2291	0.001	0.998	0.001	0.001	0.001
422	2643	0.001	0.001	0.001	0.998	0.001
423	2293	0.002	0.018	0.001	0.979	0.001
424	1975	0.001	0.001	0.001	0.001	0.998
425	1930	0.001	0.001	0.001	0.001	0.998
426	2516	0.001	0.001	0.001	0.986	0.013
427	2057	0.038	0.013	0.001	0.947	0.001
428	2623	0.939	0.001	0.058	0.001	0.001
429	2006	0.001	0.001	0.001	0.998	0.001
430	2366	0.001	0.168	0.001	0.001	0.830
431	2211	0.001	0.397	0.001	0.001	0.602
432	2352	0.992	0.001	0.006	0.001	0.001
433	2427	0.001	0.001	0.998	0.001	0.001
434	1934	0.001	0.001	0.001	0.001	0.998
435	2299	0.991	0.001	0.007	0.001	0.001
436	2226	0.002	0.037	0.017	0.001	0.943
437	2573	0.978	0.002	0.019	0.001	0.001
438	1923	0.001	0.269	0.001	0.021	0.709
439	2575	0.981	0.002	0.016	0.001	0.001
440	2559	0.997	0.001	0.001	0.001	0.001
441	2368	0.001	0.027	0.001	0.897	0.075
442	2642	0.001	0.107	0.001	0.743	0.149
443	2349	0.001	0.001	0.998	0.001	0.001
444	2384	0.002	0.001	0.001	0.880	0.117
445	2645	0.001	0.001	0.001	0.998	0.001
446	2210	0.954	0.043	0.001	0.002	0.001
447	2159	0.001	0.001	0.001	0.998	0.001
448	2424	0.001	0.001	0.001	0.001	0.998
449	2000	0.001	0.001	0.001	0.998	0.001
450	2157	0.001	0.001	0.001	0.998	0.001
451	2539	0.994	0.004	0.001	0.001	0.001
452	2657	0.001	0.001	0.001	0.998	0.001
453	1935	0.001	0.001	0.001	0.998	0.001
454	2313	0.025	0.001	0.001	0.001	0.974
455	2613	0.998	0.001	0.001	0.001	0.001
456	2356	0.998	0.001	0.001	0.001	0.001
457	2108	0.991	0.001	0.007	0.001	0.001
458	2155	0.001	0.075	0.001	0.157	0.767
459	2144	0.001	0.001	0.014	0.985	0.001
460	1921	0.001	0.001	0.001	0.998	0.001
461	2072	0.001	0.001	0.001	0.843	0.156
462	2461	0.001	0.001	0.001	0.962	0.036
463	2310	0.001	0.168	0.001	0.001	0.830
464	2465	0.001	0.001	0.001	0.998	0.001
465	2083	0.977	0.001	0.022	0.001	0.001
466	2232	0.001	0.041	0.001	0.750	0.208
467	1919	0.001	0.001	0.001	0.998	0.001
468	1951	0.001	0.001	0.001	0.998	0.001
469	2026	0.145	0.001	0.001	0.842	0.012
470	2270	0.001	0.998	0.001	0.001	0.001
471	2011	0.001	0.001	0.001	0.998	0.001
472	1995	0.001	0.001	0.001	0.998	0.001
473	2639	0.001	0.001	0.001	0.998	0.001
474	1965	0.001	0.001	0.001	0.001	0.998
475	1918	0.991	0.001	0.007	0.001	0.001
476	2208	0.007	0.256	0.001	0.736	0.001
477	2308	0.982	0.002	0.015	0.001	0.001
478	1931	0.001	0.001	0.001	0.998	0.001
479	2221	0.001	0.001	0.001	0.001	0.998
480	2027	0.001	0.001	0.001	0.998	0.001
481	2081	0.001	0.012	0.001	0.866	0.120
482	2609	0.001	0.001	0.001	0.998	0.001
483	2038	0.001	0.062	0.001	0.799	0.138
484	2048	0.024	0.295	0.001	0.005	0.675
485	2587	0.001	0.001	0.001	0.001	0.998
486	2067	0.001	0.001	0.998	0.001	0.001
487	1980	0.001	0.001	0.001	0.998	0.001
488	2185	0.001	0.001	0.001	0.001	0.998
489	2537	0.001	0.001	0.001	0.784	0.214
490	2004	0.001	0.001	0.001	0.998	0.001
491	2315	0.001	0.001	0.001	0.998	0.001
492	2249	0.001	0.001	0.001	0.876	0.123
493	2147	0.001	0.001	0.998	0.001	0.001
494	2502	0.001	0.001	0.001	0.973	0.025
495	2137	0.030	0.001	0.058	0.911	0.001
496	2362	0.001	0.998	0.001	0.001	0.001
497	2398	0.001	0.001	0.053	0.939	0.007
498	2589	0.001	0.001	0.001	0.998	0.001
499	2463	0.001	0.001	0.001	0.996	0.003
500	2170	0.001	0.001	0.998	0.001	0.001
501	2479	0.001	0.001	0.001	0.001	0.998
502	2134	0.001	0.001	0.001	0.996	0.002
503	2115	0.994	0.001	0.004	0.001	0.001
504	2088	0.960	0.001	0.038	0.001	0.001
505	2145	0.001	0.043	0.001	0.001	0.955
506	2174	0.001	0.001	0.001	0.933	0.065
507	2546	0.976	0.001	0.022	0.001	0.001
508	2344	0.001	0.001	0.001	0.809	0.190
509	2274	0.001	0.001	0.001	0.001	0.998
510	2415	0.001	0.026	0.001	0.001	0.972
511	2037	0.926	0.001	0.072	0.001	0.001
512	2136	0.970	0.001	0.028	0.001	0.001
513	1958	0.001	0.001	0.001	0.998	0.001
514	2486	0.001	0.001	0.998	0.001	0.001
515	2513	0.001	0.001	0.998	0.001	0.001
516	2471	0.001	0.001	0.008	0.982	0.009
517	2190	0.992	0.001	0.007	0.001	0.001
518	2041	0.001	0.001	0.001	0.001	0.998
519	2456	0.288	0.001	0.001	0.001	0.710
520	2610	0.001	0.282	0.001	0.001	0.716
521	2401	0.001	0.001	0.998	0.001	0.001
522	2540	0.001	0.095	0.001	0.001	0.904
523	2198	0.001	0.001	0.001	0.977	0.021
524	2039	0.001	0.001	0.001	0.998	0.001
525	1973	0.001	0.001	0.001	0.998	0.001
526	2525	0.001	0.282	0.001	0.053	0.664
527	2128	0.002	0.034	0.001	0.867	0.097
528	2474	0.001	0.001	0.001	0.001	0.998
529	2411	0.001	0.001	0.001	0.001	0.998
530	2476	0.001	0.001	0.998	0.001	0.001
531	2443	0.001	0.001	0.938	0.001	0.060
532	2545	0.001	0.001	0.998	0.001	0.001
533	2314	0.001	0.001	0.001	0.001	0.998
534	2576	0.001	0.001	0.998	0.001	0.001
535	2318	0.001	0.998	0.001	0.001	0.001
536	2618	0.001	0.001	0.001	0.001	0.998
537	2021	0.985	0.013	0.001	0.001	0.001
538	1933	0.001	0.001	0.001	0.001	0.998
539	2403	0.001	0.001	0.001	0.001	0.998
540	2179	0.984	0.002	0.013	0.001	0.001
541	2031	0.001	0.398	0.001	0.260	0.341
542	2216	0.975	0.001	0.024	0.001	0.001
543	2444	0.001	0.001	0.998	0.001	0.001
544	2473	0.001	0.064	0.001	0.776	0.159
545	2325	0.001	0.134	0.001	0.531	0.333
546	2119	0.001	0.001	0.001	0.001	0.998
547	2566	0.001	0.998	0.001	0.001	0.001
548	2205	0.001	0.998	0.001	0.001	0.001
549	2652	0.001	0.001	0.001	0.001	0.998
550	2330	0.001	0.001	0.001	0.998	0.001
551	2316	0.001	0.001	0.001	0.222	0.776
552	2178	0.001	0.001	0.001	0.998	0.001
553	2035	0.001	0.001	0.001	0.001	0.998
554	2049	0.001	0.001	0.001	0.001	0.998
555	2268	0.001	0.001	0.001	0.998	0.001
556	2332	0.001	0.001	0.001	0.988	0.010
557	2146	0.001	0.001	0.001	0.001	0.998
558	2383	0.001	0.001	0.998	0.001	0.001
559	2637	0.001	0.342	0.001	0.001	0.656
