95	2509	0.07692	286.82864	0.07692	83.21029	0.07692	0.07692	0.07692	0.07692	0.07692	3.19184	0.07692	0.07693	0.07692
96	2399	0.07692	307.99667	0.07692	39.69338	0.07692	0.07692	0.07692	0.07692	0.07692	10.61236	0.07692	0.07692	15.00529
97	2150	6.10264	0.07693	0.07692	0.07692	2.05110	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	365.07702	0.07692
98	2030	2.10704	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	371.04681	0.07692
99	2374	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
100	1986	7.63392	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	365.51993	0.07692
101	2630	0.07693	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	2.24586	0.07692	0.07692	0.07692	370.90798	0.07692
102	2376	6.51274	0.07692	0.07692	0.07692	0.07692	2.18429	0.07692	0.07692	0.07692	0.07692	0.07692	364.53374	0.07692
103	2326	0.07693	0.07692	0.07692	0.07692	0.07692	0.07692	2.17268	0.07692	0.07692	0.07692	0.07692	370.98116	0.07692
104	2172	6.00585	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	367.14800	0.07692
105	2133	0.07692	271.06634	0.07692	0.07692	0.07692	6.64161	0.07692	0.07692	2.47639	93.12333	0.07692	0.07694	0.07692
106	2296	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692
107	2626	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
108	2097	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
109	2093	0.07693	0.07692	0.07692	0.07692	0.07692	0.07692	2.19649	0.07692	0.07692	0.07692	0.07692	368.83762	2.19665
110	2391	77.89526	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	295.25859	0.07692
111	2275	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
112	1984	6.53018	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	366.62367	0.07692
113	2347	5.39358	139.05215	0.07692	0.07693	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	228.78503	0.07692
114	2550	4.77134	0.07693	0.07692	0.07692	2.39415	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	361.41308	4.72911
115	2047	0.07692	235.42993	0.07692	0.07692	0.07692	54.96995	0.07692	0.07692	6.30600	76.60182	0.07692	0.07693	0.07692
116	1932	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
117	2655	2.34031	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	370.81353	0.07692
118	1994	0.07692	361.02136	0.07692	0.07693	0.07692	0.07692	0.07692	0.07692	12.13247	0.07692	0.07692	0.07693	0.07692
119	2292	0.07693	331.55717	0.07692	15.63542	0.07692	0.07692	0.07692	0.07692	15.06639	11.04868	0.07692	0.07696	0.07692
120	2109	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
121	2040	4.84877	0.07695	0.07692	0.07693	0.07692	0.07692	0.07692	0.07692	5.40576	0.07692	0.07692	362.97620	0.07692
122	2086	5.75547	0.07693	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	367.39837	0.07692
123	2460	6.84651	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	366.30734	0.07692
124	2597	0.07692	347.61220	0.07692	0.07693	0.07692	0.07692	0.07692	0.07692	25.54162	0.07692	0.07692	0.07694	0.07692
125	2282	0.07692	299.85739	0.07692	65.27335	0.07692	0.07692	0.07692	0.07692	0.07692	8.10003	0.07692	0.07692	0.07692
126	2511	0.07692	293.25334	0.07692	77.11068	0.07692	0.07692	0.07692	0.07692	0.07692	2.86675	0.07692	0.07692	0.07692
127	2598	0.07692	333.08840	0.07692	37.60490	0.07692	0.07692	0.07692	0.07692	2.53747	0.07693	0.07692	0.07692	0.07692
128	2638	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
129	2390	0.07692	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
130	2096	0.07692	0.07693	0.07692	352.64149	0.07692	0.07692	0.07692	0.07692	0.07692	20.51235	0.07692	0.07692	0.07692
131	2218	11.37166	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	361.78218	0.07692
132	1917	4.09541	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	369.05843	0.07692
133	2353	4.58755	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	368.56630	0.07692
134	2625	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
135	2194	0.07692	358.37097	0.07692	7.38987	0.07692	0.07692	0.07692	0.07692	3.82401	3.72267	0.07692	0.07710	0.07692
136	2289	0.07692	276.47584	0.07692	0.07692	0.07692	10.09090	0.07692	0.07692	0.07692	86.66403	0.07692	0.07692	0.07692
137	2323	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
138	2410	16.72113	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	356.43272	0.07692
139	2631	13.31162	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	359.84223	0.07692
140	2111	0.07692	317.97429	0.07692	53.04714	0.07692	0.07692	0.07692	0.07692	0.07692	2.20934	0.07692	0.07692	0.07692
141	2062	40.19725	0.07697	0.07692	301.07332	0.07692	0.07692	0.07692	0.07692	31.96011	0.07692	0.07692	0.07696	0.07692
142	2059	2.05521	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	371.09864	0.07692
143	1938	6.15741	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	366.99644	0.07692
144	2060	18.68726	0.07693	0.07692	0.07694	0.07692	0.07692	0.07692	0.07692	0.07692	6.68706	0.07692	347.85643	0.07692
145	1939	0.07692	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
146	2264	0.07692	323.41975	0.07692	44.36282	0.07692	0.07692	0.07692	0.07692	5.44820	0.07692	0.07692	0.07692	0.07692
147	2574	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
148	2579	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
149	2419	0.07692	282.57929	0.07692	10.21124	0.07692	0.07692	0.07692	0.07692	0.07692	80.44024	0.07692	0.07692	0.07692
150	2491	0.07692	339.72696	0.07692	26.05599	0.07692	0.07692	0.07692	0.07692	3.36226	4.16245	0.07692	0.07696	0.07692
151	2468	0.07693	0.07697	0.07692	48.56395	0.07692	0.07692	0.07692	0.07692	19.46302	6.87290	0.07692	298.40777	0.07692
152	2615	4.21003	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	368.94382	0.07692
153	2507	9.61267	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	363.54117	0.07692
154	2564	6.19041	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	366.96343	0.07692
155	2420	0.07692	358.84213	0.07692	0.07693	0.07692	0.07692	0.07692	0.07692	14.31170	0.07692	0.07692	0.07693	0.07692
156	1929	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
157	2154	4.85549	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	368.29835	0.07692
158	1925	3.16353	0.07696	0.07692	0.07693	2.65008	0.07692	0.07692	0.07692	3.57838	0.07692	0.07692	363.91566	0.07692
159	1940	0.07692	368.89913	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	4.25468	0.07692	0.07692	0.07695	0.07692
160	2329	0.07692	0.07707	0.07692	0.07693	0.07692	0.07692	0.07692	0.07692	3.11883	0.07692	0.07692	370.03487	0.07692
161	2469	2.95087	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	370.20298	0.07692
162	2229	16.69920	0.07692	0.07692	0.07694	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	356.45463	0.07692
163	2552	3.50110	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	369.65274	0.07692
164	1993	1.95064	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	369.35627	1.92386
165	2032	0.07692	348.14373	0.07692	19.00168	0.07692	0.07692	0.07692	0.07692	0.07692	6.08536	0.07692	0.07692	0.07692
166	2485	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
167	2395	6.48278	0.07693	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07693	0.07692	366.67106	0.07692
168	2339	10.57127	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	362.58257	0.07692
169	1989	4.50424	0.07692	0.07692	0.07693	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	368.64960	0.07692
170	2243	13.24291	0.07693	0.07692	359.91092	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07693	0.07692
171	2434	0.07692	224.11414	0.07692	144.39746	0.07692	0.07692	0.07692	0.07692	0.07692	4.71917	0.07692	0.07692	0.07692
172	2126	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
173	2408	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
174	2121	4.90552	0.07692	0.07692	0.07693	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	368.24832	0.07692
175	2453	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692
176	2214	0.07692	0.07693	0.07692	0.07692	0.07692	16.69427	0.07692	0.07692	0.07692	356.45956	0.07692	0.07693	0.07692
177	2633	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
178	2526	26.50311	0.07698	0.07692	0.07692	2.07199	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	338.65663	6.07591
179	2430	10.53911	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	362.61473	0.07692
180	1964	0.07693	0.07699	0.07692	0.07693	0.07692	74.35326	0.07692	0.07692	30.08956	268.78786	0.07692	0.07693	0.07692
181	2064	4.20686	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	368.94699	0.07692
182	2407	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
183	2317	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
184	2412	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
185	2406	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692	0.07692	0.07692
186	2112	7.24342	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	365.91042	0.07692
187	2404	13.73735	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	359.41650	0.07692
188	2135	0.07692	373.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692
189	2498	0.07692	319.06844	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	54.08540	0.07692	0.07692	0.07692
190	2302	0.07692	341.23026	3.23977	0.07692	0.07692	0.07692	0.07692	0.07692	19.63126	9.20632	0.07692	0.07700	0.07692
191	2629	0.07692	360.69424	3.09294	6.27067	0.07692	0.07692	0.07692	0.07692	3.24979	0.07692	0.07692	0.07698	0.07692
192	2351	0.07692	355.42673	3.91395	7.18254	0.07692	0.07692	0.07692	0.07692	3.21286	3.64852	0.07692	0.07695	0.07692
193	2212	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	373.07692	0.07692
194	2123	5.74572	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	367.40813	0.07692
195	2053	0.07692	310.76060	0.07692	58.95366	0.07692	0.07692	0.07692	0.07692	3.51649	0.07692	0.07692	0.07694	0.07692
196	2254	0.07692	350.96641	0.07692	8.45171	0.07692	0.07692	0.07692	0.07692	0.07692	13.81266	0.07692	0.07692	0.07692
197	2271	6.42794	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	0.07692	366.72591	0.07692
198	2199	0.07692	296.62770	0.07692	65.06939	0.07692	6.10954	0.07692	0.07692	0.07692	5.50106	0.07692	0.07692	0.07692
199	2054	0.07692	302.50989	0.07692	68.22917	0.07692	0.07692	0.07692	0.07692	0.07692	2.49171	0.07692	0.07692	0.07692
