22	2650	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
23	2207	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
24	2553	0.05263	0.05263	0.05263	2.23433	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.87094	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
25	2078	0.05263	2.67446	1.90140	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	4.85534	363.77933	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
26	2203	0.05263	0.05263	0.05263	30.56809	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	310.29304	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	32.29677
27	2143	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	3.82762	17.00966	0.05263	0.05263	0.05263	290.41422	0.05263	0.05263	61.95902	0.05263	0.05263	0.05263	0.05263
28	2224	6.81391	0.05263	0.05263	0.05263	0.05263	0.05263	11.18638	0.48094	0.05263	0.05263	0.05263	312.59116	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	42.19077
29	2510	6.18879	0.05263	0.05263	2.82412	0.05263	0.05263	0.05263	6.24567	0.05263	0.05263	0.05263	292.79039	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	65.21419
30	2240	0.05263	2.36867	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	7.20743	363.58179	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
31	2563	0.05263	10.42072	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	362.68454	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
32	2122	0.05263	0.05340	0.05263	0.05263	0.05263	0.05325	0.05263	0.05263	0.05263	0.05263	370.45965	0.05263	0.05263	0.05263	0.05263	0.05263	2.64423	0.05263	0.05263
33	2118	0.05263	5.35522	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	2.84814	364.95454	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
34	1944	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263
35	2117	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	13.63951	0.05263	0.05263	0.05263	253.40852	0.05263	0.05263	0.05263	46.56705	0.05263	12.73672	46.91135
36	2611	0.05263	0.17451	0.06237	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	27.62588	345.34778	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
37	2184	0.05263	3.98195	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	9.83206	358.55813	0.05263	0.05263	0.05263	0.05263	0.05263	0.83838	0.05263	0.05263
38	2354	0.05263	6.41797	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	364.51695	0.05263	0.05263	0.05263	0.05263	0.05263	2.22298	0.05263	0.05263
39	2169	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	7.03072	0.05263	0.05263	0.05263	0.05263	342.95141	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	23.17577
40	2283	15.72933	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	20.60904	0.05263	0.05263	0.05263	277.52953	0.05263	0.05263	0.05263	5.12844	0.05263	7.88127	46.43818
41	2620	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263
42	1998	0.05263	0.05263	0.05263	7.37080	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	365.73446	0.05263	0.05263	0.05263	0.05263
43	2654	0.05263	2.56084	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.54442	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
44	2646	0.05263	9.28509	2.90936	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	9.11963	350.23213	0.05263	0.05263	0.05263	0.05263	0.05263	1.71695	0.05263	0.05263
45	2228	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	16.66166	0.05263	356.44361	0.05263
46	2082	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	23.61305	0.05263	349.49221	0.05263
47	1979	0.05263	4.39929	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	368.70597	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
48	2484	0.05263	3.05742	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.04784	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
49	2257	0.05263	7.42857	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	365.67669	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
50	2005	0.05263	2.50874	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.59652	0.05263	0.05263	0.05263	0.05263	0.05263	0.05264	0.05263	0.05263
51	2560	0.05263	4.38200	2.09128	0.05263	0.05263	0.05263	0.05263	9.36909	0.05263	10.08712	346.77351	0.05263	0.05263	0.05263	0.05263	0.05263	0.61279	0.05263	0.05263
52	1962	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
53	2206	0.05263	4.16514	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	5.00131	363.99144	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
54	2520	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	6.96970	366.13557	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
55	2104	0.05263	2.15295	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.95232	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
56	2602	0.05263	1.86521	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	13.70646	357.58622	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
57	2521	0.05263	2.48879	2.74563	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	365.03233	0.05263	0.05263	0.05263	0.05263	0.05263	2.94378	0.05263	0.05263
58	2233	0.05263	5.24717	1.78119	3.48109	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	342.16193	18.86698	0.05263	0.05263	0.05263	0.05263	1.77743	0.05263	0.05263
59	2200	0.05263	4.93273	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	6.11338	362.11179	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
60	2294	56.46262	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	300.16033	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	16.53495
61	1981	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
62	2187	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	8.63206	11.34434	0.05263	0.05263	0.05263	306.86112	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	46.37301
63	1916	15.21238	0.05263	0.05263	0.05263	0.05263	0.05263	0.05272	0.05263	0.05263	0.05263	0.05263	347.65952	0.05263	0.05263	0.05263	10.28591	0.05263	0.05263	0.05263
64	1945	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	5.38870	0.05811	0.05263	0.05263	0.05263	300.05811	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	67.70561
65	1959	64.40983	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	11.88935	0.05263	0.05263	0.05263	234.26122	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	62.65013
66	1971	0.05263	6.27823	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	2.52941	364.35025	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
67	2436	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	8.09182	0.22890	0.05263	0.05263	0.05263	300.69375	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	64.19606
68	2042	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	10.95280	0.05263	0.05263	0.05263	308.26634	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	53.93876
69	2084	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	30.10201	343.00326	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
70	2624	0.05263	6.08669	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	363.02825	0.05263	0.05263	0.05263	0.05263	4.04296	0.05263	0.05263	0.05263
71	2364	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263
72	1991	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263
73	2110	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
74	2029	182.01833	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	191.08694	0.05263	0.05263	0.05263
75	2607	0.05263	5.64185	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	2.26705	365.24900	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
76	2649	3.93787	0.05263	0.05263	0.05263	0.05263	0.05263	9.10590	0.05263	0.05263	0.05263	0.05263	297.42441	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	62.74234
77	2087	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	20.27191	0.05263	0.05263	0.05263	296.63922	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	56.24677
78	2188	0.05263	4.97266	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	3.46948	363.31224	0.05263	0.05263	0.05263	0.05263	0.05263	1.45615	0.05263	0.05263
79	2477	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
80	2386	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	2.78299	370.32227	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
81	2543	3.83428	5.19802	0.05263	0.05263	0.05263	0.05263	3.85611	9.99379	0.05263	0.05263	196.43938	126.34702	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	27.69981
82	2604	0.05263	5.32054	0.05263	1.96577	0.05263	0.05263	0.05263	0.05263	0.05263	4.44060	361.48362	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
83	2561	0.05263	2.28497	2.50543	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	7.68399	360.73614	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
84	2433	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.49780	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	2.60746	0.05263
85	2496	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
86	2153	0.35846	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	21.84140	0.05263	0.05263	0.05263	320.57550	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	30.43516
87	2536	0.05263	0.05263	6.17708	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	354.68732	12.29349	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
88	2482	0.05263	6.24376	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	3.40787	363.50626	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
89	2512	0.05263	0.05263	0.05263	3.72282	0.05263	0.05263	0.05263	0.07211	0.05263	60.35628	0.05263	299.66268	0.05263	0.05263	0.05263	3.81894	0.05263	0.05263	5.68297
90	2010	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
91	2103	0.05263	5.17425	0.65275	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	7.67147	358.66280	0.05263	0.05263	0.05263	0.05263	0.05263	1.10189	0.05263	0.05263
92	2253	0.05263	2.06332	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	3.10905	365.83697	0.05263	0.05263	0.05263	0.05263	0.05263	2.20119	0.05263	0.05263
93	2500	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.96659	0.05263	0.05263	0.05263	0.05263	0.05263	2.13867	0.05263	0.05263
94	2063	2.82413	4.46825	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	6.50446	359.41368	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
95	2509	69.33971	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05264	0.05263	0.05263	0.05263	291.43215	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	12.38603
96	2399	22.44999	0.05263	0.05263	15.07378	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	335.63413	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
97	2150	0.05263	7.96473	2.08033	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	363.11283	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
98	2030	0.05263	4.05630	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	2.11634	366.98526	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
99	2374	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
100	1986	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	7.58324	365.52202	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
101	2630	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
102	2376	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	4.33030	366.66760	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	2.16000	0.05263
103	2326	0.05263	4.15937	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	366.73409	0.05263	0.05263	0.05263	0.05263	0.05263	2.26443	0.05263	0.05263
104	2172	0.05263	5.40511	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	3.04047	363.25701	0.05263	0.05263	0.05263	0.05263	0.05263	1.50793	0.05263	0.05263
105	2133	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.06599	0.05263	0.05263	0.05263	240.80529	0.05263	0.05263	0.05263	89.12117	0.05263	0.32633	42.94438
106	2296	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263
107	2626	0.05263	0.05263	0.05263	11.40604	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	361.69922	0.05263	0.05263	0.05263	0.05263
108	2097	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263
109	2093	0.05263	6.46796	0.05263	2.17234	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	364.51760	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
110	2391	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	67.16641	305.93885	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
111	2275	0.05263	4.14078	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	368.96448	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
112	1984	0.05263	2.18704	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	4.34469	366.62617	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
113	2347	0.05263	2.16487	0.05263	0.05263	0.05263	0.05263	0.05263	10.15576	0.05263	3.25084	224.54407	121.40096	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	11.79930
114	2550	0.05263	3.74056	0.05263	4.86986	0.05263	0.05263	0.05263	0.05263	0.05263	3.19733	361.40278	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
115	2047	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	15.36143	0.05263	0.05263	0.05263	187.13138	0.05263	0.05263	0.05263	63.14477	0.05263	54.60598	53.01960
116	1932	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	5.49884	0.05263	0.05263	0.05263	323.27051	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	44.38854
117	2655	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	2.31001	370.79525	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
118	1994	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	12.05233	40.61930	0.05263	0.05263	0.05263	320.48626	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
119	2292	4.30888	0.05263	0.05263	2.78158	0.05263	0.05263	0.05263	24.96236	0.05263	0.05263	0.05263	284.69120	0.05263	0.05263	0.05263	9.96630	0.05263	0.05263	46.60548
120	2109	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
121	2040	0.05263	2.20002	2.78146	0.05263	0.05263	0.05263	0.05263	9.73739	0.05263	3.26551	353.19800	0.05263	0.05263	0.05263	0.05263	0.05263	2.13341	0.05263	0.05263
122	2086	0.05263	7.42659	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	3.94346	361.78784	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
123	2460	0.05263	0.71836	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	4.65785	366.33638	0.05263	0.05263	0.05263	0.05263	0.05263	1.49794	0.05263	0.05263
124	2597	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	3.94195	77.06563	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	292.15032
125	2282	56.45150	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	11.12660	0.05263	0.05263	0.05263	278.23521	0.05263	0.05263	0.05263	3.66996	0.05263	0.05263	23.77989
126	2511	58.82782	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05265	0.05263	0.05263	0.05263	261.66027	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	52.66979
127	2598	10.90183	0.05263	0.05263	0.05263	0.05263	0.05263	4.79275	3.06865	0.05263	0.05263	0.05263	287.33125	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	67.16867
128	2638	0.05263	2.32658	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.77743	0.05263	0.05263	0.05263	0.05263	0.05263	0.05389	0.05263	0.05263
129	2390	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
130	2096	373.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
131	2218	0.05263	2.14897	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	12.92733	358.08159	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
132	1917	0.05263	4.03010	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	369.07517	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
133	2353	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	4.54721	368.55805	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
134	2625	0.05263	1.68492	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	369.01027	0.05263	0.05263	0.05263	0.05263	0.05263	2.46271	0.05263	0.05263
135	2194	4.09111	0.05263	0.05263	0.05263	0.05263	0.05263	7.20948	5.20555	0.05263	0.05263	0.05263	293.17240	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	63.58462
136	2289	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	246.65338	0.05263	0.05263	0.05263	75.10609	0.05263	8.75534	42.69571
137	2323	0.05263	2.12708	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	370.97818	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
138	2410	0.05263	3.98172	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	14.27625	354.61502	0.05263	0.05263	0.05263	0.05263	0.05263	0.33754	0.05263	0.05263
139	2631	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	13.23281	359.87245	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263	0.05263
