43	2654	0.05000	0.05000	0.05000	0.05000	362.38575	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	10.71425	0.05000	0.05000	0.05000	0.05000	0.05000
44	2646	2.84098	0.05000	0.05000	0.05000	355.88879	11.54266	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	2.92758	0.05000	0.05000	0.05000
45	2228	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	373.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
46	2082	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	351.10882	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	21.99118	0.05000	0.05000	0.05000	0.05000
47	1979	2.35042	0.05000	0.05000	0.05000	334.03500	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	34.68353	0.05000	0.05000	0.05000	2.13106	0.05000
48	2484	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	346.47371	0.05000	0.05000	0.05000	26.62629	0.05000
49	2257	2.51528	0.05000	0.05000	0.05000	336.51895	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	34.11576	0.05000	0.05000	0.05000	0.05000	0.05000
50	2005	0.05000	0.05000	0.05000	0.05000	349.71001	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	20.94695	0.05000	2.49304	0.05000	0.05000	0.05000
51	2560	11.24039	0.05000	0.05000	0.05000	326.08153	19.81310	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	16.06498	0.05000
52	1962	2.07953	0.05000	0.05000	0.05000	339.03195	0.05000	0.05000	0.05000	0.05000	2.05673	0.05000	0.05000	0.05000	0.05000	27.97092	0.05000	0.05000	0.05000	2.11088	0.05000
53	2206	1.83138	0.05000	0.05000	0.05000	329.48946	2.04101	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	34.32953	0.05000	1.87478	0.05000	3.73383	0.05000
54	2520	0.05000	0.05000	0.05000	0.05000	339.37161	7.17574	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	24.26751	0.05000	0.05000	0.05000	2.38514	0.05000
55	2104	0.05000	0.05000	0.05000	0.05000	346.44685	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	24.56517	0.05000	2.13797	0.05000	0.05000	0.05000
56	2602	1.94624	0.05000	0.05000	0.05000	327.03982	12.32846	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	27.97633	0.05000	1.99669	0.05000	2.01247	0.05000
57	2521	5.45432	0.05000	0.05000	0.05000	359.13254	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	8.56314	0.05000	0.05000	0.05000	0.05000	0.05000
58	2233	0.05000	10.00556	0.05000	10.89455	309.67235	0.05000	0.05000	0.05000	0.05000	0.05000	2.13465	0.05000	0.05000	0.05000	30.86526	0.05000	4.46782	0.05000	5.30981	0.05000
59	2200	2.24680	0.05000	0.05000	0.05000	343.26924	4.68417	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	22.99979	0.05000	0.05000	0.05000	0.05000	0.05000
60	2294	0.05000	8.79566	77.69609	7.59147	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	279.11678	0.05000	0.05000
61	1981	0.05000	0.05000	373.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
62	2187	0.05000	0.05000	0.05000	23.60540	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	2.75909	0.05000	0.05000	0.05000	0.05000	2.76374	0.05000	344.07177	0.05000	0.05000
63	1916	0.05000	29.75451	118.16210	225.23339	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
64	1945	0.05000	3.01134	15.34013	16.31962	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	12.09166	0.05000	326.48725	0.05000	0.05000
65	1959	0.05000	0.05000	71.66555	0.05000	3.58402	0.05000	0.05000	0.05000	0.05000	0.05000	9.15988	0.05000	0.05000	0.05000	0.05000	7.61734	0.05000	281.22322	0.05000	0.05000
66	1971	2.24467	0.05000	0.05000	0.05000	343.73754	2.27337	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	18.32195	0.05000	2.24327	0.05000	4.47919	0.05000
67	2436	0.05000	0.05000	0.05000	21.11765	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	351.98235	0.05000	0.05000
68	2042	0.05000	0.05000	0.05000	19.12262	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	13.26936	0.05000	0.05000	0.05000	0.05000	4.71568	0.05000	336.09234	0.05000	0.05000
69	2084	0.05000	0.05000	0.05000	0.05000	0.05000	36.96302	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	336.13698	0.05000	0.05000	0.05000	0.05000	0.05000
70	2624	0.05000	0.05000	0.05000	0.05000	339.27455	0.05000	0.05000	0.05000	0.05000	4.04221	0.05000	0.05000	0.05000	0.05000	27.77419	0.05000	0.05000	0.05000	2.10906	0.05000
71	2364	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	31.41867	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	341.68133
72	1991	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	16.81069	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	356.28931
73	2110	0.05000	0.05000	373.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
74	2029	0.05000	209.15749	163.94251	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
75	2607	0.05000	0.05000	0.05000	0.05000	338.38006	2.07873	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	26.83166	0.05000	3.92309	0.05000	2.03647	0.05000
76	2649	0.05000	0.05000	4.21773	34.46719	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	6.59874	0.05000	327.91634	0.05000	0.05000
77	2087	0.05000	3.59792	5.05521	16.14730	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	25.10789	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	323.34168	0.05000	0.05000
78	2188	0.05000	0.05000	0.05000	0.05000	335.91227	2.14413	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	35.09360	0.05000	0.05000	0.05000	0.05000	0.05000
79	2477	0.05000	0.05000	0.05000	0.05000	365.93405	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	7.16595	0.05000	0.05000	0.05000	0.05000	0.05000
80	2386	0.05000	0.05000	0.05000	0.05000	355.98657	2.79800	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	11.65616	0.05000	2.75928	0.05000	0.05000	0.05000
81	2543	1.29560	3.45928	4.17021	9.68761	184.95478	0.05000	0.05000	0.05000	0.05000	0.05000	3.63477	0.05000	0.05000	0.05000	14.14426	2.69590	0.05000	148.18113	1.27644	0.05000
82	2604	2.06729	0.05000	0.05000	0.05000	345.14985	4.01436	1.96307	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	16.22894	0.05000	1.99465	0.05000	1.93182	0.05000
83	2561	2.50745	0.05000	0.05000	0.05000	337.03460	5.58911	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	25.57867	0.05000	0.05000	0.05000	2.54016	0.05000
84	2433	0.05000	0.05000	0.05000	0.05000	345.85797	0.05000	0.05000	2.60484	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	22.03084	0.05000	0.05000	0.05000	2.70635	0.05000
85	2496	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	373.05000	0.05000	0.05000
86	2153	0.05000	4.66692	10.30720	15.96913	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	5.91021	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	336.39654	0.05000	0.05000
87	2536	0.05000	0.05000	0.05000	12.34562	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	24.55654	336.24784	0.05000	0.05000	0.05000	0.05000	0.05000
88	2482	2.41867	0.05000	0.05000	0.05000	350.78434	2.76032	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	14.83174	0.05000	0.05000	0.05000	2.45494	0.05000
89	2512	0.05000	14.62847	0.05000	45.61295	0.05000	54.57214	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	258.38644	0.05000	0.05000
90	2010	0.05000	38.29679	0.05000	334.80321	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
91	2103	0.05000	0.05000	0.05000	0.05000	345.38841	6.86034	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	16.69011	0.05000	0.05000	0.05000	4.26115	0.05000
92	2253	0.05000	0.05000	0.05000	0.05000	355.32214	2.52264	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	15.30522	0.05000	0.05000	0.05000	0.05000	0.05000
93	2500	0.05000	0.05000	0.05000	0.05000	339.87295	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	29.00904	0.05000	2.13822	0.05000	2.17978	0.05000
94	2063	0.05000	0.05000	0.05000	0.05000	362.14385	5.52928	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	2.75908	0.05000	2.76779	0.05000
95	2509	0.05000	4.35439	89.58567	14.14467	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	265.11527	0.05000	0.05000
96	2399	0.05000	14.19355	210.26198	133.60033	0.05000	0.05000	15.14414	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
97	2150	0.05000	0.05000	0.05000	0.05000	341.88447	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	23.30500	0.05000	7.96053	0.05000	0.05000	0.05000
98	2030	2.11722	0.05000	0.05000	0.05000	339.14336	2.11306	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	25.71471	0.05000	0.05000	0.05000	4.16164	0.05000
99	2374	0.05000	0.05000	0.05000	0.05000	351.44897	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	19.34758	0.05000	0.05000	0.05000	2.35345	0.05000
100	1986	0.05000	0.05000	0.05000	0.05000	325.63548	7.91062	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	39.60391	0.05000	0.05000	0.05000	0.05000	0.05000
101	2630	2.20103	0.05000	0.05000	0.05000	333.77269	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	32.73358	0.05000	2.25729	0.05000	2.28541	0.05000
102	2376	2.14918	0.05000	0.05000	0.05000	330.91547	4.57598	0.05000	2.15738	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	29.15318	0.05000	2.19487	0.05000	2.20395	0.05000
103	2326	0.05000	0.05000	0.05000	0.05000	357.64996	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	11.19023	0.05000	2.15001	0.05000	2.20980	0.05000
104	2172	2.05079	0.05000	0.05000	0.05000	330.02420	4.28468	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	32.88578	0.05000	0.05000	0.05000	4.00455	0.05000
105	2133	0.05000	67.33222	0.05000	7.40012	0.05000	0.05000	0.05000	8.54957	0.05000	0.05000	2.72508	0.05000	0.05000	0.05000	0.05000	37.93363	0.05000	249.35937	0.05000	0.05000
106	2296	0.05000	126.72863	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	246.37137	0.05000	0.05000	0.05000	0.05000
107	2626	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	373.05000
108	2097	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	373.05000
109	2093	0.05000	0.05000	0.05000	0.05000	348.36201	0.05000	2.16963	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	20.49481	0.05000	2.17356	0.05000	0.05000	0.05000
110	2391	0.05000	0.05000	0.05000	0.05000	0.05000	94.16110	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	278.93890	0.05000	0.05000	0.05000	0.05000	0.05000
111	2275	2.09156	0.05000	0.05000	0.05000	347.26787	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	21.70440	0.05000	0.05000	0.05000	2.13617	0.05000
112	1984	2.24256	0.05000	0.05000	0.05000	332.65858	0.05000	0.05000	0.05000	2.16937	0.05000	0.05000	0.05000	0.05000	0.05000	31.82463	0.05000	0.05000	0.05000	4.35486	0.05000
113	2347	1.57715	0.05000	0.05000	9.21342	207.58237	2.91215	0.05000	0.05000	0.05000	0.05000	3.93953	0.05000	0.05000	0.05000	16.55174	0.05000	0.05000	130.24654	1.37709	0.05000
114	2550	4.74204	0.05000	0.05000	0.05000	331.44189	2.78096	4.48115	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	29.80395	0.05000	0.05000	0.05000	0.05000	0.05000
115	2047	0.05000	50.19288	0.05000	0.05000	0.05000	0.05000	0.05000	56.66226	0.05000	0.05000	16.01099	0.05000	0.05000	0.05000	0.05000	38.99589	0.05000	211.38798	0.05000	0.05000
116	1932	0.05000	0.05000	0.05000	8.33582	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	4.09692	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	360.71726	0.05000	0.05000
117	2655	0.05000	0.05000	0.05000	0.05000	354.18374	2.37057	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	14.27560	0.05000	0.05000	0.05000	2.37009	0.05000
118	1994	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	6.13757	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	366.96243	0.05000	0.05000
119	2292	0.05000	15.94391	11.57719	13.09773	0.05000	5.42128	0.05000	0.05000	0.05000	0.05000	14.71064	0.05000	0.05000	0.05000	0.05000	8.37128	0.05000	304.22799	0.05000	0.05000
120	2109	2.88383	0.05000	0.05000	0.05000	343.00308	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	27.26309	0.05000	0.05000	0.05000	0.05000	0.05000
121	2040	10.11520	0.05000	0.05000	0.05000	336.77696	2.64521	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	23.66263	0.05000	0.05000	0.05000	0.05000	0.05000
122	2086	0.05000	0.05000	0.05000	0.05000	364.35735	4.23830	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	4.55435	0.05000	0.05000	0.05000	0.05000	0.05000
123	2460	2.28947	0.05000	0.05000	0.05000	339.98415	2.50703	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	28.41934	0.05000	0.05000	0.05000	0.05000	0.05000
124	2597	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	3.71320	0.05000	0.05000	0.05000	0.05000	7.38847	0.05000	362.04833	0.05000	0.05000
125	2282	0.05000	7.26300	68.08851	13.65628	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	2.74022	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	281.50200	0.05000	0.05000
126	2511	0.05000	2.95241	77.07079	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	2.77894	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	290.39786	0.05000	0.05000
127	2598	0.05000	0.05000	31.12571	14.67571	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	2.46529	0.05000	0.05000	0.05000	0.05000	13.40028	0.05000	311.58301	0.05000	0.05000
128	2638	0.05000	0.05000	0.05000	0.05000	358.67327	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	12.08155	0.05000	0.05000	0.05000	2.39518	0.05000
129	2390	0.05000	0.05000	373.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
130	2096	0.05000	0.05000	373.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000
131	2218	0.05000	0.05000	0.05000	0.05000	330.27113	10.29843	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	30.69135	0.05000	0.05000	0.05000	1.93909	0.05000
132	1917	2.03950	0.05000	0.05000	0.05000	337.49769	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	0.05000	29.57365	0.05000	0.05000	0.05000	4.08916	0.05000
