218	2467	0.001	0.998	0.001	0.001
219	2266	0.001	0.974	0.025	0.001
220	2558	0.998	0.001	0.001	0.001
221	2375	0.998	0.001	0.001	0.001
222	1947	0.001	0.001	0.989	0.009
223	2432	0.010	0.001	0.950	0.040
224	2660	0.001	0.001	0.001	0.998
225	2640	0.001	0.001	0.001	0.998
226	2601	0.001	0.998	0.001	0.001
227	2069	0.001	0.998	0.001	0.001
228	2327	0.001	0.001	0.981	0.017
229	1928	0.001	0.001	0.001	0.998
230	2360	0.998	0.001	0.001	0.001
231	2156	0.998	0.001	0.001	0.001
232	2101	0.001	0.001	0.998	0.001
233	2095	0.001	0.992	0.007	0.001
234	2125	0.001	0.001	0.998	0.001
235	2124	0.001	0.998	0.001	0.001
236	2538	0.001	0.001	0.001	0.998
237	2447	0.001	0.001	0.001	0.998
238	2297	0.001	0.001	0.001	0.998
239	2659	0.246	0.001	0.001	0.752
240	2142	0.001	0.963	0.035	0.001
241	2414	0.001	0.998	0.001	0.001
242	2324	0.001	0.976	0.022	0.001
243	2334	0.001	0.990	0.008	0.001
244	2397	0.998	0.001	0.001	0.001
245	1978	0.998	0.001	0.001	0.001
246	2429	0.001	0.956	0.043	0.001
247	2300	0.001	0.998	0.001	0.001
248	2606	0.001	0.998	0.001	0.001
249	2276	0.001	0.998	0.001	0.001
250	2554	0.001	0.998	0.001	0.001
251	2258	0.001	0.998	0.001	0.001
252	2331	0.001	0.998	0.001	0.001
253	1942	0.001	0.998	0.001	0.001
254	2584	0.003	0.996	0.001	0.001
255	2517	0.001	0.001	0.001	0.998
256	2192	0.001	0.001	0.001	0.998
257	2090	0.001	0.998	0.001	0.001
258	2340	0.001	0.998	0.001	0.001
259	2127	0.001	0.001	0.960	0.039
260	1943	0.001	0.998	0.001	0.001
261	2586	0.001	0.998	0.001	0.001
262	2116	0.001	0.001	0.001	0.998
263	2365	0.001	0.001	0.001	0.998
264	2523	0.998	0.001	0.001	0.001
265	2158	0.998	0.001	0.001	0.001
266	1985	0.001	0.906	0.093	0.001
267	2279	0.001	0.001	0.998	0.001
268	1948	0.001	0.001	0.998	0.001
269	1957	0.001	0.001	0.001	0.998
270	2648	0.001	0.001	0.001	0.998
271	1946	0.001	0.998	0.001	0.001
272	2337	0.001	0.001	0.001	0.998
273	2225	0.001	0.001	0.001	0.998
274	2016	0.001	0.001	0.001	0.998
275	2244	0.001	0.998	0.001	0.001
276	2348	0.001	0.991	0.007	0.001
277	2600	0.001	0.998	0.001	0.001
278	2593	0.001	0.998	0.001	0.001
279	2056	0.001	0.998	0.001	0.001
280	2396	0.001	0.001	0.968	0.030
281	1952	0.001	0.063	0.803	0.133
282	2458	0.001	0.001	0.998	0.001
283	2489	0.001	0.998	0.001	0.001
284	1983	0.001	0.998	0.001	0.001
285	2328	0.001	0.001	0.973	0.026
286	2394	0.001	0.001	0.998	0.001
287	1718	0.001	0.001	0.988	0.010
288	2333	0.001	0.001	0.998	0.001
289	2446	0.001	0.998	0.001	0.001
290	1997	0.001	0.998	0.001	0.001
291	1955	0.001	0.001	0.998	0.001
292	1920	0.001	0.001	0.998	0.001
293	2074	0.001	0.998	0.001	0.001
294	1926	0.009	0.001	0.849	0.141
295	2570	0.914	0.001	0.001	0.085
296	2647	0.001	0.001	0.001	0.998
297	2435	0.001	0.001	0.001	0.998
298	2213	0.001	0.998	0.001	0.001
299	2464	0.001	0.998	0.001	0.001
300	2335	0.998	0.001	0.001	0.001
301	1960	0.998	0.001	0.001	0.001
302	2392	0.001	0.976	0.023	0.001
303	2549	0.001	0.998	0.001	0.001
304	2131	0.001	0.993	0.006	0.001
305	2309	0.001	0.998	0.001	0.001
306	2092	0.018	0.980	0.001	0.001
307	2165	0.001	0.998	0.001	0.001
308	2149	0.001	0.001	0.981	0.018
309	2007	0.001	0.180	0.813	0.007
310	2445	0.001	0.001	0.998	0.001
311	2306	0.001	0.998	0.001	0.001
312	2043	0.001	0.998	0.001	0.001
313	2535	0.157	0.001	0.001	0.842
314	2492	0.001	0.998	0.001	0.001
315	2361	0.998	0.001	0.001	0.001
316	2280	0.001	0.001	0.998	0.001
317	2619	0.001	0.998	0.001	0.001
318	2385	0.001	0.001	0.998	0.001
319	2530	0.001	0.142	0.856	0.001
320	1913	0.001	0.001	0.682	0.317
321	2542	0.001	0.981	0.018	0.001
322	2246	0.001	0.001	0.976	0.023
323	2002	0.001	0.001	0.985	0.013
324	1972	0.001	0.001	0.001	0.998
325	2242	0.002	0.080	0.147	0.771
326	2416	0.001	0.001	0.001	0.998
327	2071	0.001	0.001	0.998	0.001
328	2102	0.001	0.001	0.950	0.049
329	2616	0.001	0.002	0.923	0.074
330	2176	0.010	0.001	0.775	0.214
331	2267	0.001	0.001	0.998	0.001
332	2068	0.001	0.001	0.998	0.001
333	1577	0.001	0.001	0.985	0.014
334	2370	0.001	0.998	0.001	0.001
335	2237	0.001	0.998	0.001	0.001
336	2583	0.001	0.001	0.001	0.998
337	2378	0.001	0.001	0.001	0.998
338	2503	0.998	0.001	0.001	0.001
339	2114	0.998	0.001	0.001	0.001
340	2260	0.998	0.001	0.001	0.001
341	2307	0.001	0.998	0.001	0.001
342	2336	0.001	0.001	0.998	0.001
343	2120	0.998	0.001	0.001	0.001
344	2105	0.998	0.001	0.001	0.001
345	2161	0.001	0.001	0.998	0.001
346	2287	0.001	0.986	0.013	0.001
347	2529	0.001	0.001	0.782	0.217
348	1966	0.001	0.998	0.001	0.001
349	2285	0.001	0.001	0.998	0.001
350	2247	0.001	0.001	0.938	0.060
351	2261	0.001	0.998	0.001	0.001
352	2504	0.001	0.998	0.001	0.001
353	2495	0.001	0.998	0.001	0.001
354	2343	0.001	0.001	0.998	0.001
355	2487	0.001	0.001	0.001	0.998
356	2245	0.001	0.001	0.001	0.998
357	1988	0.806	0.001	0.193	0.001
358	2466	0.900	0.001	0.099	0.001
359	2223	0.001	0.001	0.998	0.001
360	2653	0.001	0.001	0.998	0.001
361	2164	0.001	0.998	0.001	0.001
362	2472	0.001	0.001	0.823	0.176
363	2241	0.001	0.001	0.989	0.009
364	136	0.001	0.001	0.717	0.282
365	2451	0.001	0.001	0.998	0.001
366	2050	0.001	0.001	0.001	0.998
367	2196	0.001	0.001	0.998	0.001
368	2075	0.001	0.001	0.998	0.001
369	2501	0.001	0.152	0.844	0.003
370	2423	0.001	0.998	0.001	0.001
371	2250	0.001	0.001	0.959	0.040
372	2180	0.001	0.001	0.998	0.001
373	2478	0.012	0.987	0.001	0.001
374	2058	0.001	0.984	0.015	0.001
375	2183	0.001	0.001	0.998	0.001
376	2533	0.001	0.001	0.988	0.011
377	2409	0.001	0.998	0.001	0.001
378	2582	0.001	0.001	0.998	0.001
379	2377	0.001	0.001	0.998	0.001
380	2215	0.001	0.001	0.998	0.001
381	2197	0.998	0.001	0.001	0.001
382	2236	0.998	0.001	0.001	0.001
383	2499	0.001	0.998	0.001	0.001
384	2322	0.458	0.001	0.001	0.540
385	2098	0.001	0.998	0.001	0.001
386	2418	0.001	0.998	0.001	0.001
387	2381	0.001	0.998	0.001	0.001
388	2603	0.001	0.001	0.915	0.083
389	2644	0.998	0.001	0.001	0.001
390	2417	0.001	0.001	0.817	0.181
391	1999	0.001	0.001	0.001	0.998
392	2220	0.001	0.998	0.001	0.001
393	2578	0.001	0.998	0.001	0.001
394	2045	0.001	0.998	0.001	0.001
395	1953	0.001	0.998	0.001	0.001
396	2028	0.001	0.001	0.998	0.001
397	2556	0.001	0.998	0.001	0.001
398	2191	0.001	0.001	0.998	0.001
399	2235	0.001	0.001	0.928	0.071
400	2288	0.003	0.684	0.099	0.213
401	1987	0.001	0.001	0.974	0.025
402	2475	0.001	0.001	0.987	0.012
403	2547	0.001	0.001	0.998	0.001
404	2319	0.001	0.001	0.981	0.018
405	2617	0.001	0.001	0.998	0.001
406	1914	0.001	0.001	0.001	0.998
407	2658	0.001	0.001	0.001	0.998
408	2163	0.001	0.066	0.876	0.057
409	2311	0.001	0.998	0.001	0.001
410	2052	0.001	0.001	0.998	0.001
411	2594	0.001	0.001	0.975	0.023
412	2273	0.001	0.001	0.986	0.012
413	2202	0.001	0.001	0.001	0.998
414	2222	0.001	0.001	0.974	0.025
415	1922	0.998	0.001	0.001	0.001
416	2341	0.940	0.001	0.001	0.059
417	2139	0.001	0.998	0.001	0.001
418	2462	0.001	0.964	0.035	0.001
419	2591	0.001	0.998	0.001	0.001
420	2628	0.998	0.001	0.001	0.001
421	2291	0.005	0.062	0.001	0.933
422	2643	0.001	0.001	0.998	0.001
423	2293	0.001	0.001	0.998	0.001
424	1975	0.998	0.001	0.001	0.001
425	1930	0.946	0.001	0.051	0.003
426	2516	0.001	0.001	0.998	0.001
427	2057	0.001	0.032	0.967	0.001
428	2623	0.001	0.990	0.009	0.001
429	2006	0.001	0.001	0.001	0.998
430	2366	0.104	0.001	0.309	0.586
431	2211	0.023	0.001	0.003	0.973
432	2352	0.001	0.998	0.001	0.001
433	2427	0.001	0.883	0.116	0.001
434	1934	0.998	0.001	0.001	0.001
435	2299	0.001	0.998	0.001	0.001
436	2226	0.001	0.001	0.647	0.351
437	2573	0.001	0.998	0.001	0.001
438	1923	0.001	0.001	0.001	0.998
439	2575	0.001	0.998	0.001	0.001
440	2559	0.001	0.998	0.001	0.001
441	2368	0.014	0.001	0.985	0.001
442	2642	0.001	0.001	0.778	0.220
443	2349	0.998	0.001	0.001	0.001
444	2384	0.001	0.001	0.964	0.035
445	2645	0.001	0.001	0.001	0.998
446	2210	0.001	0.937	0.062	0.001
447	2159	0.001	0.001	0.001	0.998
448	2424	0.998	0.001	0.001	0.001
449	2000	0.001	0.001	0.001	0.998
450	2157	0.001	0.001	0.001	0.998
451	2539	0.001	0.998	0.001	0.001
452	2657	0.001	0.001	0.001	0.998
453	1935	0.001	0.001	0.001	0.998
454	2313	0.835	0.002	0.079	0.083
455	2613	0.001	0.998	0.001	0.001
456	2356	0.001	0.998	0.001	0.001
457	2108	0.001	0.998	0.001	0.001
458	2155	0.001	0.001	0.685	0.313
459	2144	0.001	0.001	0.998	0.001
460	1921	0.001	0.001	0.001	0.998
461	2072	0.001	0.001	0.998	0.001
462	2461	0.001	0.001	0.998	0.001
463	2310	0.001	0.001	0.424	0.574
464	2465	0.001	0.001	0.998	0.001
465	2083	0.001	0.998	0.001	0.001
466	2232	0.050	0.001	0.785	0.164
467	1919	0.001	0.001	0.001	0.998
468	1951	0.001	0.001	0.001	0.998
469	2026	0.001	0.152	0.836	0.011
470	2270	0.001	0.001	0.001	0.998
471	2011	0.001	0.001	0.001	0.998
472	1995	0.001	0.001	0.001	0.998
473	2639	0.001	0.001	0.001	0.998
474	1965	0.706	0.001	0.001	0.293
475	1918	0.001	0.998	0.001	0.001
476	2208	0.001	0.321	0.678	0.001
477	2308	0.001	0.998	0.001	0.001
478	1931	0.001	0.001	0.001	0.998
479	2221	0.001	0.001	0.971	0.027
480	2027	0.001	0.001	0.001	0.998
481	2081	0.001	0.001	0.998	0.001
482	2609	0.001	0.001	0.998	0.001
483	2038	0.009	0.001	0.812	0.178
484	2048	0.001	0.188	0.361	0.451
485	2587	0.998	0.001	0.001	0.001
486	2067	0.001	0.998	0.001	0.001
487	1980	0.001	0.001	0.001	0.998
488	2185	0.001	0.001	0.744	0.255
489	2537	0.001	0.001	0.998	0.001
490	2004	0.001	0.001	0.001	0.998
491	2315	0.001	0.001	0.998	0.001
492	2249	0.084	0.001	0.914	0.001
493	2147	0.001	0.998	0.001	0.001
494	2502	0.001	0.001	0.973	0.026
495	2137	0.001	0.115	0.884	0.001
496	2362	0.001	0.001	0.001	0.998
497	2398	0.001	0.001	0.998	0.001
498	2589	0.001	0.001	0.998	0.001
499	2463	0.001	0.001	0.990	0.009
500	2170	0.947	0.001	0.051	0.001
501	2479	0.001	0.001	0.998	0.001
502	2134	0.001	0.001	0.998	0.001
503	2115	0.001	0.998	0.001	0.001
504	2088	0.001	0.998	0.001	0.001
505	2145	0.223	0.001	0.001	0.775
506	2174	0.001	0.001	0.922	0.076
507	2546	0.001	0.998	0.001	0.001
508	2344	0.001	0.001	0.989	0.009
509	2274	0.001	0.001	0.998	0.001
510	2415	0.001	0.001	0.973	0.026
511	2037	0.001	0.998	0.001	0.001
512	2136	0.001	0.998	0.001	0.001
513	1958	0.001	0.001	0.001	0.998
514	2486	0.952	0.001	0.044	0.003
515	2513	0.998	0.001	0.001	0.001
516	2471	0.001	0.001	0.998	0.001
517	2190	0.001	0.998	0.001	0.001
518	2041	0.998	0.001	0.001	0.001
519	2456	0.998	0.001	0.001	0.001
520	2610	0.001	0.001	0.001	0.998
521	2401	0.779	0.012	0.208	0.001
522	2540	0.632	0.001	0.001	0.367
523	2198	0.001	0.001	0.998	0.001
524	2039	0.001	0.001	0.998	0.001
525	1973	0.001	0.001	0.001	0.998
526	2525	0.001	0.001	0.001	0.998
527	2128	0.001	0.011	0.937	0.051
528	2474	0.998	0.001	0.001	0.001
529	2411	0.998	0.001	0.001	0.001
530	2476	0.001	0.998	0.001	0.001
531	2443	0.282	0.587	0.118	0.013
532	2545	0.126	0.873	0.001	0.001
533	2314	0.998	0.001	0.001	0.001
534	2576	0.001	0.998	0.001	0.001
535	2318	0.001	0.001	0.001	0.998
536	2618	0.957	0.001	0.042	0.001
537	2021	0.001	0.998	0.001	0.001
538	1933	0.998	0.001	0.001	0.001
539	2403	0.998	0.001	0.001	0.001
540	2179	0.001	0.998	0.001	0.001
541	2031	0.001	0.001	0.001	0.998
542	2216	0.001	0.998	0.001	0.001
543	2444	0.998	0.001	0.001	0.001
544	2473	0.001	0.001	0.758	0.241
545	2325	0.031	0.001	0.603	0.365
546	2119	0.998	0.001	0.001	0.001
547	2566	0.045	0.001	0.001	0.954
548	2205	0.001	0.001	0.001	0.998
549	2652	0.001	0.001	0.998	0.001
550	2330	0.001	0.001	0.998	0.001
551	2316	0.887	0.001	0.111	0.001
552	2178	0.998	0.001	0.001	0.001
553	2035	0.998	0.001	0.001	0.001
554	2049	0.998	0.001	0.001	0.001
555	2268	0.001	0.001	0.808	0.191
556	2332	0.001	0.001	0.998	0.001
557	2146	0.998	0.001	0.001	0.001
558	2383	0.001	0.998	0.001	0.001
559	2637	0.001	0.001	0.001	0.998
560	1970	0.001	0.001	0.910	0.089
561	2012	0.001	0.001	0.001	0.998
562	2171	0.001	0.001	0.001	0.998
563	2209	0.001	0.001	0.001	0.998
564	1963	0.001	0.998	0.001	0.001
565	2304	0.001	0.001	0.981	0.018
566	2355	0.001	0.001	0.699	0.300
567	2148	0.001	0.001	0.998	0.001
568	2259	0.055	0.001	0.943	0.001
569	2066	0.001	0.001	0.001	0.998
570	2151	0.001	0.001	0.998	0.001
571	2393	0.033	0.966	0.001	0.001
572	2438	0.001	0.002	0.981	0.017
573	2400	0.001	0.001	0.677	0.321
574	2454	0.001	0.998	0.001	0.001
575	2284	0.001	0.001	0.001	0.998
576	2298	0.001	0.001	0.656	0.342
577	2003	0.001	0.001	0.998	0.001
578	2295	0.001	0.001	0.952	0.047
579	1990	0.998	0.001	0.001	0.001
580	2544	0.001	0.001	0.955	0.043
581	2061	0.001	0.001	0.001	0.998
582	1976	0.001	0.001	0.001	0.998
583	1927	0.001	0.001	0.001	0.998
584	2055	0.001	0.984	0.015	0.001
585	2350	0.001	0.871	0.128	0.001
586	2588	0.001	0.001	0.975	0.024
587	2450	0.998	0.001	0.001	0.001
588	2320	0.998	0.001	0.001	0.001
589	1992	0.998	0.001	0.001	0.001
590	2571	0.001	0.001	0.810	0.189
591	2234	0.001	0.998	0.001	0.001
592	2387	0.001	0.950	0.048	0.001
593	1968	0.001	0.001	0.001	0.998
594	2585	0.001	0.001	0.001	0.998
595	2405	0.998	0.001	0.001	0.001
596	2162	0.998	0.001	0.001	0.001
597	2402	0.998	0.001	0.001	0.001
598	2238	0.998	0.001	0.001	0.001
599	2089	0.998	0.001	0.001	0.001
600	2044	0.001	0.998	0.001	0.001
601	2379	0.001	0.001	0.792	0.207
602	2651	0.313	0.001	0.257	0.429
603	2009	0.001	0.001	0.001	0.998
604	2177	0.001	0.001	0.998	0.001
605	2252	0.001	0.001	0.998	0.001
606	2231	0.998	0.001	0.001	0.001
607	2076	0.935	0.001	0.001	0.063
608	2367	0.001	0.001	0.750	0.248
609	2303	0.001	0.998	0.001	0.001
610	2455	0.998	0.001	0.001	0.001
611	2627	0.001	0.001	0.001	0.998
612	2534	0.998	0.001	0.001	0.001
613	2130	0.998	0.001	0.001	0.001
614	2480	0.001	0.001	0.001	0.998
615	2531	0.001	0.001	0.001	0.998
616	2389	0.001	0.001	0.001	0.998
617	2568	0.001	0.001	0.998	0.001
618	2014	0.001	0.001	0.001	0.998
619	1982	0.333	0.030	0.626	0.011
620	2452	0.001	0.001	0.001	0.998
621	2107	0.998	0.001	0.001	0.001
622	2239	0.001	0.001	0.961	0.037
623	2186	0.066	0.001	0.001	0.933
624	2621	0.998	0.001	0.001	0.001
625	2091	0.998	0.001	0.001	0.001
626	2256	0.002	0.001	0.001	0.997
627	2022	0.001	0.001	0.001	0.998
628	2508	0.001	0.001	0.998	0.001
629	1937	0.998	0.001	0.001	0.001
630	2632	0.998	0.001	0.001	0.001
631	2605	0.001	0.071	0.884	0.044
632	2572	0.001	0.001	0.998	0.001
633	2641	0.001	0.001	0.001	0.998
634	2522	0.001	0.001	0.998	0.001
635	2528	0.998	0.001	0.001	0.001
636	2439	0.998	0.001	0.001	0.001
637	2612	0.082	0.001	0.001	0.916
638	2448	0.998	0.001	0.001	0.001
639	1950	0.001	0.001	0.001	0.998
640	2493	0.001	0.001	0.001	0.998
641	2181	0.998	0.001	0.001	0.001
642	2024	0.001	0.001	0.001	0.998
643	2001	0.001	0.001	0.001	0.998
644	2217	0.998	0.001	0.001	0.001
645	1969	0.001	0.001	0.998	0.001
646	2497	0.998	0.001	0.001	0.001
647	2345	0.002	0.001	0.749	0.248
648	2017	0.457	0.001	0.001	0.541
649	2321	0.805	0.001	0.001	0.194
650	2459	0.001	0.001	0.001	0.998
651	2514	0.001	0.001	0.001	0.998
652	2562	0.998	0.001	0.001	0.001
653	2581	0.014	0.134	0.043	0.809
654	2019	0.002	0.997	0.001	0.001
655	2106	0.998	0.001	0.001	0.001
656	2421	0.998	0.001	0.001	0.001
657	2141	0.001	0.001	0.001	0.998
658	2449	0.001	0.940	0.058	0.001
659	2440	0.998	0.001	0.001	0.001
660	2129	0.998	0.001	0.001	0.001
661	2494	0.001	0.001	0.001	0.998
662	2013	0.001	0.001	0.001	0.998
663	2099	0.272	0.001	0.657	0.070
664	1977	0.001	0.001	0.001	0.998
665	2160	0.998	0.001	0.001	0.001
