22	2650	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
23	2207	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
24	2553	0.08333	0.08333	370.90061	2.26605	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
25	2078	0.08338	6.36493	361.92913	0.08333	0.08334	0.08333	0.08333	1.92773	0.08333	3.11149	0.08333	0.08333
26	2203	345.90630	0.08333	0.08333	0.08333	0.08333	0.08334	27.26036	0.08333	0.08333	0.08333	0.08333	0.08333
27	2143	294.19897	0.08333	0.08334	0.08333	14.57193	64.47909	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
28	2224	342.26885	0.08333	0.08333	0.08333	9.04152	0.08333	3.42096	0.08333	18.60201	0.08333	0.08333	0.08333
29	2510	340.64716	0.08333	0.08333	3.45469	11.32959	0.08333	0.08333	0.08333	17.90189	0.08333	0.08333	0.08333
30	2240	0.08334	8.53727	361.68698	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.02574	0.08333	0.08333
31	2563	0.08333	0.08333	369.63808	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.52858	0.08333	0.08333
32	2122	0.08333	0.08333	370.47509	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.69157	0.08333	0.08333
33	2118	0.08333	4.68074	364.95898	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.61028	0.08333	0.08333
34	1944	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333
35	2117	266.12831	0.08333	0.08333	0.08334	27.65458	0.08333	49.98897	0.08333	15.53692	0.08333	0.08333	14.10788
36	2611	0.08334	27.90718	345.25948	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
37	2184	0.08334	12.44878	356.45029	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.35093	0.08333	0.08333
38	2354	0.08333	2.69950	364.51923	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	6.03127	0.08333	0.08333
39	2169	362.23721	0.08333	0.08333	0.08333	10.92946	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
40	2283	313.39130	0.08333	0.08333	0.08334	21.44264	0.08333	5.29291	0.08333	23.82653	0.08333	0.08333	9.46328
41	2620	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
42	1998	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
43	2654	0.08333	0.08333	370.57922	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.58745	0.08333	0.08333
44	2646	0.08338	13.86577	350.16955	0.08333	0.08333	0.08333	2.91005	0.08333	0.08334	6.38792	0.08333	0.08333
45	2228	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
46	2082	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
47	1979	0.08333	2.98523	368.72197	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	1.54280	0.08333	0.08333
48	2484	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
49	2257	0.08333	6.57270	365.65990	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	1.01741	0.08333	0.08333
50	2005	0.08333	0.08333	368.17091	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.99575	0.08333	0.08333
51	2560	0.08337	10.34850	346.78268	12.12305	0.08334	0.08333	0.08333	0.08333	0.08334	4.07906	0.08333	0.08333
52	1962	0.08333	2.11553	371.05114	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
53	2206	0.08333	6.21492	363.98941	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.04567	0.08333	0.08333
54	2520	0.08334	7.02803	363.85012	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.37184	0.08333	0.08333
55	2104	0.08333	0.08333	368.88599	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.28067	0.08333	0.08333
56	2602	0.08334	14.85711	355.63215	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.76073	0.08333	0.08333
57	2521	0.08333	0.08333	362.35948	2.75112	0.08335	0.08333	0.08334	0.08333	0.08333	8.13938	0.08333	0.08333
58	2233	0.08344	2.44921	345.75258	0.08333	8.48260	0.08334	13.84998	0.08333	0.08334	2.88220	0.08333	0.08333
59	2200	0.08333	8.51674	364.28292	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.45034	0.08333	0.08333
60	2294	317.27300	0.08333	0.08333	0.08333	0.08333	0.08333	3.49686	0.08333	52.48015	0.08333	0.08333	0.08333
61	1981	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333
62	2187	335.42626	0.08333	0.08333	0.08333	31.79304	0.08333	0.08333	0.08333	6.03069	0.08333	0.08333	0.08333
63	1916	347.46223	0.08333	0.08333	0.08333	0.08333	0.08333	9.53109	0.08333	16.25668	0.08333	0.08333	0.08333
64	1945	322.59566	0.08333	0.08333	0.08333	15.16513	0.08333	2.73586	0.08333	32.83667	0.08333	0.08333	0.08333
65	1959	263.13964	0.08333	0.08335	0.08333	27.82168	0.08333	0.08333	0.08333	82.28865	0.08333	0.08333	0.08333
66	1971	0.08333	2.54810	366.55056	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.15134	0.08333	0.08333
67	2436	355.82748	0.08333	0.08333	0.08333	10.46923	0.08333	0.08333	0.08333	6.95329	0.08333	0.08333	0.08333
68	2042	343.45808	0.08333	0.08333	4.21658	25.57533	0.08333	0.08334	0.08333	0.08333	0.08333	0.08333	0.08333
69	2084	0.08334	30.31654	342.85012	0.08333	0.08333	0.08333	0.08333	0.08333	0.08334	0.08333	0.08333	0.08333
70	2624	0.08333	2.32410	363.04872	4.10858	0.08333	0.08333	0.08333	0.08333	0.08333	3.85193	0.08333	0.08333
71	2364	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
72	1991	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
73	2110	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333
74	2029	0.08335	0.08333	0.08333	0.08333	0.08333	0.08333	206.34642	0.08333	166.82023	0.08333	0.08333	0.08333
75	2607	0.08333	2.69648	369.17047	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	1.38305	0.08333	0.08333
76	2649	340.38628	0.08333	0.08333	0.08333	7.13045	0.08333	3.76363	0.08333	22.05297	0.08333	0.08333	0.08333
77	2087	330.19219	0.08333	0.08334	7.67348	35.38432	0.08333	0.08333	0.08333	0.08334	0.08333	0.08333	0.08333
78	2188	0.08333	7.23470	361.33110	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.68420	0.08333	0.08333
79	2477	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
80	2386	0.08333	2.82280	370.34386	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
81	2543	140.28803	1.62599	197.82036	0.08333	16.81050	0.08333	2.68980	0.08333	11.86762	2.48103	0.08333	0.08333
82	2604	0.08334	4.40356	363.42851	2.04759	0.08333	0.08333	0.08333	0.08333	0.08333	3.45366	0.08333	0.08333
83	2561	0.08338	10.02314	358.25153	0.08333	0.08334	0.08333	0.08333	2.53896	0.08333	2.51965	0.08333	0.08333
84	2433	0.08333	0.08333	370.52851	0.08333	0.08333	0.08333	0.08334	0.08333	0.08333	0.08333	0.08333	2.63815
85	2496	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
86	2153	338.68196	0.08333	0.08335	0.08333	31.48303	0.08333	0.08333	0.08333	3.08500	0.08333	0.08333	0.08333
87	2536	12.31284	6.35352	348.46720	6.19978	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
88	2482	0.08333	8.14813	361.10218	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.99969	0.08333	0.08333
89	2512	302.11395	55.77345	0.08338	0.08333	4.34455	0.08333	11.10135	0.08333	0.08333	0.08333	0.08333	0.08333
90	2010	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
91	2103	0.08333	10.02351	358.61747	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.60902	0.08333	0.08333
92	2253	0.08333	3.03275	363.42603	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	6.79122	0.08333	0.08333
93	2500	0.08333	0.08333	368.88644	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.28023	0.08333	0.08333
94	2063	0.08335	5.81980	359.42469	0.08333	0.08333	0.08333	0.08333	0.08333	3.19503	4.89379	0.08333	0.08333
95	2509	309.39976	0.08333	0.08334	0.08333	0.08333	0.08333	0.08333	0.08333	63.76690	0.08333	0.08333	0.08333
96	2399	330.91371	0.08333	0.08333	15.07459	0.08333	0.08333	10.02348	0.08333	17.32156	0.08333	0.08333	0.08333
97	2150	0.08333	4.60779	363.11519	0.08335	0.08333	0.08333	0.08337	0.08333	0.08334	3.55357	2.05673	0.08333
98	2030	0.08333	2.36976	367.01199	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.86826	0.08333	0.08333
99	2374	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
100	1986	0.08333	7.64300	365.52367	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
101	2630	0.08333	2.28216	368.70306	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.26478	0.08333	0.08333
102	2376	0.08333	6.51974	364.53956	0.08333	0.08333	0.08333	0.08334	0.08333	0.08333	0.08333	0.08333	2.19069
103	2326	0.08333	2.66750	364.61817	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	5.96433	0.08333	0.08333
104	2172	0.08333	8.15167	363.22217	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	1.87616	0.08333	0.08333
105	2133	266.75182	0.08333	0.08334	37.67928	9.76669	0.08333	50.28602	0.08333	0.08335	0.08333	0.08333	8.93284
106	2296	0.08335	0.08333	0.08333	280.58499	0.08333	0.08333	92.58165	0.08333	0.08334	0.08333	0.08333	0.08333
107	2626	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
108	2097	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
109	2093	0.08333	2.50919	364.53773	2.20448	0.08333	0.08333	0.08333	0.08333	0.08333	4.08194	0.08333	0.08333
110	2391	0.08333	77.96298	295.20369	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
111	2275	0.08333	0.08333	369.00200	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.16467	0.08333	0.08333
112	1984	0.08333	6.53783	366.62883	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
113	2347	131.96634	3.87955	226.00043	0.08334	8.29740	0.08333	0.08333	0.08333	2.96633	0.38994	0.08333	0.08333
114	2550	0.08334	4.64100	361.40310	4.87440	0.08333	0.08333	0.08333	0.08333	0.08333	2.41483	0.08333	0.08333
115	2047	212.58092	0.08333	0.08334	45.05411	25.62639	0.08333	32.34333	0.08333	0.08334	0.08333	0.08333	57.81191
116	1932	356.08759	0.08333	0.08333	0.08333	17.07907	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
117	2655	0.08333	2.34792	368.57032	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.33176	0.08333	0.08333
118	1994	0.08338	0.08333	0.08334	0.08333	354.54112	0.08333	0.08333	0.08333	18.62549	0.08333	0.08333	0.08333
119	2292	303.29591	0.08334	0.08338	17.21767	28.87335	0.08333	6.28088	0.08333	17.74881	0.08333	0.08333	0.08333
120	2109	0.08333	0.08333	370.25950	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.90716	0.08333	0.08333
121	2040	0.08336	7.41037	353.16756	9.66490	0.08337	0.08333	0.08333	0.08333	0.08335	3.09043	0.08333	0.08333
122	2086	0.08334	7.47823	364.58019	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	1.19158	0.08333	0.08333
123	2460	0.08333	7.89314	361.83227	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.52459	0.08333	0.08333
124	2597	311.06247	0.08333	0.08336	0.08333	40.00448	0.08333	0.08333	0.08333	22.18301	0.08333	0.08333	0.08333
125	2282	297.64065	0.08333	0.08333	0.08334	14.16470	0.08333	7.94925	0.08333	53.57872	0.08333	0.08333	0.08334
126	2511	302.01408	0.08333	0.08333	0.08333	2.91275	0.08333	2.81778	0.08333	65.58872	0.08333	0.08333	0.08333
127	2598	315.40507	0.08333	0.08333	0.08333	15.28750	0.08333	0.08333	0.08333	42.55743	0.08333	0.08333	0.08333
128	2638	0.08333	0.08333	368.52938	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.63729	0.08333	0.08333
129	2390	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333
130	2096	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333
131	2218	0.08334	12.44334	358.05916	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.74750	0.08333	0.08333
132	1917	0.08333	4.10465	369.06202	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
133	2353	0.08333	4.59503	368.57164	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
134	2625	0.08333	0.08333	369.02245	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.14421	0.08333	0.08333
135	2194	316.42263	0.08333	0.08339	0.08333	30.69902	0.08333	0.08333	0.08333	26.12829	0.08333	0.08333	0.08333
136	2289	274.88727	0.08333	0.08333	29.37691	4.63852	0.08333	50.60303	0.08333	0.08334	0.08333	0.08333	13.91093
137	2323	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
138	2410	0.08334	19.16054	350.91732	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.17214	0.08333	0.08333
139	2631	0.08333	13.32086	359.84580	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
140	2111	287.41399	0.08333	0.08333	0.08333	26.59265	0.08333	0.08333	0.08333	59.24336	0.08333	0.08333	0.08333
141	2062	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333
142	2059	0.08333	2.31000	367.17053	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.76947	0.08333	0.08333
143	1938	0.08333	6.88674	362.97782	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.38544	0.08333	0.08333
144	2060	0.08334	3.81593	348.12672	0.08333	0.08334	0.08333	9.96225	0.08333	11.42842	0.08333	0.08333	0.08333
145	1939	244.15352	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	129.01315	0.08333	0.08333	0.08333
146	2264	295.43694	0.08333	0.08333	0.08333	21.53480	0.08333	0.08333	0.08333	56.27826	0.08333	0.08333	0.08333
147	2574	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
148	2579	0.08333	0.08333	369.78949	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.37718	0.08333	0.08333
149	2419	304.85294	0.08333	0.08333	0.08333	0.08333	0.08333	68.31372	0.08333	0.08333	0.08333	0.08333	0.08333
150	2491	319.31975	0.08333	0.08333	0.08333	10.28126	0.08333	3.25219	0.08333	40.48013	0.08333	0.08333	0.08333
151	2468	58.54375	0.08334	296.56736	5.52861	3.55899	0.08333	0.08334	0.08333	7.07316	2.22813	0.08333	0.08333
152	2615	0.08333	4.21805	368.94861	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
153	2507	0.08333	11.40253	357.87087	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.97660	0.08333	0.08333
154	2564	0.08333	6.92410	362.92290	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.40300	0.08333	0.08333
155	2420	327.57727	0.08333	0.08334	0.08333	34.69070	0.08333	0.08333	0.08333	10.98202	0.08333	0.08333	0.08333
156	1929	0.08333	0.08333	370.57916	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.58750	0.08333	0.08333
157	2154	0.08333	5.45797	361.22463	2.43806	0.08333	0.08333	0.08333	0.08333	0.08333	4.21267	0.08333	0.08333
158	1925	0.08335	3.16942	366.94878	0.08333	0.08333	0.08333	0.08333	0.08333	3.13179	0.08333	0.08333	0.08333
159	1940	342.52659	0.08333	0.08335	0.08333	30.64005	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
160	2329	0.08337	0.08333	366.99143	0.08333	3.12241	0.08333	0.08333	0.08333	0.08334	3.13611	0.08333	0.08333
161	2469	0.08333	2.95727	370.20939	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
162	2229	0.08333	13.45332	352.88037	0.08334	0.08333	0.08333	0.08333	0.08333	5.09481	1.90482	0.08333	0.08333
163	2552	0.08333	3.50955	369.65712	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
164	1993	0.08333	2.35365	363.77944	1.93204	0.08333	0.08333	0.08333	0.08333	0.08333	5.26820	0.08333	0.08333
165	2032	326.18091	0.08333	0.08333	0.08333	12.22398	0.08333	5.31257	0.08333	29.61588	0.08333	0.08333	0.08333
166	2485	0.08333	0.08334	370.23726	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.92941	0.08333	0.08333
167	2395	0.08336	2.59784	362.53626	0.08333	0.08333	0.08333	4.27593	0.08333	0.08333	3.92327	0.08333	0.08333
168	2339	0.08333	11.63820	358.42985	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.18196	0.08333	0.08333
169	1989	0.08333	4.51265	368.65398	0.08333	0.08333	0.08333	0.08333	0.08333	0.08337	0.08333	0.08333	0.08333
170	2243	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333
171	2434	253.67740	0.08333	0.08333	0.08333	0.08333	0.08333	4.35710	0.08333	115.21550	0.08333	0.08333	0.08333
172	2126	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
173	2408	0.08333	0.08333	370.61151	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.55515	0.08333	0.08333
174	2121	0.08333	2.80219	363.50349	0.08333	0.08333	0.08333	0.08333	0.08333	2.46295	4.56469	0.08333	0.08333
175	2453	0.08334	0.08333	0.08333	339.60442	0.08333	0.08333	0.08334	0.08333	33.56224	0.08333	0.08333	0.08333
176	2214	0.08334	0.08333	0.08335	353.66773	0.08333	0.08333	0.08334	0.08333	0.08333	0.08333	0.08333	19.49891
177	2633	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
178	2526	0.08341	28.15363	336.61020	6.15253	0.08334	0.08333	0.08333	0.08333	0.08334	2.41688	0.08333	0.08333
179	2430	0.08333	12.61114	354.82345	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	5.81541	0.08333	0.08333
180	1964	0.08342	0.08334	0.08334	185.29836	0.08334	0.08333	107.61796	0.08333	0.08334	0.08333	0.08333	80.33358
181	2064	0.08333	4.73781	364.86451	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	3.64768	0.08333	0.08333
182	2407	0.08333	0.08333	368.76153	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.40514	0.08333	0.08333
183	2317	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
184	2412	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
185	2406	0.08334	0.08333	0.08333	341.74264	0.08333	0.08333	31.42401	0.08333	0.08333	0.08333	0.08333	0.08333
186	2112	0.08333	7.25196	363.55397	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.44407	0.08333	0.08333
187	2404	0.08333	16.02514	357.14150	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08335	0.08333	0.08333
188	2135	335.97116	0.08333	0.08333	0.08333	37.19550	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
189	2498	327.29527	0.08333	0.08333	0.08334	4.25361	0.08333	41.70112	0.08333	0.08333	0.08333	0.08333	0.08333
190	2302	303.87567	0.08333	0.08340	23.32044	42.85096	3.28619	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
191	2629	325.89187	0.08333	0.08335	0.08333	37.69656	3.14145	3.33668	0.08333	3.35009	0.08333	0.08333	0.08333
192	2351	336.72045	0.08333	0.08335	0.08333	24.95994	0.08335	4.08057	0.08333	7.57234	0.08333	0.08333	0.08333
193	2212	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
194	2123	0.08333	6.95261	361.79660	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	4.50079	0.08333	0.08333
195	2053	292.24718	0.08333	0.08334	0.08333	25.85511	0.08333	0.08333	0.08333	55.14771	0.08333	0.08333	0.08333
196	2254	333.44726	0.08333	0.08333	0.08334	17.42494	0.08333	12.91452	0.08333	9.54662	0.08333	0.08333	0.08333
197	2271	0.08333	6.43478	366.73189	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
198	2199	285.00216	0.08333	0.08333	0.08333	20.66759	0.08333	2.84411	0.08333	58.75893	0.08333	0.08333	6.14387
199	2054	304.99958	0.08333	0.08333	0.08333	7.78139	0.08333	0.08333	0.08333	60.46903	0.08333	0.08333	0.08333
200	2018	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
201	2636	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
202	2371	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
203	2166	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
204	2033	0.08333	0.08333	370.87560	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	2.29106	0.08333	0.08333
205	2608	294.40513	0.08333	0.08333	25.14863	6.93409	0.08333	0.08333	0.08333	46.84548	0.08333	0.08333	0.08333
206	2567	325.32020	0.08334	0.08345	13.59608	34.33360	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
207	2338	339.08580	0.08333	0.08333	0.08333	22.19593	0.08333	0.08333	0.08333	11.96827	0.08333	0.08333	0.08333
208	1954	271.06031	0.08333	0.08333	0.08333	0.08333	102.10635	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333
209	2555	346.18199	0.08333	0.08333	0.08333	20.69731	0.08333	0.08333	0.08333	6.37071	0.08333	0.08333	0.08333
210	2138	320.35087	0.08336	0.08333	6.81166	35.24344	0.08333	0.08334	0.08333	10.92734	0.08333	0.08333	0.08333
211	2357	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
212	2152	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	0.08333	373.08333
213	2372	334.61418	0.08333	0.08333	0.08333	34.10211	0.08333	0.08333	0.08333	4.53371	0.08333	0.08333	0.08333
214	2189	260.55489	90.83605	0.08339	7.44833	14.49398	0.08333	0.08333	0.08333	0.08335	0.08333	0.08333	0.08333
