22	2650	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
23	2207	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
24	2553	0.07143	0.07143	0.07143	2.27765	370.86516	0.07143	0.07147	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
25	2078	0.07143	0.07143	0.07143	7.52395	365.61835	0.07143	0.07198	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
26	2203	0.07143	61.22285	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	280.25451	0.07143	0.07143	0.07143	31.73692	0.07143
27	2143	0.07143	62.06268	0.07143	0.07143	0.07143	0.07143	0.07143	60.06827	247.21961	0.07143	0.07143	3.93515	0.07143	0.07143
28	2224	0.07143	50.09708	0.07143	0.07143	0.07143	7.03091	0.07143	0.07143	316.08628	0.07143	0.07143	0.07145	0.07143	0.07143
29	2510	0.07143	34.29290	0.07143	0.07143	0.07143	7.34453	0.07143	0.07143	331.55539	0.07143	0.07143	0.09290	0.07143	0.07143
30	2240	0.07143	0.07143	0.07143	7.65811	365.48406	0.07143	0.07212	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
31	2563	0.07143	0.07143	0.07143	0.07143	369.64218	0.07143	0.07333	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	3.49878
32	2122	0.07143	0.07143	0.07143	0.07143	373.06495	0.07143	0.07791	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
33	2118	0.07143	0.07143	0.07143	4.13499	369.00508	0.07143	0.07422	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
34	1944	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143
35	2117	0.07143	46.15774	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	252.41225	50.96492	12.67092	11.15131	0.07143	0.07143
36	2611	0.07143	0.07143	0.07143	27.76759	345.37525	0.07143	0.07144	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
37	2184	0.07143	0.07143	0.07143	10.74361	360.62479	0.07143	1.84589	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
38	2354	0.07143	0.07143	0.07143	2.26816	368.78638	0.07143	2.15975	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
39	2169	0.07143	91.66244	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	277.93765	0.07143	0.07143	3.61420	0.07143	0.07143
40	2283	0.07143	62.60625	0.07143	0.07143	0.07143	17.73019	0.07143	0.07143	265.29977	5.41060	8.22607	9.46033	4.76679	0.07143
41	2620	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
42	1998	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
43	2654	0.07143	0.07143	0.07143	0.07143	373.07141	0.07143	0.07145	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
44	2646	0.07143	0.07143	0.07143	11.65129	355.85568	0.07143	2.87998	0.07143	0.07143	0.07143	0.07143	0.07143	2.89877	0.07143
45	2228	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	16.45184	356.69101	0.07143	0.07143	0.07143
46	2082	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	23.71682	349.42604	0.07143	0.07143	0.07143
47	1979	0.07143	0.07143	0.07143	2.25157	368.73172	0.07143	0.07275	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.22968
48	2484	0.07143	0.07143	0.07143	0.07143	370.08396	0.07143	0.07145	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	3.05888
49	2257	0.07143	0.07143	0.07143	5.00819	368.13267	0.07143	0.07342	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
50	2005	0.07143	0.07143	0.07143	0.07143	373.07139	0.07143	0.07147	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
51	2560	0.07143	0.07143	0.07143	10.88549	348.67271	0.07143	1.55843	0.07143	0.07143	0.07143	0.07143	10.30224	0.07143	1.93826
52	1962	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
53	2206	0.07143	0.07143	0.07143	5.52523	367.61583	0.07143	0.07322	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
54	2520	0.07143	0.07143	0.07143	6.98717	366.15569	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
55	2104	0.07143	0.07143	0.07143	0.07143	373.07139	0.07143	0.07146	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
56	2602	0.07143	0.07143	0.07143	13.61341	359.52861	0.07143	0.07227	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
57	2521	0.07143	0.07143	0.07143	0.07143	367.71792	0.07143	2.75242	0.07143	0.07143	0.07143	0.07143	2.74395	0.07143	0.07143
58	2233	0.07143	0.07143	1.77474	0.07143	345.79850	0.07143	1.78635	0.07143	0.07145	0.07143	0.07143	0.07143	20.75484	3.24268
59	2200	0.07143	0.07143	0.07143	6.65025	366.48854	0.07143	0.07549	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
60	2294	0.07143	289.66269	0.07143	0.07143	0.07143	79.88471	0.07143	0.07143	0.07143	3.62284	0.07143	0.11547	0.07143	0.07143
61	1981	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
62	2187	0.07143	46.40199	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	324.13131	0.07143	0.07143	2.68099	0.07143	0.07143
63	1916	0.07143	350.28546	0.07143	0.07143	0.07143	17.39715	0.07143	0.07143	0.07143	5.53147	0.07143	0.07143	0.07163	0.07143
64	1945	0.07143	60.53981	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	312.60304	0.07143	0.07143	0.07143	0.07143	0.07143
65	1959	0.07143	10.03473	0.07143	0.07143	0.07144	72.53254	0.07143	0.07143	275.42811	0.07143	0.07143	15.29031	0.07143	0.07143
66	1971	0.07143	0.07143	0.07143	2.25099	368.73107	0.07143	0.07344	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.23022
67	2436	0.07143	29.28494	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	343.85791	0.07143	0.07143	0.07143	0.07143	0.07143
68	2042	0.07143	23.36845	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	341.03967	0.07143	0.07143	8.80616	0.07143	0.07143
69	2084	0.07143	0.07143	0.07143	30.14048	343.00237	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
70	2624	0.07143	0.07143	0.07143	2.08801	367.06427	0.07143	0.07175	0.07143	0.07143	4.06169	0.07143	0.07143	0.07143	0.07143
71	2364	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
72	1991	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
73	2110	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
74	2029	0.07143	0.07143	0.07143	0.07143	0.07143	170.55607	0.07143	0.07143	0.07143	202.58678	0.07143	0.07143	0.07143	0.07143
75	2607	0.07143	0.07143	0.07143	2.02740	369.17905	0.07143	0.07308	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.00619
76	2649	0.07143	54.38200	0.07143	0.07143	0.07143	3.44099	0.07143	0.07143	315.39129	0.07143	0.07143	0.07143	0.07143	0.07143
77	2087	0.07143	55.76227	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	292.51144	0.07143	0.07143	24.94057	0.07143	0.07143
78	2188	0.07143	0.07143	0.07143	6.16239	365.25007	0.07143	1.80182	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
79	2477	0.07143	0.07143	0.07143	0.07143	373.07139	0.07143	0.07147	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
80	2386	0.07143	0.07143	0.07143	2.80165	370.34115	0.07143	0.07148	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
81	2543	0.07143	16.31224	0.07143	1.40424	198.67263	3.65627	0.07174	0.07143	146.14712	0.07143	0.07143	4.66737	1.36426	1.34697
82	2604	0.07143	0.07143	0.07143	5.87928	365.34767	0.07143	0.07262	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	1.98615
83	2561	0.07143	0.07143	0.07143	12.43888	360.70398	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
84	2433	2.62647	0.07143	0.07143	0.07143	370.51638	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
85	2496	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	372.64561	0.07143	0.07143	0.49724	0.07143	0.07143
86	2153	0.07143	49.08181	0.07143	0.07143	0.07144	3.33558	0.07143	0.07143	312.43013	0.07143	0.07143	5.67151	2.83810	0.07143
87	2536	0.07143	0.07144	0.07143	6.30549	348.48152	0.07143	0.07143	0.07143	0.07144	0.07143	0.07143	12.30530	6.19337	0.07143
88	2482	0.07143	0.07143	0.07143	7.25508	365.88580	0.07143	0.07340	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
89	2512	0.07143	84.24057	0.07143	45.82413	0.07144	0.07143	0.07143	0.07143	235.22022	4.12278	0.07143	0.29922	3.72163	0.07143
90	2010	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
91	2103	0.07143	0.07143	0.07143	8.58982	360.71909	0.07143	1.86514	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.11165
92	2253	0.07143	0.07143	0.07143	2.57287	368.25149	0.07143	2.38992	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
93	2500	0.07143	0.07143	0.07143	0.07143	370.98033	0.07143	2.16253	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
94	2063	0.07143	0.07143	0.07143	5.55104	364.85039	0.07143	0.10343	0.07143	0.07144	0.07143	0.07143	2.78084	0.07143	0.07143
95	2509	0.07143	82.30864	0.07143	0.07143	0.07143	68.25769	0.07143	0.07143	222.64792	0.07143	0.07143	0.07146	0.07143	0.07143
96	2399	0.07143	328.28929	0.07143	11.75513	0.07143	33.16984	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07146	0.07143
97	2150	0.07143	0.07143	2.04512	2.07109	367.12140	0.07143	0.07261	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.04691
98	2030	0.07143	0.07143	0.07143	2.09644	369.03830	0.07143	0.07202	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.07896
99	2374	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
100	1986	0.07143	0.07143	0.07143	7.59707	365.54579	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
101	2630	0.07143	0.07143	0.07143	2.26286	370.87999	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
102	2376	2.17900	0.07143	0.07143	6.48058	364.55462	0.07143	0.07151	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
103	2326	2.16718	0.07143	0.07143	0.07143	368.86507	0.07143	2.18204	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
104	2172	0.07143	0.07143	0.07143	4.15753	365.22825	0.07143	1.88378	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.01614
105	2133	0.07143	45.37857	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	233.37789	94.45783	0.07143	0.07143	0.07143	0.07143
106	2296	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143
107	2626	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
108	2097	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
109	2093	0.07143	0.07143	0.07143	4.36601	368.77550	0.07143	0.07277	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
110	2391	0.07143	0.07143	0.07143	72.27898	300.86388	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
111	2275	0.07143	0.07143	0.07143	0.07143	373.07142	0.07143	0.07144	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
112	1984	0.07143	0.07143	0.07143	6.50317	364.51820	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.19291
113	2347	0.07143	17.15003	0.07143	0.07143	226.91949	0.07143	0.07306	0.07143	123.75158	0.07143	0.07143	5.46299	0.07143	0.07143
114	2550	0.07143	0.07143	0.07143	9.46320	361.36074	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.39034
115	2047	0.07143	15.84801	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	217.31311	68.30485	54.44801	17.44315	0.07143	0.07143
116	1932	0.07143	34.01045	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	335.04232	0.07143	0.07143	4.16151	0.07143	0.07143
117	2655	0.07143	0.07143	0.07143	2.32824	370.81460	0.07143	0.07144	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
118	1994	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	354.62764	0.07143	0.07143	18.51522	0.07143	0.07143
119	2292	0.07143	43.43959	0.07143	0.07143	0.07143	6.66076	0.07143	0.07143	292.45442	6.90111	0.07143	21.18688	2.78580	0.07143
120	2109	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
121	2040	0.07143	0.07143	0.07143	3.15899	355.69189	0.07143	2.44110	0.07143	0.07143	0.07143	0.07143	11.99372	0.07143	0.07143
122	2086	0.07143	0.07143	0.07143	5.72549	367.38072	0.07143	0.10808	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
123	2460	0.07143	0.07143	0.07143	7.15722	364.10272	0.07143	1.95434	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
124	2597	0.07143	4.16359	0.07143	0.07143	0.07144	0.07143	0.07143	0.07143	350.49500	0.07143	0.07143	18.55568	0.07143	0.07143
125	2282	0.07143	56.20311	0.07143	0.07143	0.07143	54.78593	0.07143	0.07143	254.12983	5.55080	0.07143	2.68747	0.07143	0.07143
126	2511	0.07143	33.91365	0.07143	0.07143	0.07143	67.71390	0.07143	0.07143	268.80492	0.07143	0.07143	2.85324	0.07143	0.07143
127	2598	0.07143	64.09174	0.07143	0.07143	0.07143	12.44190	0.07143	0.07143	294.16280	0.07143	0.07143	2.58927	0.07143	0.07143
128	2638	0.07143	0.07143	0.07143	0.07143	373.07140	0.07143	0.07145	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
129	2390	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
130	2096	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
131	2218	0.07143	0.07143	0.07143	11.31601	361.82608	0.07143	0.07220	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
132	1917	0.07143	0.07143	0.07143	4.07408	369.06827	0.07143	0.07193	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
133	2353	0.07143	0.07143	0.07143	4.56777	368.57509	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
134	2625	0.07143	0.07143	0.07143	0.07143	371.04155	0.07143	2.10130	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
135	2194	0.07143	33.57866	0.07143	0.07143	0.07146	3.91974	0.07143	0.07143	328.43316	0.07143	0.07143	7.35412	0.07143	0.07143
136	2289	0.07143	32.79869	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	251.07821	80.82405	8.58477	0.07143	0.07143	0.07143
137	2323	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
138	2410	0.07143	0.07143	0.07143	15.35141	354.65249	0.07143	1.38894	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	1.89287
139	2631	0.07143	0.07143	0.07143	13.24733	359.89552	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
140	2111	0.07143	52.94592	0.07143	0.07143	0.07143	47.61410	0.07143	0.07143	262.84658	0.07143	0.07143	9.87911	0.07143	0.07143
141	2062	0.07143	0.07143	0.07143	6.35537	0.07144	298.06502	0.07143	0.07143	0.07144	0.07143	0.07143	68.79387	0.07143	0.07143
142	2059	0.07143	0.07143	0.07143	2.04358	371.09875	0.07143	0.07195	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
143	1938	0.07143	0.07143	0.07143	6.12870	367.01243	0.07143	0.07315	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
144	2060	0.07143	0.07143	0.07143	3.77891	348.13804	8.86087	0.07143	0.07143	0.07143	10.09796	0.07143	2.48136	0.07143	0.07143
145	1939	0.07143	200.25362	0.07143	0.07143	0.07143	172.88924	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
146	2264	0.07143	62.84014	0.07143	0.07143	0.07143	24.10742	0.07143	0.07143	281.00838	0.07143	0.07143	5.32977	0.07143	0.07143
147	2574	0.07143	0.07143	0.07143	0.07143	369.37404	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	3.76882
148	2579	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
149	2419	0.07143	96.34145	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	210.26077	66.61206	0.07143	0.07143	0.07143	0.07143
150	2491	0.07143	33.09875	0.07143	0.07143	0.07144	13.46358	0.07143	0.07143	320.24091	0.07143	0.07143	6.48235	0.07155	0.07143
151	2468	0.07143	0.07143	0.07143	0.07607	297.54807	5.23715	0.07148	0.07143	64.52796	4.42145	0.07143	1.61782	0.07143	0.07143
152	2615	0.07143	0.07143	0.07143	2.13233	371.01052	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
153	2507	0.07143	0.07143	0.07143	9.86435	361.68797	0.07143	1.66197	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
154	2564	0.07143	0.07143	0.07143	6.16382	364.96940	0.07143	0.07368	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.07882
155	2420	0.07143	9.82529	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	343.76557	0.07143	0.07143	19.62343	0.07143	0.07143
156	1929	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
157	2154	0.07143	0.07143	0.07143	4.82854	365.95922	0.07143	0.07741	0.07143	0.07143	0.07143	0.07143	2.42055	0.07143	0.07143
158	1925	0.07143	0.07143	0.07143	3.14632	363.92665	3.85299	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.35974
159	1940	0.07143	49.92901	0.07143	0.07143	0.07144	0.07143	0.07143	0.07143	318.98640	0.07143	0.07143	0.07143	4.29886	0.07143
160	2329	0.07143	0.07143	0.07143	0.07143	370.02881	0.07143	0.07143	0.07143	0.07145	0.07143	0.07143	3.11402	0.07143	0.07143
161	2469	0.07143	0.07143	0.07143	2.93337	370.20949	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
162	2229	0.07143	0.07143	0.07143	13.34445	354.76123	5.10852	0.07151	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
163	2552	0.07143	0.07143	0.07143	3.48257	369.66028	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
164	1993	0.07143	0.07143	0.07143	3.95308	365.62564	0.07143	1.78701	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	1.91999
165	2032	0.07143	58.64632	0.07143	0.07143	0.07143	3.50578	0.07143	0.07143	308.25955	2.87407	0.07143	0.07143	0.07143	0.07143
166	2485	0.07143	0.07143	0.07143	0.07143	367.40396	0.07143	2.90998	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	2.90035
167	2395	0.07143	2.03485	0.07143	2.29196	364.65447	0.07143	2.07365	0.07143	0.07143	2.30221	0.07143	0.07143	0.07143	0.07143
168	2339	0.07143	0.07143	0.07143	10.51759	362.62418	0.07143	0.07251	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
169	1989	0.07143	0.07143	0.07143	4.48011	368.66274	0.07144	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
170	2243	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
171	2434	0.07143	223.32597	0.07143	0.07143	0.07143	149.81689	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
172	2126	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143
173	2408	0.07143	0.07143	0.07143	0.07143	373.06254	0.07143	0.08032	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
174	2121	0.07143	0.07143	0.07143	2.51774	368.29032	2.40593	0.07172	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
175	2453	0.07143	0.07143	0.07143	0.07143	0.07143	29.93242	0.07143	0.07143	0.07143	343.21044	0.07143	0.07143	0.07143	0.07143
176	2214	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143
177	2633	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
178	2526	0.07143	0.07143	0.07143	29.65334	334.65477	0.07143	1.05466	0.07143	5.81144	0.07143	0.07143	0.07143	0.07143	2.18293
179	2430	0.07143	0.07143	0.07143	10.75379	360.05224	0.07143	2.40825	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
180	1964	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	100.19302	199.30348	73.71779	0.07143	0.07143	0.07143
181	2064	0.07143	0.07143	0.07143	2.12754	371.01209	0.07143	0.07466	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143
182	2407	0.07143	0.07143	0.07143	0.07143	368.69220	0.07143	0.15797	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	4.36411
183	2317	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143
184	2412	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143
185	2406	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	0.07143	373.07143	0.07143	0.07143	0.07143	0.07143
