21	2132	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.717	0.000	0.231	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.050	0.000
22	2650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
23	2207	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.049	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
24	2553	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.980	0.000	0.000	0.000	0.006
25	2078	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.005	0.000	0.000	0.023	0.000	0.000	0.000	0.958	0.000	0.000	0.000	0.000
26	2203	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.092	0.883	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000
27	2143	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.772	0.000	0.010	0.000	0.056	0.000	0.160	0.000	0.000	0.000
28	2224	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.042	0.000	0.000	0.838	0.000	0.000	0.000	0.086	0.000	0.000	0.000	0.032	0.000
29	2510	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.063	0.000	0.000	0.782	0.000	0.000	0.000	0.120	0.000	0.000	0.000	0.008	0.000
30	2240	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.962	0.000	0.000	0.000	0.000
31	2563	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.988	0.000	0.000	0.000	0.000
32	2122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000
33	2118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.981	0.000	0.000	0.000	0.000
34	1944	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
35	2117	0.000	0.000	0.000	0.000	0.000	0.035	0.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.640	0.000	0.000	0.000	0.153	0.000	0.000	0.000	0.000	0.000
36	2611	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.084	0.000	0.000	0.000	0.904	0.000	0.000	0.000	0.000
37	2184	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.959	0.000	0.000	0.000	0.000
38	2354	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.975	0.000	0.000	0.000	0.000
39	2169	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.889	0.000	0.000	0.000	0.060	0.000	0.000	0.000	0.020	0.000
40	2283	0.000	0.000	0.000	0.000	0.000	0.035	0.011	0.000	0.107	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.698	0.000	0.000	0.000	0.120	0.000	0.000	0.000	0.017	0.000
41	2620	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.979	0.000	0.000	0.000
42	1998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.000	0.000	0.978	0.000	0.000	0.000
43	2654	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.991	0.000	0.000	0.000	0.000
44	2646	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.959	0.000	0.000	0.008	0.000
45	2228	0.000	0.000	0.000	0.000	0.000	0.961	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
46	2082	0.000	0.000	0.000	0.000	0.000	0.938	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
47	1979	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.974	0.000	0.000	0.000	0.012
48	2484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000
49	2257	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.971	0.000	0.000	0.000	0.007
50	2005	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.984	0.000	0.000	0.000	0.000
51	2560	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.005	0.000	0.000	0.014	0.000	0.000	0.023	0.017	0.000	0.000	0.927	0.000	0.000	0.000	0.000
52	1962	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.981	0.000	0.000	0.000	0.011
53	2206	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.019	0.000	0.000	0.000	0.968	0.000	0.000	0.000	0.000
54	2520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.973	0.000	0.000	0.000	0.000
55	2104	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.986	0.000	0.000	0.000	0.006
56	2602	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.951	0.000	0.000	0.000	0.000
57	2521	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.969	0.000	0.000	0.000	0.000
58	2233	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.021	0.000	0.000	0.911	0.000	0.000	0.021	0.009
59	2200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.980	0.000	0.000	0.000	0.000
60	2294	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.230	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.739	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
61	1981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000
62	2187	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.014	0.000	0.000	0.846	0.000	0.000	0.000	0.123	0.000	0.000	0.000	0.009	0.000
63	1916	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.000	0.134	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.806	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.000
64	1945	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.073	0.000	0.000	0.803	0.000	0.000	0.000	0.091	0.000	0.000	0.000	0.000	0.000
65	1959	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.212	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.615	0.000	0.017	0.000	0.153	0.000	0.000	0.000	0.000	0.000
66	1971	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.974	0.000	0.000	0.000	0.000
67	2436	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.926	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000
68	2042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.801	0.000	0.000	0.000	0.185	0.000	0.000	0.000	0.000	0.000
69	2084	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.095	0.000	0.000	0.000	0.902	0.000	0.000	0.000	0.000
70	2624	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.976	0.000	0.000	0.000	0.000
71	2364	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.982	0.000	0.000	0.000
72	1991	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.955	0.000	0.000	0.000
73	2110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
74	2029	0.000	0.000	0.000	0.000	0.000	0.000	0.589	0.000	0.409	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
75	2607	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.966	0.000	0.000	0.000	0.010
76	2649	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.045	0.000	0.000	0.857	0.000	0.000	0.000	0.061	0.000	0.000	0.000	0.034	0.000
77	2087	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.784	0.000	0.007	0.000	0.167	0.000	0.000	0.000	0.007	0.000
78	2188	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.966	0.000	0.000	0.000	0.016
79	2477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000
80	2386	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.983	0.000	0.000	0.000	0.000
81	2543	0.000	0.008	0.003	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.515	0.000	0.000	0.026	0.000	0.000	0.330	0.000	0.000	0.000	0.085	0.000	0.000	0.000	0.030	0.000
82	2604	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.972	0.000	0.000	0.000	0.000
83	2561	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.007	0.000	0.000	0.031	0.000	0.000	0.000	0.945	0.000	0.000	0.000	0.000
84	2433	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.977	0.000	0.007	0.000	0.000
85	2496	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000
86	2153	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.795	0.000	0.008	0.000	0.173	0.000	0.000	0.000	0.000	0.000
87	2536	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	0.000	0.000	0.000	0.016	0.000	0.033	0.000	0.000	0.000	0.000	0.899	0.000	0.000	0.000	0.033
88	2482	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.972	0.000	0.000	0.000	0.000
89	2512	0.000	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.736	0.152	0.013	0.000	0.000	0.000	0.000	0.000	0.010	0.000
90	2010	0.000	0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.947	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
91	2103	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.964	0.000	0.000	0.000	0.000
92	2253	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.978	0.000	0.000	0.000	0.000
93	2500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.992	0.000	0.000	0.000	0.000
94	2063	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	0.007	0.000	0.000	0.968	0.000	0.000	0.000	0.000
95	2509	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.258	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.698	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000
96	2399	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.040	0.166	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.723	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000
97	2150	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.960	0.000	0.000	0.000	0.005
98	2030	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.976	0.000	0.000	0.000	0.000
99	2374	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.985	0.000	0.000	0.000	0.000
100	1986	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.000	0.000	0.964	0.000	0.000	0.000	0.000
101	2630	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.980	0.000	0.000	0.000	0.006
102	2376	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.969	0.000	0.006	0.000	0.000
103	2326	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.992	0.000	0.000	0.000	0.000
104	2172	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.966	0.000	0.000	0.000	0.016
105	2133	0.000	0.000	0.000	0.000	0.000	0.017	0.151	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.076	0.000	0.000	0.000	0.000	0.740	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000
106	2296	0.000	0.000	0.000	0.000	0.000	0.000	0.445	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.521	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
107	2626	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000
108	2097	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.969	0.000	0.000	0.000
109	2093	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.975	0.000	0.000	0.000	0.006
110	2391	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.608	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.390
111	2275	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.981	0.000	0.000	0.000	0.006
112	1984	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.969	0.000	0.000	0.000	0.000
113	2347	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.308	0.013	0.000	0.000	0.073	0.599	0.000	0.000	0.000	0.000
114	2550	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.013	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.954	0.000	0.000	0.000	0.000
