34	1944	359.08286	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	14.02825	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
35	2117	59.20934	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	13.49495	0.05556	0.05556	17.57037	20.65280	262.35031	0.05556	0.05556	0.05556
36	2611	0.05556	9.90661	0.05556	0.05556	0.05556	3.39560	0.05556	0.05556	0.05556	0.05556	337.98371	2.08969	0.05556	0.05556	0.05556	0.05556	0.05556	19.90217
37	2184	0.05556	17.89517	0.05556	0.05556	0.05556	4.90177	0.05556	0.05556	0.05556	0.05556	347.89884	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.52644
38	2354	0.05556	16.07441	0.05556	0.05556	0.05556	5.76319	0.05556	0.05556	0.05556	0.05556	351.32906	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
39	2169	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	3.55644	3.68205	365.92818	0.05556	0.05556	0.05556
40	2283	5.49952	0.05556	0.05556	0.05556	5.00302	0.05556	0.05556	0.05556	0.05556	6.94809	0.05556	3.20544	10.24631	10.65711	304.77989	27.10507	0.05556	0.05556
41	2620	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556
42	1998	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556
43	2654	0.05556	9.86758	0.05556	0.05556	0.05556	0.44322	0.05556	0.05556	0.05556	0.05556	362.85586	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
44	2646	0.05556	287.49434	0.05556	0.05556	0.05556	74.74821	0.05556	0.05556	0.05556	0.05556	0.05556	4.54157	0.05556	0.05556	0.05556	0.05556	0.05556	6.43810
45	2228	15.19576	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	357.91535	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
46	2082	22.07819	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	351.03292	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
47	1979	0.05556	2.53302	0.05556	0.05556	0.05556	6.33183	0.05556	0.05556	0.05556	0.05556	364.30181	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
48	2484	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
49	2257	0.05556	7.62705	0.05556	0.05556	0.05556	7.38294	0.05556	0.05556	0.05556	0.05556	358.15668	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
50	2005	0.05556	4.55802	0.05556	0.05556	0.05556	7.95208	0.05556	0.05556	0.05556	0.05556	360.65657	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
51	2560	0.05556	11.57591	0.05556	0.05556	0.05556	5.37860	0.05556	0.05556	0.05556	0.05556	337.15742	19.11029	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
52	1962	0.05556	3.68631	0.05556	0.05556	0.05556	2.48308	0.05556	0.05556	0.05556	0.05556	364.91510	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.13774
53	2206	0.05556	11.51845	0.05556	0.05556	0.05556	4.72139	0.05556	0.05556	0.05556	0.05556	352.96572	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	4.01666
54	2520	0.05556	4.57292	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	361.50342	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	7.09032
55	2104	0.05556	9.08936	0.05556	0.05556	0.05556	5.92118	0.05556	0.05556	0.05556	0.05556	358.15613	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
56	2602	0.05556	9.46535	0.05556	0.05556	0.05556	2.96307	0.05556	0.05556	0.05556	0.05556	349.75749	2.03267	0.05556	0.05556	0.05556	0.05556	0.05556	9.05920
57	2521	0.05556	6.85332	0.05556	0.05556	0.05556	9.53009	0.05556	0.05556	0.05556	0.05556	354.07080	2.76801	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
58	2233	0.05556	10.97191	0.05556	0.05556	25.40857	3.26869	0.05556	0.05556	0.05556	0.05556	333.57305	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
59	2200	0.05556	6.98626	0.05556	0.05556	0.05556	3.56585	0.05556	0.05556	0.05556	0.05556	357.63682	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	5.03329
60	2294	4.12674	0.05556	0.05556	0.05556	2.62545	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	4.89659	298.15077	63.47822	0.05556	0.05556
61	1981	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556	0.05556
62	2187	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	8.54261	15.42913	349.19493	0.05556	0.05556	0.05556
63	1916	6.16714	0.05556	0.05556	0.05556	4.15481	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	337.17706	25.72321	0.05556	0.05556
64	1945	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	46.90994	326.20118	0.05556	0.05556	0.05556
65	1959	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	8.13181	7.04446	16.72798	270.13245	71.24108	0.05556	0.05556
66	1971	0.05556	8.65642	0.05556	0.05556	0.05556	4.60205	0.05556	0.05556	0.05556	0.05556	357.68989	2.27386	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
67	2436	0.05556	0.05556	0.05556	0.05556	4.16553	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	8.70496	360.29617	0.05556	0.05556	0.05556
68	2042	0.05556	0.05556	0.05556	0.05556	4.27544	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	9.74607	15.05518	344.14553	0.05556	0.05556	0.05556
69	2084	0.05556	0.88493	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	340.46316	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	31.81857
70	2624	4.04519	12.00243	0.05556	0.05556	0.05556	2.39242	0.05556	0.05556	0.05556	0.05556	354.78218	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
71	2364	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556
72	1991	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556
73	2110	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556	0.05556
74	2029	178.34604	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	14.22549	0.05556	0.05556	0.05556	0.05556	0.05556	180.59514	0.05556	0.05556
75	2607	0.05556	7.75055	0.05556	0.05556	0.05556	5.97579	0.05556	0.05556	0.05556	0.05556	355.38395	2.03052	0.05556	0.05556	0.05556	0.05556	0.05556	2.13696
76	2649	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	25.22461	343.73527	4.20678	0.05556	0.05556
77	2087	0.05556	0.05556	0.05556	0.05556	2.57876	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	9.68122	17.09309	15.55552	328.36918	0.05556	0.05556	0.05556
78	2188	0.05556	10.18838	0.05556	0.05556	0.05556	5.53332	0.05556	0.05556	0.05556	0.05556	355.32888	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.17165
79	2477	0.05556	7.20886	0.05556	0.05556	0.05556	3.13727	0.05556	0.05556	0.05556	0.05556	362.82054	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
80	2386	0.05556	2.69776	0.05556	0.05556	0.05556	2.79830	0.05556	0.05556	0.05556	0.05556	364.83167	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.89450
81	2543	0.05556	5.28528	0.05556	0.05556	2.46971	3.85635	0.05556	0.05556	0.05556	0.05556	191.71008	3.97535	8.68331	12.94196	144.52240	0.05556	0.05556	0.05556
82	2604	0.05556	11.64975	0.05556	0.05556	0.05556	5.67851	0.05556	0.05556	0.05556	0.05556	349.70642	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	6.18755
83	2561	0.05556	14.95960	0.05556	0.05556	0.05556	2.56369	0.05556	0.05556	0.05556	0.05556	353.09056	2.60837	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
84	2433	0.05556	5.28489	0.05556	0.05556	0.05556	0.05556	2.61043	0.05556	0.05556	0.05556	365.27136	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
85	2496	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556	0.05556	0.05556	0.05556	0.05556
86	2153	0.05556	0.05556	0.05556	0.05556	5.65370	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	3.45095	14.71674	12.62757	336.82882	0.05556	0.05556	0.05556
87	2536	0.05556	0.05556	0.05556	0.05556	12.30217	0.05556	0.05556	0.05556	0.05556	0.05556	354.67532	6.18917	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
88	2482	0.05556	18.94598	0.05556	0.05556	0.05556	5.43229	0.05556	0.05556	0.05556	0.05556	348.78839	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
89	2512	7.22359	0.05556	0.05556	0.05556	8.60244	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	7.12131	0.05556	1.80098	296.96487	0.05556	0.05556	51.62014
90	2010	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556	0.05556	0.05556
91	2103	0.05556	18.49563	0.05556	0.05556	0.05556	4.61801	0.05556	0.05556	0.05556	0.05556	350.05302	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
92	2253	0.05556	13.73097	0.05556	0.05556	0.05556	3.55777	0.05556	0.05556	0.05556	0.05556	355.87793	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
93	2500	0.05556	10.71090	0.05556	0.05556	0.05556	0.08287	0.05556	0.05556	0.05556	0.05556	362.37289	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
94	2063	0.05556	17.42730	0.05556	0.05556	0.05556	7.43134	0.05556	0.05556	0.05556	0.05556	339.86620	3.29804	0.05556	0.05556	0.05556	0.05556	0.05556	5.25490
95	2509	0.05556	0.05556	0.05556	0.05556	2.97534	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.31492	289.33112	78.60085	0.05556	0.05556
96	2399	10.45460	0.05556	0.05556	0.05556	3.67104	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	314.81572	29.27003	0.05556	15.06640
97	2150	0.05556	12.37950	0.05556	0.05556	0.05556	7.68315	0.05556	0.05556	0.05556	0.05556	348.92964	2.07185	0.05556	0.05556	0.05556	0.05556	0.05556	2.21364
98	2030	0.05556	6.01247	0.05556	0.05556	0.05556	4.25709	0.05556	0.05556	0.05556	0.05556	360.82876	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.12390
99	2374	0.05556	2.40249	0.05556	0.05556	0.05556	2.28004	0.05556	0.05556	0.05556	0.05556	368.48413	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
100	1986	0.05556	3.62580	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	363.02173	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	6.51913
101	2630	0.05556	1.84117	0.05556	0.05556	0.05556	2.66913	0.05556	0.05556	0.05556	0.05556	368.65637	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
102	2376	0.05556	4.23833	0.05556	0.05556	0.05556	0.05559	2.16296	0.05556	0.05556	0.05556	362.37532	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	4.44558
103	2326	0.05556	14.68238	0.05556	0.05556	0.05556	2.61951	0.05556	0.05556	0.05556	0.05556	355.86477	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
104	2172	0.05556	10.77421	0.05556	0.05556	0.05556	2.89557	0.05556	0.05556	0.05556	0.05556	355.23675	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	4.31569
105	2133	86.93877	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	8.40125	0.05556	2.47131	0.05556	12.01897	263.44747	0.05556	0.05556	0.05556
106	2296	373.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
107	2626	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556
108	2097	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556
109	2093	0.05556	13.53272	0.05556	0.05556	0.05556	5.90738	0.05556	0.05556	0.05556	0.05556	351.42397	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.35816
110	2391	0.05556	5.34126	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	295.86623	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	71.95918
111	2275	0.05556	8.78870	0.05556	0.05556	0.05556	5.79860	0.05556	0.05556	0.05556	0.05556	358.57937	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
112	1984	0.05556	4.17681	0.05556	0.05556	0.05556	0.10895	0.05556	0.05556	0.05556	0.05556	364.45566	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	4.48080
113	2347	0.05556	5.48926	0.05556	0.05556	0.05556	2.45477	0.05556	0.05556	0.05556	0.05556	218.32525	9.07245	5.74732	0.05556	132.24428	0.05556	0.05556	0.05556
114	2550	0.05556	6.30148	0.05556	0.05556	0.05556	4.89505	0.05556	0.05556	0.05556	0.05556	351.90466	2.43352	0.05556	0.05556	0.05556	0.05556	0.05556	7.74307
115	2047	71.13194	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	56.07819	0.05556	10.37707	11.73392	14.98467	209.02755	0.05556	0.05556	0.05556
116	1932	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	7.84639	0.39301	364.92727	0.05556	0.05556	0.05556
117	2655	0.05556	9.73858	0.05556	0.05556	0.05556	1.81267	0.05556	0.05556	0.05556	0.05556	361.61542	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
118	1994	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	7.51704	29.26204	0.05556	336.38759	0.05556	0.05556	0.05556
119	2292	12.07001	0.05556	0.05556	0.05556	4.38051	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	19.59913	7.26974	21.05399	307.29073	1.72479	0.05556	0.05556
120	2109	0.05556	5.76886	0.05556	0.05556	0.05556	0.08595	0.05556	0.05556	0.05556	0.05556	367.31186	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
121	2040	0.05556	6.55623	0.05556	0.05556	0.05556	8.35560	0.05556	0.05556	0.05556	0.05556	343.02893	12.69736	0.05556	0.05556	0.05556	0.05556	0.05556	2.63966
122	2086	0.05556	16.51314	0.05556	0.05556	0.05556	3.38277	0.05556	0.05556	0.05556	0.05556	350.20029	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	3.12603
123	2460	0.05556	10.99961	0.05556	0.05556	0.05556	4.86912	0.05556	0.05556	0.05556	0.05556	354.91594	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.43755
124	2597	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	14.77678	15.85563	29.57511	313.01471	0.05556	0.05556	0.05556
125	2282	5.03029	0.05556	0.05556	0.05556	1.92075	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	8.38577	9.88580	283.55590	64.55482	0.05556	0.05556
126	2511	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.96927	0.05556	8.95341	289.69685	71.60269	0.05556	0.05556
127	2598	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	2.53789	36.63654	314.29971	19.74809	0.05556	0.05556
128	2638	0.05556	6.66489	0.05556	0.05556	0.05556	4.97243	0.05556	0.05556	0.05556	0.05556	361.52935	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
129	2390	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	8.16255	0.05556	0.05556	0.05556	364.94856	0.05556	0.05556
130	2096	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	373.05556	0.05556	0.05556
131	2218	0.05556	12.26763	0.05556	0.05556	0.05556	2.31437	0.05556	0.05556	0.05556	0.05556	346.77311	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	11.86711
132	1917	0.05556	10.50958	0.05556	0.05556	0.05556	1.73019	0.05556	0.05556	0.05556	0.05556	360.92689	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
133	2353	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	368.58003	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	4.53108
134	2625	0.05556	5.73104	0.05556	0.05556	0.05556	6.69416	0.05556	0.05556	0.05556	0.05556	360.74146	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
135	2194	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	3.75105	3.90535	32.39398	328.75310	4.47430	0.05556	0.05556
136	2289	81.85164	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	12.82828	0.05556	0.05556	0.05556	6.84261	271.69970	0.05556	0.05556	0.05556
137	2323	0.05556	3.12872	0.05556	0.05556	0.05556	5.35430	0.05556	0.05556	0.05556	0.05556	364.68365	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
138	2410	0.05556	14.31750	0.05556	0.05556	0.05556	2.72664	0.05556	0.05556	0.05556	0.05556	345.26959	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	10.90850
139	2631	0.05556	4.60281	0.05556	0.05556	0.05556	3.02096	0.05556	0.05556	0.05556	0.05556	353.31959	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	12.27886
140	2111	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	12.14397	21.36891	289.31951	50.38983	0.05556	0.05556
141	2062	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	58.06557	43.28528	0.05556	0.05556	271.81582	0.05556	0.05556
142	2059	0.05556	10.34690	0.05556	0.05556	0.05556	5.71362	0.05556	0.05556	0.05556	0.05556	357.10615	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
143	1938	0.05556	15.65401	0.05556	0.05556	0.05556	4.86205	0.05556	0.05556	0.05556	0.05556	352.65061	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556
144	2060	7.97984	3.64128	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	344.51687	0.05556	0.05556	0.05556	0.05556	13.45170	0.05556	3.68810
145	1939	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.07839	236.22530	136.86298	0.05556	0.05556
146	2264	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	0.05556	5.35740	46.63570	302.74719	18.48194	0.05556	0.05556
