28	2224	0.03846	0.03846	0.03846	8.44178	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	9.17030	0.03846	0.03846	0.03846	0.03846	0.03846	339.37454	0.03846	0.03846	0.03846	0.03846	16.16723	0.03846	0.03846	0.03846	0.03846
29	2510	0.03846	0.03846	0.03846	19.05789	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	2.78233	0.03846	0.03846	3.72310	326.30201	0.03846	0.03846	0.03846	0.03846	21.32697	0.03846	0.03846	0.03846	0.03846
30	2240	0.03846	0.03846	5.72936	0.03846	0.03846	367.34756	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
31	2563	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
32	2122	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
33	2118	0.03846	0.03846	2.06884	0.03846	0.03846	371.00808	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
34	1944	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846
35	2117	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	6.01568	266.57053	0.03846	0.03846	0.03846	54.81268	29.47645	2.70353	0.03846	13.65190	0.03846
36	2611	0.03846	0.03846	24.06010	0.03846	0.03846	349.01682	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
37	2184	0.03846	0.03846	8.34660	0.03846	0.03846	364.73033	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
38	2354	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
39	2169	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	3.51070	0.03846	3.58659	0.03846	0.03846	0.03846	0.03846	0.03846	332.53984	0.03846	0.03846	0.03846	0.03846	33.51671	0.03846	0.03846	0.03846	0.03846
40	2283	0.03846	0.03846	0.03846	32.34649	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	4.19079	0.03846	0.03846	0.03846	0.03846	5.71061	281.51887	0.03846	0.03846	0.03846	11.26560	29.27136	0.03846	0.03846	8.96550	0.03846
41	2620	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	365.88645	0.03846	0.03846	0.03846	0.03846	0.03846	7.19047	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
42	1998	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	350.39270	0.03846	0.03846	0.03846	0.03846	0.03846	22.68422	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
43	2654	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
44	2646	0.03846	0.03846	8.64556	0.03846	0.03846	361.60490	0.03846	2.86492	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
45	2228	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	29.03706	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	344.03986	0.03846
46	2082	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	22.72543	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	350.35149	0.03846
47	1979	2.19647	0.03846	0.03846	0.03846	0.03846	370.88045	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
48	2484	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
49	2257	2.47909	0.03846	0.03846	0.03846	0.03846	370.59783	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
50	2005	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
51	2560	1.90488	0.03846	0.03846	0.03846	0.03846	357.81898	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	13.39152	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
52	1962	2.04566	0.03846	0.03846	0.03846	0.03846	371.03126	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
53	2206	0.03846	0.03846	3.67542	0.03846	0.03846	369.40150	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
54	2520	0.03846	0.03846	6.94275	0.03846	0.03846	366.13417	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
55	2104	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
56	2602	0.03846	0.03846	11.64877	0.03846	0.03846	361.42815	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
57	2521	0.03846	0.03846	0.03846	0.03846	0.03846	370.37296	0.03846	2.70396	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
58	2233	1.74311	0.03846	0.03846	0.03846	0.03846	347.31891	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	4.67009	19.42175	0.03846	0.03846	0.03846	0.03846
59	2200	0.03846	0.03846	4.42686	0.03846	0.03846	368.65006	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
60	2294	0.03846	0.03846	0.03846	68.35703	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	290.18996	0.03846	0.03846	0.03846	3.75072	10.85614	0.03846	0.03846	0.03846	0.03846
61	1981	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
62	2187	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	2.62044	0.03846	0.03846	0.03846	0.03846	2.73657	343.35541	0.03846	0.03846	0.03846	0.03846	24.44142	0.03846	0.03846	0.03846	0.03846
63	1916	0.03846	0.03846	0.03846	40.41394	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	296.21536	0.03846	0.03846	0.03846	11.47315	25.05139	0.03846	0.03846	0.03846	0.03846
64	1945	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	339.80601	0.03846	0.03846	0.03846	5.55403	27.75535	0.03846	0.03846	0.03846	0.03846
65	1959	0.03846	0.03846	0.03846	76.56460	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	3.69662	271.81604	0.03846	0.03846	0.03846	0.03846	21.07659	0.03846	0.03846	0.03846	0.03846
66	1971	0.03846	0.03846	2.21575	0.03846	0.03846	370.86118	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
67	2436	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	346.91501	0.03846	0.03846	0.03846	0.03846	26.16192	0.03846	0.03846	0.03846	0.03846
68	2042	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	4.02983	0.03846	0.03846	0.03846	0.03846	0.03846	4.34086	326.16399	0.03846	0.03846	0.03846	0.03846	38.61916	0.03846	0.03846	0.03846	0.03846
69	2084	0.03846	0.03846	30.09828	0.03846	0.03846	342.97864	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
70	2624	0.03846	0.03846	0.03846	0.03846	0.03846	369.04916	0.03846	0.03846	0.03846	4.02777	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
71	2364	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	360.84776	0.03846	0.03846	0.03846	0.03846	0.03846	12.22916	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
72	1991	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
73	2110	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
74	2029	0.03846	0.03846	0.03846	158.03898	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	215.03794	0.03846	0.03846	0.03846	0.03846	0.03846
75	2607	0.03846	0.03846	1.99294	0.03846	0.03846	369.15026	0.03846	1.97218	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
76	2649	0.03846	0.03846	0.03846	3.54286	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	9.73147	0.03846	0.03846	0.03846	0.03846	0.03846	344.00561	0.03846	0.03846	0.03846	0.03846	15.87390	0.03846	0.03846	0.03846	0.03846
77	2087	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	2.46660	0.03846	2.45762	0.03846	0.03846	0.03846	0.03846	13.12263	327.89863	0.03846	0.03846	0.03846	0.03846	21.76161	5.52368	0.03846	0.03846	0.03846
78	2188	3.90725	0.03846	0.03846	0.03846	0.03846	369.16967	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
79	2477	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
80	2386	0.03846	0.03846	2.76456	0.03846	0.03846	370.31237	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
81	2543	0.03846	0.03846	0.03846	5.82235	0.03846	204.26294	0.03846	0.03846	1.31508	0.03846	5.26511	0.03846	0.03846	0.03846	0.03846	1.77243	142.54471	0.03846	0.03846	0.03846	0.03846	12.28661	0.03846	0.03846	0.03846	0.03846
82	2604	0.03846	0.03846	3.90491	0.03846	0.03846	367.25896	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	1.95152	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
83	2561	0.03848	0.03846	7.46463	0.03846	0.03846	365.61228	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
84	2433	0.03846	0.03846	0.03846	0.03846	0.03846	370.48339	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	2.59354	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
85	2496	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846
86	2153	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	5.47275	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	8.78554	330.24153	0.03846	0.03846	0.03846	0.03846	28.65402	0.03846	0.03846	0.03846	0.03846
87	2536	6.15860	0.03846	0.03846	0.03846	0.03846	354.67541	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	12.28138	0.03846	0.03846	0.03846	0.03846
88	2482	0.03846	0.03846	4.82841	0.03846	0.03846	368.24852	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
89	2512	0.03846	0.03846	52.96226	0.03846	0.03846	0.03846	0.03846	0.03846	3.58516	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	5.06265	273.33092	0.03846	0.03846	0.03846	11.87469	26.41510	0.03846	0.03846	0.03846	0.03846
90	2010	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	358.29008	0.03846	0.03846	0.03846	5.04758	9.77773	0.03846	0.03846	0.03846	0.03846
91	2103	0.03846	0.03846	4.16625	0.03846	0.03846	368.91067	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
92	2253	0.03846	0.03846	2.45003	0.03846	0.03846	370.62689	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
93	2500	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
94	2063	0.03846	0.03846	5.39178	2.86167	0.03846	364.86194	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
95	2509	0.03846	0.03846	0.03846	84.03895	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	275.89483	0.03846	0.03846	0.03846	0.03846	13.18161	0.03846	0.03846	0.03846	0.03846
96	2399	0.03846	0.03846	0.03846	104.94610	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	15.01651	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	25.16538	228.02585	0.03846	0.03846	0.03846	0.03846
97	2150	2.01381	0.03846	0.03846	0.03846	0.03846	367.11470	0.03846	2.01305	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	2.01228	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
98	2030	0.03846	0.03846	2.06026	0.03846	0.03846	371.01666	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
99	2374	0.03846	0.03846	0.03846	0.03846	0.03846	373.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
100	1986	0.03846	0.03846	7.55699	0.03846	0.03846	365.51994	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
101	2630	2.20886	0.03846	0.03846	0.03846	0.03846	370.86807	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
102	2376	0.31582	0.03846	6.14847	0.03846	0.03846	364.54335	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	2.14621	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846	0.03846
