33	2118	2.18692	0.16667	0.16667	0.16667	0.16668	371.14639
34	1944	0.16667	0.16667	373.16667	0.16667	0.16667	0.16667
35	2117	0.16667	0.16667	44.95208	13.67682	314.87099	0.16677
36	2611	14.95221	0.16667	0.16667	0.16667	0.16689	358.38090
37	2184	4.31359	0.16667	0.16667	0.16667	0.16674	369.01967
38	2354	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
39	2169	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
40	2283	0.16667	0.16667	4.96611	7.29239	361.24136	0.16680
41	2620	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
42	1998	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
43	2654	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
44	2646	3.02540	0.16667	0.16668	0.16667	0.16706	370.30753
45	2228	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
46	2082	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
47	1979	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
48	2484	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
49	2257	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
50	2005	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
51	2560	0.16696	0.16667	0.16685	0.16667	8.76569	364.56716
52	1962	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
53	2206	3.78244	0.16667	0.16667	0.16667	0.16669	369.55087
54	2520	4.75307	0.16667	0.16667	0.16667	0.16675	368.58019
55	2104	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
56	2602	9.79341	0.16667	0.16667	0.16667	0.16678	363.53981
57	2521	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
58	2233	0.16668	0.16667	0.16675	0.16693	20.50213	352.83084
59	2200	4.53292	0.16667	0.16667	0.16667	0.16668	368.80040
60	2294	0.16667	0.16667	3.40742	0.16667	369.92589	0.16668
61	1981	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
62	2187	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
63	1916	0.16667	0.16667	10.00419	0.16667	363.32912	0.16668
64	1945	0.16667	0.16667	2.84135	0.16668	370.49190	0.16673
65	1959	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
66	1971	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
67	2436	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
68	2042	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
69	2084	21.95737	0.16667	0.16669	0.16667	0.16701	351.37560
70	2624	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
71	2364	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
72	1991	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
73	2110	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
74	2029	0.16668	0.16667	164.11433	0.16720	209.21832	0.16680
75	2607	2.11264	0.16667	0.16667	0.16667	0.16673	371.22062
76	2649	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
77	2087	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
78	2188	2.11507	0.16667	0.16667	0.16667	0.16669	371.21824
79	2477	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
80	2386	2.88360	0.16667	0.16667	0.16667	0.16669	370.44971
81	2543	0.16669	0.16667	1.46413	0.16668	169.01276	203.02307
82	2604	4.02375	0.16667	0.16667	0.16667	0.16675	369.30950
83	2561	5.08886	0.16667	0.16667	0.16667	0.16678	368.24436
84	2433	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
85	2496	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
86	2153	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
87	2536	0.16669	0.16667	0.16667	0.16667	12.86538	360.46792
88	2482	2.54769	0.16667	0.16667	0.16667	0.16669	370.78562
89	2512	8.08248	0.16667	5.34558	0.16668	317.35233	42.88627
90	2010	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
91	2103	4.27362	0.16667	0.16667	0.16667	0.16669	369.05969
92	2253	2.57037	0.16667	0.16667	0.16667	0.16670	370.76294
93	2500	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
94	2063	2.89437	0.16667	0.16667	0.16667	3.00430	367.60133
95	2509	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
96	2399	15.11795	0.16667	10.25973	0.16667	348.12206	0.16692
97	2150	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
98	2030	2.18230	0.16667	0.16667	0.16667	0.16669	371.15101
99	2374	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
100	1986	7.64225	0.16667	0.16667	0.16667	0.16667	365.69107
101	2630	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
102	2376	4.41454	0.16667	0.16671	0.16682	0.16668	368.91858
103	2326	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
104	2172	2.12619	0.16667	0.16667	0.16667	0.16668	371.20712
105	2133	0.16668	0.16667	75.39178	8.49356	289.61427	0.16703
106	2296	0.16667	0.16667	373.16667	0.16667	0.16667	0.16667
107	2626	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
108	2097	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
109	2093	2.30158	0.16667	0.16667	0.16667	0.16669	371.03173
110	2391	60.86059	0.16667	0.16667	0.16667	0.16672	312.47269
111	2275	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
112	1984	2.31173	0.16667	0.16667	0.16667	0.16668	371.02159
113	2347	1.47488	0.16667	0.16669	0.16667	141.37198	230.65311
114	2550	4.85678	0.16667	0.16667	0.16667	0.16680	368.47642
115	2047	0.16670	0.16667	59.12667	55.79529	258.57768	0.16699
116	1932	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
117	2655	2.41305	0.16667	0.16667	0.16667	0.16668	370.92027
118	1994	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
119	2292	0.16682	0.16667	5.89713	0.16669	367.43422	0.16847
120	2109	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
121	2040	2.65203	0.16667	0.16667	0.16667	5.46588	365.38209
122	2086	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
123	2460	2.40443	0.16667	0.16667	0.16667	0.16669	370.92888
124	2597	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
125	2282	0.16667	0.16667	5.28610	0.16995	368.04368	0.16693
126	2511	0.16667	0.16667	2.88780	0.16667	370.44538	0.16681
127	2598	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
128	2638	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
129	2390	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
130	2096	0.16667	0.16667	20.01952	0.16667	353.31376	0.16671
131	2218	7.64098	0.16667	0.16667	0.16667	0.16674	365.69228
132	1917	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
133	2353	4.63619	0.16667	0.16667	0.16667	0.16668	368.69713
134	2625	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
135	2194	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
136	2289	0.16668	0.16667	67.46145	12.09337	293.94507	0.16676
137	2323	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
138	2410	9.35979	0.16667	0.16667	0.16667	0.16675	363.97345
139	2631	13.24641	0.16667	0.16667	0.16667	0.16669	360.08690
140	2111	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
141	2062	0.16669	0.16667	0.36238	0.16667	339.78214	33.35546
142	2059	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
143	1938	4.18356	0.16667	0.16667	0.16667	0.16669	369.14975
144	2060	3.74345	0.16667	0.16706	0.16667	8.75438	361.00178
145	1939	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
146	2264	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
147	2574	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
148	2579	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
149	2419	0.16667	0.16667	60.36075	0.16673	312.97245	0.16672
150	2491	0.16667	0.16667	3.35812	0.16668	369.97458	0.16727
151	2468	0.16699	0.16667	2.33171	0.16667	70.88412	300.28384
152	2615	2.21764	0.16667	0.16667	0.16667	0.16669	371.11566
153	2507	5.83687	0.16667	0.16667	0.16667	0.16669	367.49643
154	2564	2.18686	0.16667	0.16667	0.16667	0.16669	371.14645
155	2420	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
156	1929	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
157	2154	2.53144	0.16667	0.16667	0.16667	0.16670	370.80186
158	1925	3.22187	0.16667	0.16667	0.16667	3.34155	366.93658
159	1940	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
160	2329	0.16668	0.16667	0.16667	0.16667	3.23897	370.09435
161	2469	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
162	2229	3.84163	0.16667	0.16668	0.16667	0.16730	369.49107
163	2552	3.55580	0.16667	0.16667	0.16667	0.16667	369.77753
164	1993	2.02732	0.16667	0.16667	0.16667	0.16669	371.30599
165	2032	0.16667	0.16667	5.43602	0.16668	367.89723	0.16673
166	2485	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
167	2395	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
168	2339	6.40294	0.16667	0.16667	0.16667	0.16668	366.93039
169	1989	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
170	2243	6.84728	0.16667	0.16668	0.16667	366.48462	0.16808
171	2434	0.16667	0.16667	4.40307	0.16667	368.93024	0.16669
172	2126	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
173	2408	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
174	2121	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
175	2453	64.49710	0.16667	220.79295	0.16677	88.20982	0.16670
176	2214	15.11977	0.16667	326.44687	17.40630	0.17631	14.68408
177	2633	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
178	2526	22.44833	0.16667	0.16667	0.16667	0.16748	350.88418
179	2430	7.94100	0.16667	0.16667	0.16667	0.16670	365.39231
180	1964	4.99954	0.16667	173.97877	78.05034	116.63789	0.16679
181	2064	2.21063	0.16667	0.16667	0.16667	0.16669	371.12267
182	2407	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
183	2317	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
184	2412	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
185	2406	11.00255	0.16667	362.31708	0.16767	0.17936	0.16669
186	2112	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
187	2404	9.19601	0.16667	0.16667	0.16667	0.16668	364.13731
188	2135	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
189	2498	0.16670	0.16667	35.82636	0.16669	337.50679	0.16678
190	2302	0.16683	0.16667	6.62569	0.16680	366.70378	0.17023
191	2629	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
192	2351	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
193	2212	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
194	2123	2.03782	0.16667	0.16667	0.16667	0.16669	371.29549
195	2053	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
196	2254	0.16667	0.16667	13.07521	0.16669	360.25808	0.16668
197	2271	4.36594	0.16667	0.16667	0.16667	0.16670	368.96736
198	2199	0.16667	0.16667	2.60010	6.46574	364.43401	0.16682
199	2054	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
200	2018	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
201	2636	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
202	2371	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
203	2166	0.16667	0.16667	17.44896	355.87556	0.17549	0.16667
204	2033	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
205	2608	0.16667	0.16667	4.45658	0.16671	368.87663	0.16674
206	2567	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
207	2338	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
208	1954	0.16667	0.16667	0.16671	87.63389	285.69935	0.16672
209	2555	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
210	2138	2.94009	0.16667	3.02715	0.16669	367.53267	0.16674
211	2357	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
212	2152	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
213	2372	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
214	2189	37.90032	0.16667	0.16675	0.16669	284.42483	51.17474
215	2590	4.03743	0.16667	0.16667	0.16667	0.16669	369.29588
216	2359	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
217	2020	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
218	2467	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
219	2266	19.70885	0.16667	0.16668	0.16667	9.54237	344.24877
220	2558	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
221	2375	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
222	1947	0.16667	0.16667	3.37643	0.16667	369.95683	0.16673
223	2432	13.98154	0.16667	0.16689	0.16667	359.35154	0.16669
224	2660	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
225	2640	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
226	2601	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
227	2069	6.99863	0.16667	0.16667	0.16667	0.16688	366.33448
228	2327	0.16668	0.16667	6.39988	0.16669	366.93329	0.16679
229	1928	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
230	2360	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
231	2156	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
232	2101	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
233	2095	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
234	2125	0.16667	0.16667	3.35316	0.16667	369.98007	0.16675
235	2124	2.44208	0.16667	0.16667	0.16667	0.16669	370.89124
236	2538	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
237	2447	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
238	2297	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
239	2659	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
240	2142	14.80983	0.16667	0.16683	0.16667	12.64578	346.04422
241	2414	2.23321	0.16667	0.16667	0.16667	0.16679	371.10000
242	2324	0.16668	0.16667	0.16672	0.16667	8.22256	365.11071
243	2334	16.65645	0.16667	0.16667	0.16667	3.00972	353.83383
244	2397	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
245	1978	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
246	2429	32.92018	0.16667	0.16669	0.16667	14.64099	325.93880
247	2300	31.53762	0.16667	0.16667	0.16667	0.16675	341.79562
248	2606	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
249	2276	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
250	2554	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
251	2258	8.03193	0.16667	0.16667	0.16667	0.16668	365.30139
252	2331	2.16449	0.16667	0.16667	0.16667	0.16672	371.16878
253	1942	373.16667	0.16667	0.16667	0.16667	0.16667	0.16667
254	2584	373.16667	0.16667	0.16667	0.16667	0.16667	0.16667
255	2517	0.16667	0.16667	373.16667	0.16667	0.16667	0.16667
256	2192	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
257	2090	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
258	2340	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
259	2127	0.16667	0.16667	3.67083	0.16679	369.66232	0.16672
260	1943	6.18027	0.16667	0.16667	0.16667	0.16668	367.15305
261	2586	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
262	2116	0.16667	0.16667	0.16691	275.50688	97.82373	0.16915
263	2365	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
264	2523	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
265	2158	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
266	1985	6.95251	0.16667	0.16669	0.16669	34.88596	331.66149
267	2279	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
268	1948	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
269	1957	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
270	2648	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
271	1946	2.16228	0.16667	0.16667	0.16667	0.16669	371.17103
272	2337	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
273	2225	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
274	2016	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
275	2244	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
276	2348	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
277	2600	2.25763	0.16667	0.16667	0.16667	0.16675	371.07562
278	2593	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
279	2056	37.29928	0.16667	0.16667	0.16667	0.16676	336.03396
280	2396	0.16667	0.16667	5.78608	0.16676	367.54713	0.16669
281	1952	0.34788	0.16667	49.24119	0.16667	300.57639	23.50120
282	2458	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
283	2489	3.68745	0.16667	0.16667	0.16667	0.16681	369.64574
284	1983	17.37591	0.16667	0.16667	0.16667	0.16684	355.95725
285	2328	0.16675	0.16667	7.24346	0.16667	366.08778	0.16866
286	2394	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
287	1718	0.16667	0.16667	3.73184	0.16668	369.60144	0.16670
288	2333	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
289	2446	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
290	1997	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
291	1955	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
292	1920	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
293	2074	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
294	1926	0.16669	0.16667	55.10418	3.66167	314.73401	0.16678
295	2570	0.16667	0.16667	23.55132	349.78201	0.16667	0.16667
296	2647	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
297	2435	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
298	2213	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
299	2464	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
300	2335	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
301	1960	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
302	2392	0.16668	0.16667	0.16667	0.16667	8.56274	364.77058
303	2549	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
304	2131	4.00365	0.16667	0.16667	0.16667	0.16709	369.32926
305	2309	5.94185	0.16667	0.16668	0.16667	0.16697	367.39117
306	2092	373.16667	0.16667	0.16667	0.16667	0.16667	0.16667
307	2165	3.14636	0.16667	0.16667	0.16667	0.16671	370.18694
308	2149	0.16667	0.16667	6.44318	0.16668	366.89008	0.16673
309	2007	22.87971	0.16667	2.46646	0.16668	304.09588	44.22460
310	2445	0.16686	0.16667	0.16671	0.16668	367.74306	5.59002
311	2306	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
312	2043	2.33687	0.16667	0.16667	0.16667	0.16669	370.99644
313	2535	0.16667	0.16667	308.58245	64.75088	0.16667	0.16667
314	2492	2.29786	0.16667	0.16667	0.16667	0.16669	371.03545
315	2361	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
316	2280	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
317	2619	2.48552	0.16667	0.16667	0.16667	0.16670	370.84778
318	2385	0.16667	0.16667	0.16669	0.16668	363.32801	10.00529
319	2530	0.16667	0.16667	0.16670	0.16669	319.85204	53.48123
320	1913	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
321	2542	6.09104	0.16667	0.16668	0.16667	6.49115	360.91780
322	2246	0.16667	0.16667	4.29737	0.16668	369.03585	0.16676
323	2002	0.16670	0.16667	4.86351	0.16667	368.46894	0.16751
324	1972	0.16667	0.16667	0.16671	337.67715	35.65613	0.16668
325	2242	0.16694	0.16667	316.62467	0.16696	0.27073	56.60404
326	2416	0.16667	0.16667	373.16667	0.16667	0.16667	0.16667
327	2071	0.16674	0.16667	0.16670	0.16668	368.93272	4.40050
328	2102	0.16667	0.16667	6.05352	0.16679	367.27961	0.16674
329	2616	0.16667	0.16667	4.02246	0.16682	365.48643	3.99095
330	2176	0.16669	0.16667	84.76688	0.16731	288.56573	0.16672
331	2267	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
332	2068	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
333	1577	0.16667	0.16667	2.56888	0.16668	370.76431	0.16679
334	2370	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
335	2237	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
336	2583	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
337	2378	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
338	2503	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
339	2114	0.16667	0.16667	32.73017	340.59683	0.17299	0.16667
340	2260	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
341	2307	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
342	2336	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
343	2120	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
344	2105	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
345	2161	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
346	2287	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
347	2529	0.16667	0.16667	11.00121	0.16691	362.33186	0.16668
348	1966	13.44709	0.16667	0.16672	0.16667	0.16678	359.88608
349	2285	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
350	2247	0.16667	0.16667	16.01799	0.16668	357.31525	0.16674
351	2261	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
352	2504	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
353	2495	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
354	2343	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
355	2487	0.16667	0.16667	373.16667	0.16667	0.16667	0.16667
356	2245	0.16667	0.16667	373.16667	0.16667	0.16667	0.16667
357	1988	373.16667	0.16667	0.16667	0.16667	0.16667	0.16667
358	2466	373.16667	0.16667	0.16667	0.16667	0.16667	0.16667
359	2223	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
360	2653	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
361	2164	4.29469	0.16667	0.16667	0.16667	0.16668	369.03863
362	2472	0.16667	0.16667	0.16669	59.18570	314.14747	0.16680
363	2241	0.16667	0.16667	3.42276	0.16668	369.91049	0.16673
364	136	0.16667	0.16667	0.16670	95.72826	277.60499	0.16671
365	2451	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
366	2050	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
367	2196	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
368	2075	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
369	2501	0.16672	0.16667	0.16749	0.16667	311.75827	61.57419
370	2423	2.48172	0.16667	0.16667	0.16667	0.16669	370.85159
371	2250	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
372	2180	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
373	2478	64.62428	0.16667	0.16668	0.16667	0.16711	308.70860
374	2058	35.68674	0.16667	0.16677	0.16667	0.17256	337.64059
375	2183	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
376	2533	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
377	2409	2.31694	0.16667	0.16667	0.16667	0.16674	371.01632
378	2582	0.16667	0.16667	4.01978	0.16668	369.31346	0.16674
379	2377	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
380	2215	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
381	2197	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
382	2236	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
383	2499	29.25123	0.16667	0.16667	0.16667	0.16669	344.08208
384	2322	0.16667	0.16667	205.75707	167.56886	0.17398	0.16676
385	2098	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
386	2418	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
387	2381	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
388	2603	0.16667	0.16667	35.56827	0.16667	337.76504	0.16668
389	2644	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
390	2417	0.16668	0.16667	0.16672	62.10208	311.23113	0.16672
391	1999	0.16667	0.16667	0.16667	373.16667	0.16667	0.16667
392	2220	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
393	2578	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
394	2045	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
395	1953	0.16667	0.16667	0.16667	0.16667	0.16667	373.16667
396	2028	0.16667	0.16667	3.82375	0.16667	369.50949	0.16675
397	2556	3.10581	0.16667	0.16667	0.16667	0.16669	370.22750
398	2191	0.16667	0.16667	0.16667	0.16667	373.16667	0.16667
399	2235	0.16680	0.16667	26.15695	0.16702	347.17588	0.16668
