31	2563	0.11111	0.11111	0.11111	0.11115	359.13873	0.11112	3.36421	0.11113	10.83034
32	2122	0.11111	0.11111	0.11111	0.11111	364.97177	0.11111	8.25044	0.11112	0.11111
33	2118	0.11111	0.11111	0.11111	0.11112	352.37097	0.11111	12.43839	4.99721	3.63787
34	1944	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
35	2117	0.11111	14.26139	51.61835	271.64250	0.11111	35.92220	0.11111	0.11111	0.11111
36	2611	0.11111	0.11111	0.11112	0.11122	318.81500	0.11121	18.19147	34.04238	2.39539
37	2184	0.11111	0.11111	0.11111	0.11121	347.82107	0.11112	10.60930	11.87797	3.13599
38	2354	0.11111	0.11111	0.11111	0.11115	353.38540	0.11112	13.13545	0.11119	6.81236
39	2169	0.11111	0.11111	4.09823	328.50829	0.11111	40.72680	0.11111	0.11111	0.11111
40	2283	0.11111	12.15471	8.01821	295.85289	0.11111	57.41862	0.11112	0.11111	0.11111
41	2620	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
42	1998	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
43	2654	0.11111	0.11111	0.11111	0.11117	368.01718	0.11112	2.50165	0.11117	2.81438
44	2646	0.11112	0.11111	0.11116	0.11190	338.76580	0.11128	0.11195	12.06385	22.50184
45	2228	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
46	2082	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
47	1979	0.11111	0.11111	0.11111	0.11114	346.31534	0.11112	15.68489	5.35488	6.08929
48	2484	0.11111	0.11111	0.11111	0.11112	363.84184	0.11111	6.32387	0.11111	3.16761
49	2257	0.11111	0.11111	0.11111	0.11115	350.39495	0.11112	12.78802	4.80497	5.45646
50	2005	0.11111	0.11111	0.11111	0.11121	357.82834	0.11112	12.88835	0.11111	2.61654
51	2560	0.11111	0.11112	0.11111	16.06950	334.98566	4.51559	13.28616	0.11119	4.69855
52	1962	0.11111	0.11111	0.11111	0.11113	352.15022	0.11111	16.96268	4.22040	0.11111
53	2206	0.11111	0.11111	0.11111	0.11115	343.39712	0.11112	16.76635	9.17578	4.10516
54	2520	0.11111	0.11111	0.11112	0.11127	354.18297	0.11114	11.88431	7.26586	0.11111
55	2104	0.11111	0.11111	0.11111	0.11115	355.87359	0.11112	10.85013	2.92378	3.79690
56	2602	0.11111	0.11111	0.11112	0.11120	341.51559	0.11135	15.77148	13.93453	2.22251
57	2521	0.11111	0.11111	0.11113	0.11156	350.95787	0.11112	16.69357	0.11112	5.68142
58	2233	0.11135	0.11111	4.16749	21.61271	322.68520	0.11113	16.61713	3.93609	4.64780
59	2200	0.11111	0.11111	0.11111	0.11111	355.19603	0.11111	9.11848	8.61963	0.51029
60	2294	0.11111	0.11111	6.96865	257.17223	0.11111	109.19245	0.11111	0.11111	0.11111
61	1981	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111
62	2187	0.11111	0.11111	0.11112	349.49419	0.11111	23.72801	0.11111	0.11111	0.11111
63	1916	0.11114	0.11111	71.19388	0.11232	0.11111	302.02709	0.11111	0.11111	0.11111
64	1945	0.11111	0.11111	2.97639	314.94307	0.11111	55.41387	0.11111	0.11111	0.11111
65	1959	0.11111	0.11112	3.35863	275.09434	0.11144	94.88002	0.11112	0.11112	0.11112
66	1971	0.11111	0.11111	0.11111	0.11116	346.26378	0.11112	18.02528	2.80497	6.35036
67	2436	0.11111	0.11111	0.11112	349.77459	0.11111	23.44761	0.11111	0.11111	0.11111
68	2042	0.11111	0.11111	0.11112	364.12465	0.11111	9.09756	0.11111	0.11111	0.11111
69	2084	0.11111	0.11111	0.11112	0.11115	320.23668	0.11120	16.05126	37.04525	0.11112
70	2624	0.11111	4.10042	0.11111	0.11112	352.59438	0.11111	10.48288	0.11121	6.26666
71	2364	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
72	1991	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
73	2110	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111
74	2029	0.11111	12.47535	179.85055	0.11123	0.11111	181.00729	0.11111	0.11111	0.11113
75	2607	0.11111	0.11111	0.11111	0.11121	353.16132	0.11113	10.01250	5.84403	4.42648
76	2649	0.11111	0.11111	7.38162	330.38254	0.11111	35.56916	0.11111	0.11111	0.11112
77	2087	0.11111	0.11112	2.82465	342.76041	0.11112	27.74826	0.11111	0.11111	0.11111
78	2188	0.11111	0.11111	0.11111	0.11116	351.15903	0.11112	9.93860	9.21594	3.13081
79	2477	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111
80	2386	0.11111	0.11111	0.11111	0.11114	364.71171	0.11111	5.74433	2.87727	0.11112
81	2543	0.11111	0.11111	4.04298	157.11804	0.11505	13.73100	182.04221	0.11119	16.61729
82	2604	0.11111	0.11111	0.11111	0.11132	345.49333	0.11113	13.75074	3.34622	10.85391
83	2561	0.11111	0.11111	0.11111	0.11123	337.74412	0.11112	20.09423	11.65491	3.95106
84	2433	0.11111	0.11126	0.11111	0.11112	351.83885	0.11111	16.09750	0.11114	5.39680
85	2496	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111
86	2153	0.11111	0.11112	3.20161	345.14019	0.11112	24.99150	0.11112	0.11111	0.11111
87	2536	0.11111	0.11111	0.11111	13.09379	0.11270	0.11113	342.95293	17.28500	0.11112
88	2482	0.11111	0.11111	0.11111	0.11116	346.30685	0.11112	14.45293	8.04613	4.63848
89	2512	0.11112	0.11111	15.18200	273.88254	0.11200	41.28966	0.11116	43.08928	0.11113
90	2010	0.11111	0.11111	38.51307	334.70842	0.11111	0.11183	0.11111	0.11111	0.11111
91	2103	0.11111	0.11111	0.11111	0.11116	350.04495	0.11112	10.23093	8.24324	4.92526
92	2253	0.11111	0.11111	0.11111	0.11120	355.74232	0.11112	12.45163	2.63634	2.61404
93	2500	0.11111	0.11111	0.11111	0.11111	359.97190	0.11111	13.25031	0.11112	0.11111
94	2063	0.11111	0.11111	0.11111	0.11144	353.91843	3.65294	2.92219	5.38877	7.67288
95	2509	0.11111	0.11112	3.24400	250.46900	0.11120	119.62024	0.11112	0.11111	0.11111
96	2399	0.11111	0.11111	13.37787	269.08016	0.11111	90.87530	0.11111	0.11111	0.11111
97	2150	0.11111	0.11111	0.11113	0.11118	344.43487	0.11113	18.54562	4.06187	6.40198
98	2030	0.11111	0.11111	0.11111	0.11116	350.17600	0.11112	16.82210	2.18801	4.25828
99	2374	0.11111	0.11111	0.11111	0.11112	358.94709	0.11111	14.27511	0.11112	0.11111
100	1986	0.11111	0.11111	0.11111	0.11111	347.36742	0.11111	15.22599	10.73992	0.11111
101	2630	0.11111	0.11111	0.11111	0.11120	350.46452	0.11112	18.27080	2.36904	2.33998
102	2376	0.11111	0.11145	0.11111	0.11111	344.61596	0.11111	17.60788	8.94636	2.27390
103	2326	0.11111	0.11111	0.11111	0.11111	362.20757	0.11111	8.72952	2.39624	0.11111
104	2172	0.11111	0.11111	0.11111	0.11112	342.94898	0.11111	18.02707	9.17175	3.29663
105	2133	0.11111	27.17469	69.52001	253.06419	0.11112	23.68553	0.11111	0.11111	0.11111
106	2296	0.11111	92.38922	280.83261	0.11127	0.11111	0.11133	0.11113	0.11111	0.11111
107	2626	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
108	2097	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
109	2093	0.11111	0.11111	0.11111	0.11116	353.50180	0.11112	8.51286	6.48162	4.94810
110	2391	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111
111	2275	0.11111	0.11111	0.11111	0.11115	356.41501	0.11112	8.35184	3.12067	5.55688
112	1984	0.11111	0.11111	0.11111	0.11113	344.34098	0.11111	20.10770	6.70674	2.28900
113	2347	0.11111	0.11111	0.11112	141.12325	213.01704	8.00002	8.82276	0.11120	2.59239
114	2550	0.11111	0.11111	0.11111	0.11155	339.33325	0.11112	21.82629	6.63394	5.65050
115	2047	0.11111	77.55763	56.07151	236.95294	0.11112	2.86235	0.11112	0.11111	0.11111
116	1932	0.11111	0.11111	0.11112	364.01479	0.11111	9.20742	0.11111	0.11111	0.11111
117	2655	0.11111	0.11111	0.11111	0.11111	368.50175	0.11111	2.21471	2.61687	0.11111
118	1994	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111
119	2292	0.11111	0.11112	10.54229	325.11041	0.11129	37.68039	0.11114	0.11113	0.11111
120	2109	0.11111	0.11111	0.11111	0.11112	352.18140	0.11111	21.04081	0.11111	0.11111
121	2040	0.11111	0.11111	0.11111	0.11249	0.11369	0.11142	339.13169	9.66923	24.52814
122	2086	0.11111	0.11111	0.11112	0.11142	353.41086	0.11115	0.11184	0.11123	19.81015
123	2460	0.11111	0.11111	0.11111	0.11118	345.40219	0.11112	18.50127	6.72846	2.81245
124	2597	0.11111	3.81876	0.11112	352.59792	0.11117	16.91657	0.11112	0.11111	0.11111
125	2282	0.11111	2.62839	2.81323	270.01501	0.11111	97.98778	0.11111	0.11111	0.11114
126	2511	0.11111	0.11111	2.90846	266.92916	0.11111	103.49570	0.11112	0.11111	0.11111
127	2598	0.11111	0.11111	2.67397	301.80809	0.11111	68.85127	0.11111	0.11111	0.11111
128	2638	0.11111	0.11111	0.11111	0.11112	363.62549	0.11111	9.59670	0.11112	0.11112
129	2390	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111
130	2096	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111
131	2218	0.11111	0.11111	0.11111	0.11117	340.67161	0.11112	15.01782	17.51455	0.24039
132	1917	0.11111	0.11111	0.11111	0.11112	350.58838	0.11111	14.28267	8.09385	0.47953
133	2353	0.11111	0.11111	0.11111	0.11113	354.51653	0.11111	13.77838	5.03840	0.11111
134	2625	0.11111	0.11111	0.11111	0.11121	358.42754	0.11112	10.66885	2.16816	2.17979
135	2194	0.11111	0.11112	4.08809	345.07974	0.11123	24.16537	0.11112	0.11111	0.11111
136	2289	0.11111	24.43924	74.47031	265.45929	0.11111	9.07560	0.11111	0.11111	0.11111
137	2323	0.11111	0.11111	0.11111	0.11116	349.44204	0.11112	17.37394	2.94738	3.68102
138	2410	0.11111	0.11111	0.11111	0.11121	337.43828	0.11113	14.71490	17.20819	4.08296
139	2631	0.11111	0.11111	0.11111	0.11112	335.42658	0.11111	24.06959	13.83716	0.11111
140	2111	0.11111	0.11111	4.51285	285.21085	0.11111	83.60962	0.11111	0.11111	0.11111
141	2062	0.11111	0.11111	0.11112	145.68351	0.11438	210.92370	0.11125	16.72268	0.11113
142	2059	0.11111	0.11111	0.11111	0.11116	354.77204	0.11112	14.40254	0.11120	4.15862
143	1938	0.11111	0.11111	0.11111	0.11116	348.34871	0.11112	14.59821	6.78589	3.71157
144	2060	0.11111	0.11111	0.11113	0.11112	0.11292	8.00818	360.14804	5.17526	0.11112
145	1939	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111
146	2264	0.11111	0.11111	0.11112	278.55358	0.11111	94.66863	0.11111	0.11111	0.11111
147	2574	0.11111	0.11111	0.11111	0.11111	349.74850	0.11111	19.72158	0.11112	3.86324
148	2579	0.11111	0.11111	0.11111	0.11112	362.38273	0.11111	10.83948	0.11111	0.11111
149	2419	0.11112	0.11112	113.62382	0.11188	0.11114	259.59756	0.11111	0.11113	0.11111
150	2491	0.11111	0.11111	3.57265	321.85136	0.11111	47.90928	0.11114	0.11111	0.11111
151	2468	0.11111	0.11113	2.29944	65.09795	0.11465	9.76383	282.42245	1.14795	12.93150
152	2615	0.11111	0.11111	0.11111	0.11121	353.99203	0.11112	12.95226	4.27646	2.22358
153	2507	0.11111	0.11111	0.11111	0.11115	346.11296	0.11112	11.68746	11.79373	3.85024
154	2564	0.11111	0.11111	0.11111	0.11115	350.43773	0.11112	10.09559	6.32746	6.58362
155	2420	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111
156	1929	0.11111	0.11111	0.11111	0.11112	362.66152	0.11111	10.56069	0.11111	0.11111
157	2154	0.11111	0.11111	0.11111	0.11119	353.86571	0.11111	7.38666	9.77615	2.41585
158	1925	0.11111	0.11111	0.11111	0.11136	344.60475	3.42970	18.99735	5.40140	1.12210
159	1940	0.11111	0.11111	17.29888	355.92279	0.11113	0.11164	0.11111	0.11111	0.11111
160	2329	0.11111	0.11111	0.11111	3.49987	350.84649	0.11112	18.98695	0.11111	0.11111
161	2469	0.11111	0.11111	0.11111	0.11112	358.29498	0.11111	11.96984	0.11130	3.06832
162	2229	0.11111	0.11111	0.11111	0.11124	328.35997	4.97234	18.49419	16.36758	5.36134
163	2552	0.11111	0.11111	0.11111	0.11112	359.28897	0.11111	3.64659	10.38974	0.11913
164	1993	0.11111	0.11111	0.11111	0.11125	344.35006	0.11111	19.29838	2.33462	7.46124
165	2032	0.11111	0.11111	8.74846	313.36854	0.11111	51.21633	0.11111	0.11111	0.11111
166	2485	0.11111	0.11111	0.11111	0.11113	358.41289	0.11111	11.81593	0.11112	3.10449
167	2395	0.11111	0.11111	0.11117	0.11126	340.36326	0.11118	24.14265	5.54566	3.39260
168	2339	0.11111	0.11111	0.11111	0.11111	347.60773	0.11111	10.43059	15.29499	0.11113
169	1989	0.11111	0.11111	0.11111	0.11112	345.17348	0.11203	23.41207	4.74685	0.11111
170	2243	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111
171	2434	0.11111	0.11111	9.16667	0.11172	0.11111	364.05494	0.11111	0.11111	0.11111
172	2126	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
173	2408	0.11111	0.11111	0.11111	0.11121	360.36934	0.11112	10.25066	0.11111	2.71323
174	2121	0.11111	0.11111	0.11111	0.11145	351.02444	0.11160	12.28862	6.30816	3.82240
175	2453	0.11111	293.51997	0.11116	0.11129	0.11111	79.70203	0.11111	0.11111	0.11111
176	2214	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
177	2633	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
178	2526	0.11111	0.11111	0.11111	0.11157	317.79475	0.11114	14.00594	36.34022	5.30305
179	2430	0.11111	0.11111	0.11111	0.11118	352.11744	0.11112	4.57591	12.46413	4.28689
180	1964	0.11111	166.91881	110.86738	95.54706	0.11111	0.11118	0.11111	0.11113	0.11112
181	2064	0.11111	0.11111	0.11111	0.11116	350.17253	0.11112	10.22139	8.89802	4.15244
182	2407	0.11111	0.11111	0.11111	0.11114	359.82394	0.11111	8.76316	0.11111	4.74620
183	2317	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
184	2412	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
185	2406	0.11121	172.11133	201.11007	0.11167	0.11111	0.11123	0.11111	0.11115	0.11111
186	2112	0.11111	0.11111	0.11111	0.11112	346.34916	0.11111	16.90133	9.66332	0.53063
187	2404	0.11111	0.11111	0.11111	0.11112	343.03350	0.11111	13.51924	16.78058	0.11111
188	2135	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111
189	2498	0.11111	0.11112	75.98214	297.23975	0.11111	0.11143	0.11112	0.11111	0.11111
190	2302	3.27361	3.60069	6.28692	353.90245	0.11330	0.11191	0.11226	0.11111	6.48776
191	2629	3.12969	0.11111	3.44376	349.68983	0.11114	17.18113	0.11111	0.11111	0.11111
192	2351	0.11132	0.11111	8.17009	354.22787	0.11113	10.93515	0.11111	0.11111	0.11111
193	2212	0.11111	0.11111	0.11111	0.11113	358.69851	0.11112	11.60078	0.11118	3.03395
194	2123	0.11111	0.11111	0.11111	0.11115	346.33327	0.11112	13.19318	9.65661	4.26135
195	2053	0.11111	0.11111	0.11112	290.17437	0.11112	83.04783	0.11111	0.11111	0.11111
196	2254	0.11111	0.11112	12.42580	329.84694	0.11111	31.06059	0.11111	0.11111	0.11111
197	2271	0.11111	0.11111	0.11111	0.11121	351.43075	0.11112	13.08575	6.65947	2.26836
198	2199	0.11111	6.90110	4.54578	272.15394	0.11111	89.84360	0.11112	0.11111	0.11112
199	2054	0.11111	0.11111	5.05917	271.95813	0.11111	96.31602	0.11111	0.11111	0.11111
200	2018	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
201	2636	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
202	2371	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
203	2166	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
204	2033	0.11111	0.11111	0.11111	0.11121	357.10983	0.11112	11.62499	2.36056	2.34896
205	2608	0.11111	0.11112	0.11114	280.05187	0.11111	93.17032	0.11111	0.11111	0.11111
206	2567	0.11111	0.11111	0.11113	358.63423	0.11116	11.28720	0.11266	0.11114	3.41027
207	2338	0.11111	0.11111	0.11112	352.25427	0.11111	20.96794	0.11112	0.11111	0.11111
208	1954	94.71861	0.11111	0.11113	254.03823	0.11111	24.57648	0.11111	0.11111	0.11111
209	2555	0.11111	0.11112	3.20620	337.35088	0.11111	32.77624	0.11112	0.11111	0.11111
210	2138	0.11111	0.11112	6.36767	348.24067	0.11111	18.72497	0.11111	0.11113	0.11111
211	2357	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
212	2152	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
213	2372	0.11111	0.11111	0.11112	360.59845	0.11111	12.62376	0.11111	0.11111	0.11111
214	2189	0.11111	0.11111	0.11113	273.80932	0.11207	8.72304	0.11117	90.79993	0.11113
215	2590	0.11111	0.11111	0.11111	0.11116	351.30817	0.11112	9.81903	8.39600	3.92120
216	2359	0.11111	0.11111	0.11111	0.11111	365.04319	0.11111	8.17903	0.11111	0.11111
217	2020	0.11111	0.11111	0.11111	0.11112	348.19485	0.11111	20.04322	4.24048	0.96588
218	2467	0.11111	0.11111	0.11111	0.11113	354.87232	0.11112	12.09645	0.11117	6.36449
219	2266	0.11111	0.11111	0.11112	0.11160	306.02692	12.62539	15.63575	38.12687	1.14012
220	2558	0.11111	212.81856	0.11111	0.11120	0.11111	0.11112	0.11111	0.11111	160.40356
221	2375	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111
222	1947	0.11111	0.11111	18.38892	0.11212	0.11113	354.83225	0.11111	0.11111	0.11112
223	2432	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111
224	2660	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
225	2640	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
226	2601	0.11111	0.11111	0.11111	0.11131	344.57781	0.11114	16.31982	0.11119	12.43538
227	2069	0.11111	0.11111	0.11111	0.11121	331.41452	0.11132	20.61665	21.30184	0.11112
228	2327	0.11111	0.11112	3.52166	250.33449	0.11111	119.47717	0.11112	0.11111	0.11111
229	1928	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
230	2360	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
231	2156	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
232	2101	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111	0.11111	0.11111
233	2095	0.11113	0.11111	2.56958	0.11210	355.33208	0.11119	12.88860	0.11111	2.65309
234	2125	0.11111	0.11111	10.73022	306.90732	0.11111	55.69578	0.11111	0.11111	0.11112
235	2124	0.11111	0.11111	0.11111	0.11113	361.39792	0.11111	7.20344	4.71914	0.12391
236	2538	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
237	2447	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
238	2297	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
239	2659	274.62899	98.59322	0.11112	0.11112	0.11111	0.11111	0.11111	0.11111	0.11111
240	2142	0.11111	0.11111	0.11112	0.11141	312.38658	16.15399	16.94822	26.75275	1.31370
241	2414	0.11111	0.11111	0.11111	0.11134	353.92402	0.11115	12.87844	6.36854	0.27318
242	2324	0.11112	0.11112	0.11115	0.11275	341.65159	5.99576	17.98456	0.11111	7.81084
243	2334	0.11111	0.11111	0.11112	0.11214	326.38246	0.11128	0.11192	34.52164	12.42721
244	2397	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
245	1978	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
246	2429	0.11111	0.11111	0.11112	0.11144	0.11809	9.08010	0.11133	186.05688	178.18881
247	2300	0.11111	0.11111	0.11111	0.11114	0.11443	0.11112	281.29378	77.85013	14.18608
248	2606	0.11111	0.11111	0.11111	0.11112	355.90776	0.11111	17.31444	0.11111	0.11111
249	2276	0.11111	0.11111	0.11111	0.11116	352.58765	0.11112	15.55762	0.11112	5.18801
250	2554	0.11111	0.11111	0.11112	0.11144	368.71277	0.11116	4.50907	0.11111	0.11111
251	2258	0.11111	0.11111	0.11111	0.11125	341.56000	0.11113	0.11250	13.86232	17.90946
252	2331	0.11111	0.11111	0.11111	0.11112	346.22620	0.11133	18.64639	8.44367	0.12796
253	1942	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111
254	2584	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	373.11111	0.11111
255	2517	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
256	2192	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
257	2090	0.11111	0.11111	0.11111	0.11118	350.38501	0.11112	14.39651	6.09239	2.57045
258	2340	0.11111	0.11111	0.11111	0.11115	351.55157	0.11112	13.87821	3.71831	4.29631
259	2127	3.77610	0.11111	21.47957	321.23739	0.11111	26.95137	0.11111	0.11111	0.11111
260	1943	0.11111	0.11111	0.11111	0.11112	342.33861	0.11111	14.29533	16.69434	0.11615
261	2586	0.11111	0.11111	0.11111	0.11114	354.39238	0.11112	10.34893	0.11118	8.59192
262	2116	309.08772	0.11111	64.13269	0.11185	0.11206	0.11115	0.11117	0.11112	0.11113
263	2365	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
264	2523	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
265	2158	0.11111	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
266	1985	0.11111	0.11111	0.11111	45.97760	301.54528	0.11113	12.10544	11.51758	2.40964
267	2279	0.11111	0.11111	0.11111	342.07523	0.11112	31.14697	0.11112	0.11111	0.11111
268	1948	0.11111	0.11111	0.11112	348.67169	0.11111	24.55051	0.11111	0.11112	0.11111
269	1957	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
270	2648	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
271	1946	0.11111	0.11111	0.11111	0.11117	350.42394	0.11112	16.64518	2.72617	3.64909
272	2337	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
273	2225	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
274	2016	373.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111	0.11111
275	2244	0.11111	0.11111	0.11111	0.11114	345.71646	0.11112	15.74506	5.22373	6.75916
276	2348	0.11111	0.11111	0.11111	0.11212	347.15827	0.11111	15.69242	0.11115	10.48158
277	2600	0.11111	0.11111	0.11111	0.11130	347.27630	0.11114	15.31901	8.38832	2.46059
278	2593	0.11111	0.11111	0.11111	0.11121	362.51305	0.11112	8.59392	0.11112	2.22624
279	2056	0.11111	0.11111	0.11111	0.11113	298.45838	0.11111	18.46543	56.40951	0.11112
