147	2574	0.000	0.000	0.000	0.000	0.935	0.000	0.053	0.000	0.010
148	2579	0.000	0.000	0.000	0.000	0.969	0.000	0.029	0.000	0.000
149	2419	0.000	0.000	0.304	0.000	0.000	0.694	0.000	0.000	0.000
150	2491	0.000	0.000	0.010	0.861	0.000	0.128	0.000	0.000	0.000
151	2468	0.000	0.000	0.006	0.174	0.000	0.026	0.755	0.003	0.035
152	2615	0.000	0.000	0.000	0.000	0.947	0.000	0.035	0.011	0.006
153	2507	0.000	0.000	0.000	0.000	0.925	0.000	0.031	0.032	0.010
154	2564	0.000	0.000	0.000	0.000	0.937	0.000	0.027	0.017	0.018
155	2420	0.000	0.000	0.000	0.998	0.000	0.000	0.000	0.000	0.000
156	1929	0.000	0.000	0.000	0.000	0.970	0.000	0.028	0.000	0.000
157	2154	0.000	0.000	0.000	0.000	0.946	0.000	0.020	0.026	0.006
158	1925	0.000	0.000	0.000	0.000	0.921	0.009	0.051	0.014	0.003
159	1940	0.000	0.000	0.046	0.952	0.000	0.000	0.000	0.000	0.000
160	2329	0.000	0.000	0.000	0.009	0.938	0.000	0.051	0.000	0.000
161	2469	0.000	0.000	0.000	0.000	0.958	0.000	0.032	0.000	0.008
162	2229	0.000	0.000	0.000	0.000	0.878	0.013	0.049	0.044	0.014
163	2552	0.000	0.000	0.000	0.000	0.961	0.000	0.010	0.028	0.000
164	1993	0.000	0.000	0.000	0.000	0.921	0.000	0.052	0.006	0.020
165	2032	0.000	0.000	0.023	0.838	0.000	0.137	0.000	0.000	0.000
166	2485	0.000	0.000	0.000	0.000	0.958	0.000	0.032	0.000	0.008
167	2395	0.000	0.000	0.000	0.000	0.910	0.000	0.065	0.015	0.009
168	2339	0.000	0.000	0.000	0.000	0.929	0.000	0.028	0.041	0.000
169	1989	0.000	0.000	0.000	0.000	0.923	0.000	0.063	0.013	0.000
170	2243	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.000	0.000
171	2434	0.000	0.000	0.025	0.000	0.000	0.973	0.000	0.000	0.000
172	2126	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
173	2408	0.000	0.000	0.000	0.000	0.964	0.000	0.027	0.000	0.007
174	2121	0.000	0.000	0.000	0.000	0.939	0.000	0.033	0.017	0.010
175	2453	0.000	0.785	0.000	0.000	0.000	0.213	0.000	0.000	0.000
176	2214	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
177	2633	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
178	2526	0.000	0.000	0.000	0.000	0.850	0.000	0.037	0.097	0.014
179	2430	0.000	0.000	0.000	0.000	0.941	0.000	0.012	0.033	0.011
180	1964	0.000	0.446	0.296	0.255	0.000	0.000	0.000	0.000	0.000
181	2064	0.000	0.000	0.000	0.000	0.936	0.000	0.027	0.024	0.011
182	2407	0.000	0.000	0.000	0.000	0.962	0.000	0.023	0.000	0.013
183	2317	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
184	2412	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
185	2406	0.000	0.460	0.538	0.000	0.000	0.000	0.000	0.000	0.000
186	2112	0.000	0.000	0.000	0.000	0.926	0.000	0.045	0.026	0.001
187	2404	0.000	0.000	0.000	0.000	0.917	0.000	0.036	0.045	0.000
188	2135	0.000	0.000	0.000	0.998	0.000	0.000	0.000	0.000	0.000
189	2498	0.000	0.000	0.203	0.795	0.000	0.000	0.000	0.000	0.000
190	2302	0.009	0.010	0.017	0.946	0.000	0.000	0.000	0.000	0.017
191	2629	0.008	0.000	0.009	0.935	0.000	0.046	0.000	0.000	0.000
192	2351	0.000	0.000	0.022	0.947	0.000	0.029	0.000	0.000	0.000
193	2212	0.000	0.000	0.000	0.000	0.959	0.000	0.031	0.000	0.008
194	2123	0.000	0.000	0.000	0.000	0.926	0.000	0.035	0.026	0.011
195	2053	0.000	0.000	0.000	0.776	0.000	0.222	0.000	0.000	0.000
196	2254	0.000	0.000	0.033	0.882	0.000	0.083	0.000	0.000	0.000
197	2271	0.000	0.000	0.000	0.000	0.940	0.000	0.035	0.018	0.006
198	2199	0.000	0.018	0.012	0.728	0.000	0.240	0.000	0.000	0.000
199	2054	0.000	0.000	0.014	0.727	0.000	0.258	0.000	0.000	0.000
200	2018	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
201	2636	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
202	2371	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
203	2166	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
204	2033	0.000	0.000	0.000	0.000	0.955	0.000	0.031	0.006	0.006
205	2608	0.000	0.000	0.000	0.749	0.000	0.249	0.000	0.000	0.000
206	2567	0.000	0.000	0.000	0.959	0.000	0.030	0.000	0.000	0.009
207	2338	0.000	0.000	0.000	0.942	0.000	0.056	0.000	0.000	0.000
208	1954	0.253	0.000	0.000	0.679	0.000	0.066	0.000	0.000	0.000
209	2555	0.000	0.000	0.009	0.902	0.000	0.088	0.000	0.000	0.000
210	2138	0.000	0.000	0.017	0.931	0.000	0.050	0.000	0.000	0.000
211	2357	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
212	2152	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
213	2372	0.000	0.000	0.000	0.964	0.000	0.034	0.000	0.000	0.000
214	2189	0.000	0.000	0.000	0.732	0.000	0.023	0.000	0.243	0.000
215	2590	0.000	0.000	0.000	0.000	0.939	0.000	0.026	0.022	0.010
216	2359	0.000	0.000	0.000	0.000	0.976	0.000	0.022	0.000	0.000
217	2020	0.000	0.000	0.000	0.000	0.931	0.000	0.054	0.011	0.003
218	2467	0.000	0.000	0.000	0.000	0.949	0.000	0.032	0.000	0.017
219	2266	0.000	0.000	0.000	0.000	0.818	0.034	0.042	0.102	0.003
220	2558	0.000	0.569	0.000	0.000	0.000	0.000	0.000	0.000	0.429
221	2375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.998
222	1947	0.000	0.000	0.049	0.000	0.000	0.949	0.000	0.000	0.000
223	2432	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.000	0.000
224	2660	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
225	2640	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
226	2601	0.000	0.000	0.000	0.000	0.921	0.000	0.044	0.000	0.033
227	2069	0.000	0.000	0.000	0.000	0.886	0.000	0.055	0.057	0.000
228	2327	0.000	0.000	0.009	0.669	0.000	0.319	0.000	0.000	0.000
229	1928	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
230	2360	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
231	2156	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
232	2101	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.000	0.000
233	2095	0.000	0.000	0.007	0.000	0.950	0.000	0.034	0.000	0.007
234	2125	0.000	0.000	0.029	0.821	0.000	0.149	0.000	0.000	0.000
235	2124	0.000	0.000	0.000	0.000	0.966	0.000	0.019	0.013	0.000
236	2538	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
237	2447	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
238	2297	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
239	2659	0.734	0.264	0.000	0.000	0.000	0.000	0.000	0.000	0.000
240	2142	0.000	0.000	0.000	0.000	0.835	0.043	0.045	0.072	0.004
241	2414	0.000	0.000	0.000	0.000	0.946	0.000	0.034	0.017	0.001
242	2324	0.000	0.000	0.000	0.000	0.914	0.016	0.048	0.000	0.021
243	2334	0.000	0.000	0.000	0.000	0.873	0.000	0.000	0.092	0.033
244	2397	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
245	1978	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
246	2429	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.497	0.476
247	2300	0.000	0.000	0.000	0.000	0.000	0.000	0.752	0.208	0.038
248	2606	0.000	0.000	0.000	0.000	0.952	0.000	0.046	0.000	0.000
249	2276	0.000	0.000	0.000	0.000	0.943	0.000	0.042	0.000	0.014
250	2554	0.000	0.000	0.000	0.000	0.986	0.000	0.012	0.000	0.000
251	2258	0.000	0.000	0.000	0.000	0.913	0.000	0.000	0.037	0.048
252	2331	0.000	0.000	0.000	0.000	0.926	0.000	0.050	0.023	0.000
253	1942	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.998	0.000
254	2584	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.998	0.000
255	2517	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
256	2192	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
257	2090	0.000	0.000	0.000	0.000	0.937	0.000	0.038	0.016	0.007
258	2340	0.000	0.000	0.000	0.000	0.940	0.000	0.037	0.010	0.011
259	2127	0.010	0.000	0.057	0.859	0.000	0.072	0.000	0.000	0.000
260	1943	0.000	0.000	0.000	0.000	0.915	0.000	0.038	0.045	0.000
261	2586	0.000	0.000	0.000	0.000	0.948	0.000	0.028	0.000	0.023
262	2116	0.826	0.000	0.171	0.000	0.000	0.000	0.000	0.000	0.000
263	2365	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
264	2523	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
265	2158	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
266	1985	0.000	0.000	0.000	0.123	0.806	0.000	0.032	0.031	0.006
267	2279	0.000	0.000	0.000	0.915	0.000	0.083	0.000	0.000	0.000
268	1948	0.000	0.000	0.000	0.932	0.000	0.066	0.000	0.000	0.000
269	1957	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
270	2648	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
271	1946	0.000	0.000	0.000	0.000	0.937	0.000	0.045	0.007	0.010
272	2337	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
273	2225	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
274	2016	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
275	2244	0.000	0.000	0.000	0.000	0.924	0.000	0.042	0.014	0.018
276	2348	0.000	0.000	0.000	0.000	0.928	0.000	0.042	0.000	0.028
277	2600	0.000	0.000	0.000	0.000	0.929	0.000	0.041	0.022	0.007
278	2593	0.000	0.000	0.000	0.000	0.969	0.000	0.023	0.000	0.006
279	2056	0.000	0.000	0.000	0.000	0.798	0.000	0.049	0.151	0.000
280	2396	0.015	0.000	0.000	0.000	0.000	0.983	0.000	0.000	0.000
281	1952	0.000	0.000	0.135	0.000	0.000	0.800	0.000	0.063	0.000
282	2458	0.000	0.000	0.000	0.766	0.000	0.232	0.000	0.000	0.000
283	2489	0.000	0.000	0.000	0.000	0.932	0.000	0.000	0.015	0.051
284	1983	0.000	0.000	0.000	0.000	0.884	0.000	0.028	0.086	0.000
285	2328	0.000	0.000	0.034	0.646	0.000	0.318	0.000	0.000	0.000
286	2394	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.000	0.000
287	1718	0.000	0.000	0.024	0.869	0.000	0.105	0.000	0.000	0.000
288	2333	0.000	0.000	0.000	0.716	0.000	0.282	0.000	0.000	0.000
289	2446	0.000	0.000	0.000	0.000	0.958	0.000	0.040	0.000	0.000
290	1997	0.000	0.000	0.000	0.000	0.966	0.000	0.032	0.000	0.000
291	1955	0.000	0.000	0.000	0.904	0.000	0.094	0.000	0.000	0.000
292	1920	0.000	0.000	0.000	0.948	0.000	0.050	0.000	0.000	0.000
293	2074	0.000	0.000	0.000	0.000	0.972	0.000	0.026	0.000	0.000
294	1926	0.000	0.079	0.086	0.684	0.000	0.149	0.000	0.000	0.000
295	2570	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
296	2647	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
297	2435	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
298	2213	0.000	0.000	0.000	0.000	0.945	0.000	0.042	0.011	0.000
299	2464	0.000	0.000	0.000	0.000	0.935	0.000	0.053	0.000	0.011
300	2335	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
301	1960	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
302	2392	0.000	0.000	0.000	0.000	0.918	0.023	0.046	0.000	0.012
303	2549	0.000	0.000	0.000	0.000	0.965	0.000	0.033	0.000	0.000
304	2131	0.000	0.000	0.000	0.000	0.919	0.006	0.042	0.024	0.008
305	2309	0.000	0.000	0.000	0.000	0.903	0.000	0.041	0.041	0.014
306	2092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.998	0.000
307	2165	0.000	0.000	0.000	0.000	0.914	0.000	0.059	0.017	0.008
308	2149	0.000	0.000	0.042	0.863	0.000	0.093	0.000	0.000	0.000
309	2007	0.000	0.000	0.014	0.723	0.000	0.099	0.000	0.126	0.037
310	2445	0.000	0.000	0.000	0.949	0.000	0.034	0.000	0.015	0.000
311	2306	0.000	0.000	0.000	0.000	0.979	0.000	0.009	0.000	0.010
312	2043	0.000	0.000	0.000	0.000	0.944	0.000	0.024	0.017	0.013
313	2535	0.000	0.208	0.790	0.000	0.000	0.000	0.000	0.000	0.000
314	2492	0.000	0.000	0.000	0.000	0.945	0.000	0.030	0.009	0.015
315	2361	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
316	2280	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.000	0.000
317	2619	0.000	0.000	0.000	0.000	0.933	0.000	0.046	0.011	0.009
318	2385	0.000	0.000	0.000	0.979	0.000	0.000	0.000	0.000	0.019
319	2530	0.000	0.000	0.037	0.884	0.000	0.000	0.000	0.000	0.077
320	1913	0.000	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000
321	2542	0.000	0.000	0.000	0.000	0.892	0.029	0.037	0.038	0.002
322	2246	0.000	0.000	0.017	0.758	0.000	0.223	0.000	0.000	0.000
323	2002	0.000	0.000	0.043	0.750	0.000	0.205	0.000	0.000	0.000
324	1972	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
325	2242	0.000	0.029	0.781	0.000	0.000	0.111	0.078	0.000	0.000
326	2416	0.000	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000
327	2071	0.000	0.000	0.000	0.943	0.000	0.039	0.000	0.000	0.016
328	2102	0.012	0.000	0.068	0.865	0.000	0.053	0.000	0.000	0.000
329	2616	0.016	0.000	0.108	0.813	0.000	0.062	0.000	0.000	0.000
330	2176	0.000	0.021	0.347	0.000	0.000	0.630	0.000	0.000	0.000
331	2267	0.000	0.000	0.014	0.843	0.000	0.142	0.000	0.000	0.000
332	2068	0.000	0.000	0.000	0.841	0.000	0.157	0.000	0.000	0.000
333	1577	0.000	0.000	0.046	0.870	0.000	0.082	0.000	0.000	0.000
334	2370	0.000	0.000	0.000	0.000	0.952	0.000	0.026	0.000	0.020
335	2237	0.000	0.000	0.000	0.000	0.947	0.000	0.025	0.015	0.012
336	2583	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
337	2378	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
338	2503	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
339	2114	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
340	2260	0.000	0.998	0.000	0.000	0.000	0.000	0.000	0.000	0.000
