17	2592	26.65752	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	46.14429	0.06667	0.06667	0.06667	0.06667	300.39819	0.06667
18	2046	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
19	1941	14.18909	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	7.67746	0.06667	0.06667	179.96991	0.06667	171.43020	0.06667
20	2518	0.06667	15.94514	0.06667	0.06667	0.06667	0.06667	31.24719	0.06667	326.00763	0.06667	0.06667	0.06670	0.06667	0.06667	0.06667
21	2132	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	9.57041	0.06667	363.56292	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
22	2650	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
23	2207	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
24	2553	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.24903	0.06667	370.88430	0.06667	0.06667	0.06667
25	2078	0.06667	0.06667	0.06667	0.06667	0.06667	1.90609	0.06667	3.79005	0.06667	0.06667	0.06667	367.50386	0.06667	0.06667	0.06667
26	2203	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	7.87237	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	365.26096	0.06667
27	2143	3.84972	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	58.66782	310.68246	0.06667
28	2224	3.20718	0.06667	0.06667	3.01641	0.06667	0.06667	0.06667	0.06667	12.73547	0.06667	0.06667	0.06667	0.06667	354.30761	0.06667
29	2510	3.10969	0.06667	0.06667	5.61026	0.06667	0.06667	0.06667	0.06667	36.58227	0.06667	0.06667	0.06667	0.06667	327.96444	0.06667
30	2240	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	5.75443	0.06667	0.06667	0.06667	367.37890	0.06667	0.06667	0.06667
31	2563	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
32	2122	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
33	2118	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.09573	0.06667	0.06667	0.06667	371.03760	0.06667	0.06667	0.06667
34	1944	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
35	2117	10.62521	0.06667	0.06667	0.06667	13.49348	0.06667	59.42828	0.06667	12.38682	0.06667	0.06667	0.06667	0.06667	277.39954	0.06667
36	2611	0.06667	2.57901	0.06667	0.06667	0.06667	1.19582	0.06667	22.22196	0.06667	0.06667	0.06667	347.26987	0.06667	0.06667	0.06667
37	2184	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	8.36816	0.06667	0.06667	0.06667	364.76517	0.06667	0.06667	0.06667
38	2354	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
39	2169	3.84337	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	15.26626	0.06667	0.06667	0.06667	0.06667	354.09037	0.06667
40	2283	5.16912	0.06667	0.06667	0.06667	10.16743	0.06667	5.36446	0.06667	50.82913	0.06667	0.06667	0.06667	0.06667	301.80320	0.06667
41	2620	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667
42	1998	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667
43	2654	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
44	2646	0.06667	2.89357	0.06667	0.06667	0.06667	0.06667	0.06667	5.80606	0.06667	0.06667	0.06667	364.50036	0.06667	0.06668	0.06667
45	2228	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
46	2082	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
47	1979	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.22363	0.06667	370.90970	0.06667	0.06667	0.06667
48	2484	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
49	2257	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.50594	0.06667	370.62739	0.06667	0.06667	0.06667
50	2005	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
51	2560	0.06667	1.93262	7.52892	0.06667	0.06667	3.80022	0.06667	5.72365	0.06667	0.06667	0.06667	354.34791	0.06667	0.06668	0.06667
52	1962	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.07308	0.06667	371.06025	0.06667	0.06667	0.06667
53	2206	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	3.70057	0.06667	0.06667	0.06667	369.43276	0.06667	0.06667	0.06667
54	2520	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	6.97031	0.06667	0.06667	0.06667	366.16302	0.06667	0.06667	0.06667
55	2104	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
56	2602	0.06667	1.98058	0.06667	0.06667	0.06667	0.06667	0.06667	9.73624	0.06667	0.06667	0.06667	361.48318	0.06667	0.06667	0.06667
57	2521	0.06667	0.06667	2.73196	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	370.40137	0.06667	0.06667	0.06667
58	2233	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	3.65990	0.06667	0.06667	0.06667	0.06667	347.28063	0.06667	22.25947	0.06667
59	2200	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	4.45285	0.06667	0.06667	0.06667	368.68048	0.06667	0.06667	0.06667
60	2294	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	6.79628	0.06667	79.49191	0.06667	0.06667	0.06667	0.06667	286.91181	0.06667
61	1981	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	14.49868	0.06667	358.63466	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
62	2187	3.09128	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	7.98269	0.06667	0.06667	0.06667	0.06667	362.12603	0.06667
63	1916	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	10.62366	0.06667	42.57798	0.06667	0.06667	0.06667	0.06667	319.99836	0.06667
64	1945	11.72529	0.06667	0.06667	5.55493	0.06667	0.06667	0.06667	0.06667	30.69510	0.06667	0.06667	0.06667	0.06667	325.29135	0.06667
65	1959	23.26505	0.06667	0.06667	0.06667	0.06667	0.06667	3.62011	0.06667	79.40703	0.06667	0.06667	0.06667	0.06667	266.97447	0.06667
66	1971	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.24329	0.06667	0.06667	0.06667	370.89004	0.06667	0.06667	0.06667
67	2436	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	4.52248	0.06667	0.06667	0.06667	0.06667	368.61085	0.06667
68	2042	12.40664	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	4.38375	0.06667	0.06667	0.06667	0.06667	356.40961	0.06667
69	2084	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	30.09870	0.06667	0.06667	0.06667	343.03463	0.06667	0.06667	0.06667
70	2624	0.06667	0.06667	4.05682	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	369.07651	0.06667	0.06667	0.06667
71	2364	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667
72	1991	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667
73	2110	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	9.71715	0.06667	363.41618	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
74	2029	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
75	2607	0.06667	0.06667	0.06667	0.06667	0.06667	2.00095	0.06667	2.02039	0.06667	0.06667	0.06667	369.17865	0.06667	0.06667	0.06667
76	2649	10.85210	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	22.53039	0.06667	0.06667	0.06667	0.06667	339.81751	0.06667
77	2087	27.15626	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	13.65339	0.06667	0.06667	0.06667	0.06667	332.39035	0.06667
78	2188	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	3.97438	0.06667	0.07253	0.06667	369.15309	0.06667	0.06667	0.06667
79	2477	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
80	2386	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.79249	0.06667	0.06667	0.06667	370.34085	0.06667	0.06667	0.06667
81	2543	8.71281	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	13.18898	0.06667	0.06667	201.41722	0.06667	149.94765	0.06667
82	2604	0.06667	0.06667	0.06667	0.06667	0.06667	1.98130	0.06667	3.93069	0.06667	0.06667	0.06667	367.28801	0.06667	0.06667	0.06667
83	2561	0.06667	0.06667	0.06667	0.06667	0.06667	2.50703	0.06667	7.48810	0.06667	0.06667	0.06667	363.20486	0.06667	0.06667	0.06667
84	2433	0.06667	0.06667	0.06667	0.06667	2.62150	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	370.51184	0.06667	0.06667	0.06667
85	2496	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667
86	2153	6.28697	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	17.32526	0.06667	0.06667	0.06667	0.06667	349.58778	0.06667
87	2536	0.06667	0.06667	0.06667	0.06667	0.06667	6.18857	0.06667	0.06667	12.32346	6.18483	0.06667	348.56980	0.06667	0.06667	0.06667
88	2482	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.45996	0.06667	0.06667	0.06667	370.67337	0.06667	0.06667	0.06667
89	2512	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	7.90054	56.74190	12.91084	0.06667	0.06667	0.06667	0.06667	295.71338	0.06667
90	2010	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667
91	2103	0.06667	0.06667	0.06667	0.06667	0.06667	2.10655	0.06667	4.19266	0.06667	0.06667	0.06667	366.90079	0.06667	0.06667	0.06667
92	2253	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.47756	0.06667	0.06667	0.06667	370.65577	0.06667	0.06667	0.06667
93	2500	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
94	2063	3.00072	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	5.30528	0.06667	0.06667	0.06667	364.89400	0.06667	0.06667	0.06667
95	2509	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	3.14530	0.06667	94.66962	0.06667	0.06667	0.06667	0.06667	275.38508	0.06667
96	2399	0.06667	0.06667	0.06667	15.04627	0.06667	0.06667	10.64626	0.06667	58.72736	0.06667	0.06667	0.06667	0.06667	288.84677	0.06667
97	2150	0.06667	2.04126	0.06667	0.06667	0.06667	2.04207	0.06667	0.06667	0.06667	2.04104	0.06667	367.14229	0.06667	0.06667	0.06667
98	2030	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.08832	0.06667	0.06667	0.06667	371.04501	0.06667	0.06667	0.06667
99	2374	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
100	1986	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	7.58267	0.06667	0.06667	0.06667	365.55067	0.06667	0.06667	0.06667
101	2630	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.23620	0.06667	370.89714	0.06667	0.06667	0.06667
102	2376	0.06667	0.06667	0.06667	0.06667	2.17404	0.06667	0.06667	6.46452	0.06667	0.06667	0.06667	364.56143	0.06667	0.06667	0.06667
103	2326	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
104	2172	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	4.00217	0.06667	0.06670	0.06667	369.13113	0.06667	0.06667	0.06667
105	2133	3.50715	0.06667	4.96155	0.06667	8.31305	0.06667	80.74831	0.06667	7.55367	0.06667	0.06667	0.06667	0.06667	268.31626	0.06667
106	2296	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
107	2626	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667
108	2097	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667
109	2093	0.06667	0.06667	0.06667	2.18627	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	370.94707	0.06667	0.06667	0.06667
110	2391	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	72.09711	0.06667	0.06667	0.06667	301.03622	0.06667	0.06667	0.06667
111	2275	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
112	1984	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	6.48569	0.06667	0.06667	0.06667	366.64764	0.06667	0.06667	0.06667
113	2347	2.84205	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.59371	2.92636	0.06667	0.06667	227.02692	0.06667	137.94429	0.06667
114	2550	0.06667	0.06667	0.06667	4.55502	0.06667	2.53236	0.06667	2.41094	0.06667	0.06667	0.06667	363.76834	0.06667	0.06667	0.06667
115	2047	24.48723	0.06667	0.06667	0.06667	56.23586	0.06667	73.00540	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	219.53818	0.06667
116	1932	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667
117	2655	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.32066	0.06667	0.06667	0.06667	370.81267	0.06667	0.06667	0.06667
118	1994	12.45920	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	360.67414	0.06667
119	2292	23.80571	0.06667	2.73915	0.06667	0.06667	0.06667	5.58035	0.06667	21.64627	0.06667	0.06667	0.06668	0.06667	319.56184	0.06667
120	2109	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
121	2040	0.06667	2.53857	5.00887	0.06667	0.06667	5.01193	0.06667	2.56160	0.06667	0.06667	0.06667	358.21234	0.06667	0.06668	0.06667
122	2086	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.89125	0.06667	0.06667	0.06667	370.24208	0.06667	0.06667	0.06667
123	2460	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	4.55160	0.06667	0.07390	0.06667	368.57450	0.06667	0.06667	0.06667
124	2597	22.18998	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	16.24962	0.06667	0.06667	0.06667	0.06667	334.76039	0.06667
125	2282	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	8.02656	0.06667	77.72950	0.06667	0.06667	0.06667	0.06667	287.44394	0.06667
126	2511	2.93293	0.06667	0.06667	0.06667	0.06667	0.06667	5.74147	0.06667	90.46807	0.06667	0.06667	0.06667	0.06667	274.12420	0.06667
127	2598	12.77248	0.06667	0.06667	2.47113	0.06667	0.06667	0.06667	0.06667	42.89768	0.06667	0.06667	0.06667	0.06667	315.12538	0.06667
128	2638	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
129	2390	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	8.19829	0.06667	364.93504	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
130	2096	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	41.86107	0.06667	331.27226	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
131	2218	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	11.29632	0.06667	0.06667	0.06667	361.83701	0.06667	0.06667	0.06667
132	1917	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.04104	0.06667	371.09229	0.06667	0.06667	0.06667
133	2353	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	4.55536	0.06667	0.06667	0.06667	368.57798	0.06667	0.06667	0.06667
134	2625	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
135	2194	12.59294	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	17.57684	0.06667	0.06667	0.06667	0.06667	343.03022	0.06667
136	2289	0.06667	0.06667	2.49268	0.06667	12.69094	0.06667	79.14131	0.06667	6.08703	0.06667	0.06667	0.06667	0.06667	272.92138	0.06667
137	2323	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
138	2410	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	14.80591	0.06667	0.06667	0.06667	358.32742	0.06667	0.06667	0.06667
139	2631	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	13.21796	0.06667	0.06667	0.06667	359.91538	0.06667	0.06667	0.06667
140	2111	17.18274	0.06667	0.06667	0.06667	0.06667	0.06667	2.48444	0.06667	64.77786	0.06667	0.06667	0.06667	0.06667	288.82162	0.06667
141	2062	17.95633	20.51940	0.06667	0.06667	0.06667	0.06667	15.05303	0.06667	319.73788	0.06667	0.06667	0.06669	0.06667	0.06667	0.06667
142	2059	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
143	1938	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	4.10239	0.06667	0.06667	0.06667	369.03094	0.06667	0.06667	0.06667
144	2060	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	21.38261	3.66137	0.06667	0.06667	0.06667	348.15602	0.06667	0.06667	0.06667
145	1939	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
146	2264	22.10831	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	50.63850	0.06667	0.06667	0.06667	0.06667	300.45319	0.06667
147	2574	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
148	2579	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
149	2419	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	69.48170	0.06667	20.32143	0.06667	0.06667	0.06667	0.06667	283.39687	0.06667
150	2491	13.95135	0.06667	0.06667	6.61022	0.06667	0.06667	0.06667	0.06667	36.97527	0.06667	0.06667	0.06667	0.06667	315.72983	0.06667
151	2468	10.83816	0.06667	0.06667	0.06667	0.06667	0.06667	8.16858	0.06667	55.93562	0.06667	0.06667	298.32431	0.06667	0.06667	0.06667
152	2615	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	4.17922	0.06667	0.06679	0.06667	368.95398	0.06667	0.06667	0.06667
153	2507	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	5.76791	0.06667	0.06667	0.06667	367.36543	0.06667	0.06667	0.06667
154	2564	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	2.09534	0.06667	0.06667	0.06667	371.03800	0.06667	0.06667	0.06667
155	2420	16.34427	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	8.55860	0.06667	0.06667	0.06667	0.06667	348.29713	0.06667
156	1929	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
157	2154	0.06667	0.06667	0.06667	0.06667	0.06667	2.41430	0.06667	2.44306	0.06667	0.06667	0.06667	368.34264	0.06667	0.06667	0.06667
158	1925	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	3.13701	6.14504	0.06667	0.06667	363.91795	0.06667	0.06667	0.06667
159	1940	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667
160	2329	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	370.00335	0.06667	3.12998	0.06667
161	2469	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
162	2229	0.06667	6.20106	0.06667	0.06667	0.06667	3.11787	0.06667	7.29040	0.06667	0.06667	0.06667	356.65734	0.06667	0.06667	0.06667
163	2552	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	3.47322	0.06667	0.06667	0.06667	369.66012	0.06667	0.06667	0.06667
164	1993	0.06667	0.06667	0.06667	0.06667	0.06667	1.91520	0.06667	1.93143	0.06667	0.06667	0.06667	369.35337	0.06667	0.06667	0.06667
165	2032	8.85811	0.06667	0.06667	0.06667	0.06667	0.06667	8.12835	0.06667	30.50296	0.06667	0.06667	0.06667	0.06667	325.77724	0.06667
166	2485	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
167	2395	0.06667	4.25957	0.06667	0.06667	0.06667	0.06667	0.06667	2.18657	0.06667	0.06667	0.06667	366.75386	0.06667	0.06667	0.06667
168	2339	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	8.42142	0.06667	0.06667	0.06667	364.71192	0.06667	0.06667	0.06667
169	1989	0.06667	4.40617	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	368.72716	0.06667	0.06667	0.06667
170	2243	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	6.74485	6.79006	359.66509	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
171	2434	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	14.78314	0.06667	358.35020	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
172	2126	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667
173	2408	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	0.06667	373.06667	0.06667	0.06667	0.06667
174	2121	0.06667	2.44372	0.06667	0.06667	0.06667	0.06667	0.06667	2.46530	0.06667	0.06667	0.06667	368.29097	0.06667	0.06667	0.06667
