16	1465	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	24.60338	0.03704	0.03704	215.70843	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	44.43495	0.03704	88.40139	0.03704
17	2592	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03721	0.03704	20.22193	0.03704	0.03704	156.48380	0.03704	3.14214	0.03704	0.03704	0.03704	0.03704	15.00996	0.03704	0.03704	0.03704	103.16531	0.03704	75.19891	0.03704
18	2046	0.03704	0.03704	369.91693	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.15715	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
19	1941	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.24384	0.03704	8.30349	0.03704	0.04078	0.03704	176.94329	8.52988	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	97.31493	0.03704	81.88305	0.03704
20	2518	0.03704	0.03704	0.03704	0.03704	0.03704	19.47134	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	233.10404	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	37.08308	0.03704	0.03704	29.96826	53.55847	0.03704	0.03704	0.03704
21	2132	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	12.85506	0.03704	0.03704	213.89375	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	146.36231	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
22	2650	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	373.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
23	2207	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	373.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
24	2553	0.03704	0.03704	370.85532	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.21875	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
25	2078	0.03704	0.03704	363.62670	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.48272	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.00169	0.03704	0.03704	0.03704	0.03704
26	2203	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03959	0.03704	0.03704	0.03704	4.18031	266.84848	0.03704	19.41487	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	82.70195	0.03704	0.03704	0.03704
27	2143	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.91707	0.03704	7.72830	250.34970	0.03704	0.03704	0.03704	59.31229	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	51.87782	0.03704
28	2224	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.51773	0.03704	5.52888	0.03704	3.01282	232.32226	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	104.40697	0.03704	24.43357	0.03704
29	2510	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.24088	0.03704	0.03704	0.03704	0.03704	171.32973	0.03704	5.48902	2.78229	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	149.33624	2.82015	41.26095	0.03704
30	2240	0.03704	0.03704	363.47584	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.14613	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.48915	0.03704	0.03704	0.03704	0.03704
31	2563	0.03704	0.03704	362.10025	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	10.97383	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
32	2122	0.03704	0.03704	373.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
33	2118	0.03704	0.03704	366.83683	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.96234	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.31195	0.03704	0.03704	0.03704	0.03704
34	1944	0.03704	0.03704	0.03704	0.03704	0.03704	373.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
35	2117	0.03704	0.03704	0.03704	0.03704	0.03704	55.26796	0.03704	2.76781	0.03704	3.90451	0.03704	0.03704	162.68694	0.03704	0.03704	0.03704	0.03704	12.92106	0.03704	0.03704	0.03704	0.03704	0.03704	70.48699	4.32884	60.93219	0.03704
36	2611	0.03704	0.03704	343.46339	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.36645	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	24.28127	0.03704	0.03704	0.03704	0.03704
37	2184	0.03704	0.03704	360.48343	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.72928	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	6.89840	0.03704	0.03704	0.03704	0.03704
38	2354	0.03704	0.03704	366.46901	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	6.60506	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
39	2169	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	282.43918	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	69.58451	7.11590	14.00855	0.03704
40	2283	0.03704	0.03704	0.03704	0.03704	0.03704	6.31201	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	189.13024	0.03704	0.03704	0.03704	0.03704	6.97505	0.03704	13.45353	0.03704	0.03704	0.03704	95.74735	2.41872	59.22237	0.03704
41	2620	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	365.59000	0.03704	0.03704	0.03704	7.48408	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
42	1998	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	324.99573	0.03704	0.03704	0.03704	48.07834	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
43	2654	0.03704	0.03704	372.99662	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.07746	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
44	2646	0.03704	0.03704	355.15460	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.87361	0.03704	0.03704	0.03704	11.90074	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.21921	0.03704	0.03704	0.03704	0.03704
45	2228	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	13.99465	0.03704	0.03704	359.07942	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
46	2082	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	22.06438	0.03704	0.03704	351.00969	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
47	1979	0.03704	0.03704	368.57245	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.50163	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
48	2484	0.03704	0.03704	370.00414	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.06994	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
49	2257	0.03704	0.03704	365.51284	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	7.56124	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
50	2005	0.03704	0.03704	370.48634	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.58773	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
51	2560	0.03704	0.03704	348.54752	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	13.21583	0.03704	0.03704	0.03704	7.53509	3.84971	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
52	1962	0.03704	0.03704	370.99744	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.07663	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
53	2206	0.03704	0.03704	363.85475	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.22180	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.03456	0.03704	0.03704	0.03704	0.03704
54	2520	0.03704	0.03704	366.14043	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	6.93364	0.03704	0.03704	0.03704	0.03704
55	2104	0.03704	0.03704	370.84215	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.23192	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
56	2602	0.03704	0.03704	357.52052	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.13019	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	12.46040	0.03704	0.03704	0.03704	0.03704
57	2521	0.03704	0.03704	367.51985	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.74179	0.03704	0.03704	0.03704	2.84947	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
58	2233	0.03704	0.03704	342.03904	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.54014	0.03704	0.03704	0.03704	9.29751	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	16.27147	0.03704
59	2200	0.03704	0.03704	364.21161	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.77065	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.12885	0.03704	0.03704	0.03704	0.03704
60	2294	0.03704	0.03704	0.03704	0.03704	0.03704	3.63706	0.03704	3.35643	0.03704	0.03704	0.03704	0.03704	241.54118	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	46.45003	0.03704	0.03704	0.03704	78.20050	0.03704	0.03704	0.03704
61	1981	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	36.13315	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	336.94092	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
62	2187	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.58446	0.03704	0.03704	0.03704	5.27144	214.81572	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	92.20890	0.03704	58.30466	0.03704
63	1916	0.03704	0.03704	0.03704	0.03704	0.03704	4.15213	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	352.11833	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	16.84065	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
64	1945	0.03704	0.03704	0.03704	0.03704	0.03704	2.76544	0.03704	2.68446	0.03704	0.03704	0.03704	5.42239	211.32543	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	117.79751	0.03704	33.22699	0.03704
65	1959	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	8.28496	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	68.73067	0.03704	0.03704	0.03704	179.38619	9.18734	107.59603	0.03704
66	1971	0.03704	0.03704	364.19545	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	6.63136	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.28430	0.03704	0.03704	0.03704	0.03704
67	2436	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.25016	187.78627	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	169.58132	0.03704	11.53040	0.03704
68	2042	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	211.46623	0.03704	4.05839	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	77.23269	8.25416	72.17371	0.03704
69	2084	0.03704	0.03704	340.36417	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.06822	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	32.67873	0.03704	0.03704	0.03704	0.03704
70	2624	0.03704	0.03704	364.92676	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.15784	4.02652	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
71	2364	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	341.10101	0.03704	0.03704	0.03704	31.97306	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
72	1991	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	355.97085	0.03704	0.03704	0.03704	17.10322	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
73	2110	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	373.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
74	2029	0.03704	0.03704	0.03704	0.03704	0.03704	218.26603	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	154.80804	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
75	2607	0.03704	0.03704	365.09528	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.96413	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.05169	0.03704	0.03704	0.03704	0.03704
76	2649	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.17543	0.03704	0.03704	231.95329	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	136.25329	0.03704	1.76613	0.03704
77	2087	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	14.01249	0.03704	0.03704	214.37424	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	90.82606	8.47361	45.49878	0.03704
78	2188	0.03704	0.03704	365.14060	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.76071	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.20980	0.03704	0.03704	0.03704	0.03704
79	2477	0.03704	0.03704	373.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
80	2386	0.03704	0.03704	370.30965	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.04161	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.75985	0.03704	0.03704	0.03704	0.03704
81	2543	0.03704	0.03704	196.83428	0.03704	0.03704	0.03704	0.03704	1.48423	0.03704	3.30531	0.03704	0.03704	87.62440	4.20103	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	44.81102	1.86982	33.16620	0.03704
82	2604	0.03704	0.03704	361.28283	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	7.76464	0.03704	1.95019	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.15049	0.03704	0.03704	0.03704	0.03704
83	2561	0.03704	0.03704	358.17131	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	9.40989	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	5.52991	0.03704	0.03704	0.03704	0.03704
84	2433	0.03704	0.03704	370.47966	0.03704	0.03704	0.03704	0.03704	0.03704	2.59189	0.03704	0.03704	0.03704	0.03704	0.03956	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
85	2496	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	373.03704	0.03704
86	2153	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	223.54526	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	67.68908	2.79214	79.12167	0.03704
87	2536	0.03704	0.03704	354.65220	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	18.42188	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
88	2482	0.03704	0.03704	363.27068	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	7.15014	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.69030	0.03704	0.03704	0.03704	0.03704
89	2512	0.03704	0.03704	0.03704	0.03704	0.03704	7.92909	0.03704	0.03704	0.03704	5.11340	0.03704	0.03704	265.89880	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	51.84489	31.18486	0.03704	11.25118	0.03704
90	2010	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	356.39489	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.82394	11.89228	0.03704
91	2103	0.03704	0.03704	360.53362	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	8.06872	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.50877	0.03704	0.03704	0.03704	0.03704
92	2253	0.03704	0.03704	368.16028	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.50489	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.44594	0.03704	0.03704	0.03704	0.03704
93	2500	0.03704	0.03704	373.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
94	2063	0.03704	0.03704	359.00731	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.76110	0.03704	0.03704	0.03704	8.35722	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	3.02251	0.03704	0.03704	0.03704	0.03704
95	2509	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	6.00205	0.03704	3.06229	0.03704	0.03704	225.92769	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	59.58706	0.03704	0.03704	0.03704	78.60608	0.03704	0.03704	0.03704
96	2399	0.03704	0.03704	0.03704	0.03704	0.03704	10.23524	0.03704	5.37964	0.03704	0.03704	0.03704	0.03704	284.51462	0.03704	0.03704	14.99938	0.03704	0.03704	0.03704	19.23856	0.03704	0.03704	0.03704	38.85478	0.03704	0.03704	0.03704
97	2150	0.03704	0.03704	360.79608	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	12.27799	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
98	2030	0.03704	0.03704	366.88420	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	4.16988	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	2.05703	0.03704	0.03704	0.03704	0.03704
99	2374	0.03704	0.03704	373.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704	0.03704
