40	2283	0.04762	0.04762	0.04762	13.66608	0.04762	0.04762	0.04762	0.04762	0.04762	18.80956	5.63752	0.04762	5.12779	6.22609	294.05991	0.04762	0.04762	0.04762	29.80639	0.04762	0.04762
41	2620	358.43902	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	14.65622	0.04762	0.04762	0.04762	0.04762	0.04762
42	1998	341.91515	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	31.18009	0.04762	0.04762	0.04762	0.04762	0.04762
43	2654	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	373.00174	0.04762	0.04762	0.04762	0.09349
44	2646	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	1.03943	0.04762	0.04762	0.04762	7.61667	0.04762	0.04762	0.04762	0.04762	364.48676	0.04762	0.04762	0.04762	0.04762
45	2228	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	373.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
46	2082	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	373.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
47	1979	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.05001	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	370.70726	0.04762	0.04762	0.04762	2.38558
48	2484	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	371.75373	0.04762	0.04762	0.04762	1.34151
49	2257	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	372.82897	0.04762	0.04762	0.04762	0.26627
50	2005	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	373.03333	0.04762	0.04762	0.04762	0.06191
51	2560	0.04762	5.89964	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	7.57643	0.04762	0.04762	0.04762	0.04762	359.60480	0.04762	0.04762	0.04762	0.10960
52	1962	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	370.80889	0.04762	0.04762	0.04762	2.28635
53	2206	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	3.79396	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	367.47620	0.04762	0.04762	0.04762	1.87270
54	2520	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	6.93914	0.04762	0.04762	0.04762	0.04762	365.39046	0.04762	0.04762	0.04762	0.81326
55	2104	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04763	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	370.87940	0.04762	0.04762	0.04762	2.21583
56	2602	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04938	0.04762	0.04762	0.04762	11.62435	0.04762	0.04762	0.04762	0.04762	361.42215	0.04762	0.04762	0.04762	0.09460
57	2521	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	373.04762	0.04762	0.04762	0.04762	0.04762
58	2233	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	16.65546	3.46752	351.09713	0.04762	0.04762	0.04762	1.97037
59	2200	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.61516	0.04762	0.04762	0.04762	3.84524	0.04762	0.04762	0.04762	0.04762	368.63002	0.04762	0.04762	0.04762	0.10005
60	2294	0.04762	0.04762	0.04762	55.27798	0.04762	0.04762	0.04762	0.04762	0.04762	12.17506	0.04762	0.04762	3.52636	0.04762	302.07184	0.04762	0.04762	0.04762	0.18685	0.04762	0.04762
61	1981	0.04762	0.04762	0.04762	373.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
62	2187	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	16.67895	0.04762	0.04762	0.04762	0.04762	327.01098	0.04762	0.04762	0.04762	29.45293	0.04762	0.04762
63	1916	0.04762	0.04762	0.04762	15.32876	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	5.23771	0.04762	352.57638	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
64	1945	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	43.25374	0.04762	0.04762	2.86800	0.04762	311.93474	0.04762	0.04762	0.04762	15.13399	0.04762	0.04762
65	1959	0.04762	11.67135	0.04762	66.11039	0.04762	0.04762	0.04762	0.04762	0.04762	15.05069	0.04762	0.04762	0.04762	0.04762	252.68478	0.04762	0.04762	0.04762	27.72089	0.04762	0.04762
66	1971	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.22099	0.04762	0.04762	0.04762	0.04762	370.69633	0.04762	0.04762	0.04762	0.22553
67	2436	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	25.77375	0.04762	0.04762	0.04762	0.04762	346.77157	0.04762	0.04762	0.04762	0.59754	0.04762	0.04762
68	2042	0.04762	4.52338	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	10.15050	0.04762	0.04762	0.04762	0.04762	326.23362	0.04762	0.04762	0.04762	32.28298	0.04762	0.04762
69	2084	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.13165	0.04762	0.04762	0.04762	30.36753	0.04762	0.04762	0.04762	0.04762	339.52645	0.04762	0.04762	0.04762	3.16485
70	2624	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	4.07868	0.04762	0.04762	0.04762	0.04762	368.86498	0.04762	0.04762	0.04762	0.19920
71	2364	354.34274	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	18.75250	0.04762	0.04762	0.04762	0.04762	0.04762
72	1991	356.31019	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	16.78505	0.04762	0.04762	0.04762	0.04762	0.04762
73	2110	0.04762	0.04762	0.04762	373.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
74	2029	0.04762	0.04762	0.04762	163.53174	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	209.56350	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
75	2607	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.05685	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	368.97462	0.04762	0.04762	0.04762	2.11138
76	2649	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	36.45774	0.04762	0.04762	0.04762	0.04762	336.63750	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
77	2087	0.04762	18.53697	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	11.66321	0.04762	0.04762	0.04762	0.04762	312.49819	0.04762	0.04762	0.04762	30.49210	0.04762	0.04762
78	2188	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04866	0.04762	0.04762	0.04762	2.09398	0.04762	0.04762	0.04762	0.04762	368.96402	0.04762	0.04762	0.04762	2.08381
79	2477	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	372.46965	0.04762	0.04762	0.04762	0.62558
80	2386	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.76855	0.04762	0.04762	0.04762	0.04762	370.31094	0.04762	0.04762	0.04762	0.06337
81	2543	0.04762	0.30225	0.04762	3.76565	0.04762	0.04762	0.04762	0.04762	0.04762	11.00687	0.04762	0.04762	0.04762	0.04762	137.13201	0.04762	204.01015	0.04762	17.06878	0.04762	0.04762
82	2604	0.04762	0.04762	0.04762	0.04762	1.96077	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	3.90497	0.04762	0.04762	0.04762	0.04762	367.24856	0.04762	0.04762	0.04762	0.07618
83	2561	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	5.00270	0.04762	0.04762	0.04762	0.04762	367.89679	0.04762	0.04762	0.04762	0.24337
84	2433	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.60247	0.04762	0.04762	0.04762	0.04762	0.04762	369.46358	0.04762	0.04762	0.04762	1.07681
85	2496	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	373.04762	0.04762	0.04762
86	2153	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	9.31222	0.04762	0.04762	0.04762	0.04762	321.11544	0.04762	0.04762	0.04762	42.71519	0.04762	0.04762
87	2536	0.04762	0.07607	0.04762	0.04762	0.04762	0.04762	0.04762	0.04769	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	12.29224	0.04762	334.51401	0.04762	0.04762	0.04762	26.30808
88	2482	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	1.57428	0.04762	0.04762	0.04762	3.27553	0.04762	0.04762	0.04762	0.04762	368.25909	0.04762	0.04762	0.04762	0.08158
89	2512	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	57.90404	7.40180	0.04762	304.08296	0.04762	0.04762	0.04762	3.80168	0.04762	0.04762
90	2010	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	373.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
91	2103	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	4.16455	0.04762	0.04762	0.04762	0.04762	366.74190	0.04762	0.04762	2.08647	0.19756
92	2253	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.45451	0.04762	0.04762	0.04762	0.04762	370.54610	0.04762	0.04762	0.04762	0.14225
93	2500	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	372.67432	0.04762	0.04762	0.04762	0.42091
94	2063	0.04762	2.75430	0.04762	0.04762	0.04762	0.04762	0.04762	0.57974	0.04762	0.04762	0.04762	4.96106	0.04762	0.04762	0.04762	0.04762	364.89532	0.04762	0.04762	0.04762	0.04767
95	2509	0.04762	0.04762	0.04762	68.63585	0.04762	0.04762	0.04762	0.04762	0.04762	8.55826	0.04762	0.04762	0.04762	0.04762	292.92929	0.04762	0.04762	0.04762	3.06707	0.04762	0.04762
96	2399	0.04762	0.04762	0.04762	16.03278	14.97396	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	10.71428	0.04762	331.46945	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
97	2150	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	372.97487	0.04762	0.04762	0.04762	0.12037
98	2030	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.05565	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	370.70672	0.04762	0.04762	0.04762	0.38049
99	2374	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	372.74606	0.04762	0.04762	0.04762	0.34918
100	1986	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.51126	0.04762	0.04762	0.04762	5.09603	0.04762	0.04762	0.04762	0.04762	360.90407	0.04762	0.04762	0.04762	4.67911
101	2630	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	372.65141	0.04762	0.04762	0.04762	0.44383
102	2376	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.90331	0.04762	0.04762	2.15501	3.55333	0.04762	0.04762	0.04762	0.04762	364.08263	0.04762	0.04762	0.04762	2.54381
103	2326	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.14663	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	370.75217	0.04762	0.04762	0.04762	0.24405
104	2172	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.05796	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	368.87832	0.04762	0.04762	0.04762	2.20658
105	2133	0.04762	2.44051	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	13.56483	0.04762	0.04762	84.82240	8.21081	260.49985	0.04762	0.04762	0.04762	3.74731	0.04762	0.04762
106	2296	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	373.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
107	2626	373.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
108	2097	373.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762
109	2093	0.04762	0.04762	0.04762	0.04762	2.16729	0.04762	0.04762	2.34356	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	366.60894	0.04762	0.04762	0.04762	2.07069
110	2391	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	16.10918	0.04762	0.04762	0.04762	92.50510	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	264.52858
111	2275	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	370.88687	0.04762	0.04762	0.04762	2.20837
112	1984	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.51034	0.04762	0.04762	0.04762	3.85771	0.04762	0.04762	0.04762	0.04762	368.36153	0.04762	0.04762	0.04762	0.46089
113	2347	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.32579	0.04762	2.68130	0.04762	0.04762	123.63866	0.04762	232.42013	0.04762	12.16186	0.04762	0.05798
114	2550	0.04762	0.04762	0.04762	0.04762	4.68244	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.38698	0.04762	0.04762	0.04762	0.04762	365.98856	0.04762	0.04762	0.04762	0.13250
115	2047	0.04762	12.41849	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	14.18200	54.50475	0.04762	69.98409	0.04762	197.75906	0.04762	0.04762	0.04762	24.43731	0.04762	0.04762
116	1932	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.03132	0.04762	0.04762	0.04762	0.04762	334.41333	0.04762	0.04762	0.04762	36.69821	0.04762	0.04762
117	2655	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.29780	0.04762	0.04762	0.04762	0.04762	370.50849	0.04762	0.04762	0.04762	0.33657
118	1994	0.04762	6.77602	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	366.31922	0.04762	0.04762
119	2292	0.04762	18.61869	0.04762	1.65252	0.04762	0.04762	0.04762	0.04762	0.04762	20.08008	0.04762	0.04762	10.85906	0.04762	289.38218	0.04762	0.04762	0.04762	32.69319	0.04762	0.04762
120	2109	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	372.67655	0.04762	0.04762	0.04762	0.41869
121	2040	0.04762	7.68914	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.53679	0.04762	0.04762	0.04762	0.04762	362.91114	0.04762	0.04762	0.04762	0.05341
122	2086	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.86601	0.04762	0.04762	0.04762	0.04762	370.22766	0.04762	0.04762	0.04762	0.04919
123	2460	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	2.29546	0.04762	0.04762	0.04762	0.04762	370.58846	0.04762	0.04762	0.04762	0.25894
124	2597	0.04762	8.30845	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	0.04762	146.78926	0.04762	0.04762	0.04762	3.68952	0.04762	0.04762	0.04762	0.04762	214.40325	0.04762	0.04762
125	2282	0.04762	0.04762	0.04762	54.88792	0.04762	0.04762	0.04762	0.04762	0.04762	6.92184	0.04762	0.04762	7.21415	0.04762	275.19254	0.04762	0.04762	0.04762	29.02164	0.04762	0.04762
126	2511	0.04762	2.83214	0.04762	60.00519	0.04762	0.04762	0.04762	0.04762	0.04762	21.82505	0.04762	0.04762	2.81516	0.04762	283.99723	0.04762	0.04762	0.04762	1.81095	0.04762	0.04762
