11	2073	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	361.26058	2.16827	0.05882	0.05882	0.05882	9.74762	0.05882	0.05882
12	2278	0.05882	7.07598	0.05882	0.05882	0.05882	0.05882	0.05882	0.05892	6.05794	353.49454	4.42487	0.05882	2.24069	0.05882	0.05882	0.05882	0.05882
13	2551	0.05882	0.05882	0.05882	0.11399	0.05882	0.05882	0.05882	0.05882	4.81442	361.07945	0.05882	0.05882	2.44671	0.05882	4.83956	0.05882	0.05882
14	2077	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	3.29273	0.05882	363.97980	0.05882	0.05882	5.90395	0.05882	0.05882	0.05882	0.05882
15	2369	0.05882	0.05882	0.05882	6.55140	0.57988	0.05882	0.05882	0.45410	0.05882	355.85158	2.72688	0.05882	7.18910	0.05882	0.05882	0.05882	0.05882
16	1465	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	299.43834	0.05882	4.72856	0.05882	0.05882	0.05882	0.05882	52.49235	7.27248	0.05882	9.36239
17	2592	0.05882	0.05882	0.05882	0.05882	0.05882	26.15743	240.47490	0.05882	10.21098	0.05882	0.05882	0.05882	0.05882	83.17708	0.05882	3.31489	10.01766
18	2046	0.05882	0.05882	0.05882	3.12475	0.05882	0.05882	0.05882	0.05882	0.05882	369.99289	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
19	1941	0.05882	0.05882	0.05882	59.60860	0.05882	0.05882	141.98714	0.05882	0.05882	0.05883	0.05882	0.05882	0.05882	39.31144	119.71578	7.16863	5.56135
20	2518	0.05882	30.96458	0.05882	0.05882	0.05882	39.73849	278.52211	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	24.01012	0.05882	0.05882
21	2132	0.05882	8.59221	0.05882	0.05882	0.05882	119.67545	244.90881	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
22	2650	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
23	2207	0.05882	0.05882	0.05882	0.05882	0.05882	319.70029	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	53.41735	0.05882	0.05882
24	2553	0.05882	0.05882	0.05882	0.05882	0.05882	2.25088	0.05882	0.05882	0.05882	364.29159	2.30785	0.05882	4.38498	0.05882	0.05882	0.05882	0.05882
25	2078	0.05882	0.05882	0.05882	2.31525	0.05882	0.05882	0.05882	1.73280	0.05882	350.77701	4.52171	0.05882	5.41415	0.05882	8.59203	0.05882	0.05882
26	2203	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	306.58905	0.05882	32.41177	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	34.17565
27	2143	61.93918	0.05882	0.05882	0.05882	0.05882	0.05882	267.19121	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	44.04609	0.05882	0.05882	0.05882
28	2224	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	315.53198	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	30.56667	0.05882	11.94916	15.18748
29	2510	0.05882	0.05882	0.05882	0.05882	0.05882	9.90394	287.44167	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	46.53744	0.05882	7.04326	22.36781
30	2240	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.25727	0.05882	355.95930	2.05232	0.05882	4.18274	0.05882	10.84250	0.05882	0.05882
31	2563	0.05882	0.05882	0.05882	0.56814	3.27767	0.05882	0.05882	0.05882	0.05882	362.66272	0.05882	0.05882	0.05882	0.05882	6.72677	0.05882	0.05882
32	2122	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	2.52748	0.05882	365.24605	2.81070	0.05882	2.65107	0.05882	0.05882	0.05882	0.05882
33	2118	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	2.07306	0.05882	360.81617	0.05882	0.05882	0.05882	0.05882	10.28724	0.05882	0.05882
34	1944	0.05882	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
35	2117	0.05882	56.84115	12.61431	0.05882	0.05882	0.05882	230.54910	0.05882	2.75458	0.05882	0.05882	0.05882	0.05882	57.81307	0.05882	6.61161	6.22794
36	2611	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	1.95118	0.05882	326.88771	8.41033	0.05882	5.51707	0.05882	30.52784	0.05882	0.05882
37	2184	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	4.04684	0.05882	352.26958	2.50584	0.05882	1.99267	0.05882	12.47919	0.05882	0.05882
38	2354	0.05882	0.05882	0.05882	0.06151	0.05882	0.05882	0.05882	5.78132	0.05882	358.01331	0.05882	0.05882	0.05882	0.05882	9.37916	0.05882	0.05882
39	2169	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	342.40443	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	21.58277	0.05882	0.05882	9.18927
40	2283	0.05882	10.51634	8.98121	0.05882	0.05882	12.45187	270.01784	0.05882	1.04990	0.05882	0.05882	0.05882	0.05882	53.74257	0.05882	3.65240	13.05846
41	2620	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
42	1998	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
43	2654	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	370.52601	0.05882	0.05882	0.05882	0.05882	2.59164	0.05882	0.05882
44	2646	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	10.35445	0.05882	341.49887	0.05882	0.05882	0.05882	0.05882	21.32315	0.05882	0.05882
45	2228	0.05882	0.05882	358.57304	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	14.54460	0.05882
46	2082	0.05882	0.05882	350.56241	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	22.55524	0.05882
47	1979	0.05882	0.05882	0.05882	0.56005	2.00495	0.05882	0.05882	3.58914	0.05882	351.33316	5.17457	0.05882	4.50186	0.05882	6.24803	0.05882	0.05882
48	2484	0.05882	0.05882	0.05882	0.05882	3.04490	0.05882	0.05882	0.05882	0.05882	367.07050	0.05882	0.05882	3.06107	0.05882	0.05882	0.05882	0.05882
49	2257	0.05882	0.05882	0.05882	0.05895	0.05882	0.05882	0.05882	0.41407	0.05882	353.33129	2.60268	0.05882	8.36895	0.05882	8.57701	0.05882	0.05882
50	2005	0.05882	0.05882	0.05882	2.55815	0.05882	0.05882	0.05882	1.44690	0.05882	363.25924	0.05882	0.05882	5.97100	0.05882	0.05882	0.05882	0.05882
51	2560	0.05882	0.05882	0.05882	5.61410	0.42751	0.05882	0.05882	3.49676	6.35224	343.00689	0.05882	0.05882	1.16284	0.05882	9.41964	3.99060	0.05882
52	1962	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	1.98639	0.05882	362.97878	4.41712	0.05882	3.85301	0.05882	0.05882	0.05882	0.05882
53	2206	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	1.87189	0.05882	353.06016	2.28358	0.05882	3.49501	0.05882	12.58347	0.05882	0.05882
54	2520	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.18630	0.05882	361.49920	0.05882	0.05882	2.85828	0.05882	8.69152	0.05882	0.05882
55	2104	0.05882	0.05882	0.05882	0.15904	0.05882	0.05882	0.05882	2.01280	0.05882	360.41998	2.63664	0.05882	2.13652	0.05882	5.98797	0.05882	0.05882
56	2602	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	353.58181	0.05882	0.05882	1.98183	0.05882	17.61283	0.05882	0.05882
57	2521	0.05882	0.05882	0.05882	5.40412	0.05882	0.05882	0.05882	5.41456	0.05882	362.35779	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
58	2233	0.05882	0.05882	0.05882	0.05882	1.76299	0.05882	18.44662	4.33982	3.70623	328.45690	3.86459	0.05882	3.29194	1.99952	7.66081	0.05882	0.05882
59	2200	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	2.38872	0.05882	357.68954	0.05882	0.05882	4.27163	0.05882	8.88541	0.05882	0.05882
60	2294	0.05882	7.30319	0.05882	0.05882	0.05882	55.59959	298.02784	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	3.35217	0.05882	0.05882	9.01133
61	1981	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
62	2187	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	298.01093	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	57.36043	0.05882	5.32886	12.53507
63	1916	0.05882	5.76032	0.05882	0.05882	0.05882	14.78246	352.63368	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
64	1945	0.05882	2.81412	0.05882	0.05882	0.05882	0.05882	292.91489	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	43.75341	0.05882	11.73815	22.07355
65	1959	0.05882	4.26013	0.05882	0.05882	0.05882	92.77698	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	244.62493	0.05882	0.05882	31.57326
66	1971	0.05882	0.05882	0.05882	0.06577	2.21261	0.05882	0.05882	0.05882	0.05882	362.14384	0.05882	0.05882	2.22761	0.05882	6.64428	0.05882	0.05882
67	2436	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	309.62816	0.05882	4.22625	0.05882	0.05882	0.05882	0.05882	41.20968	0.05882	0.05882	18.17120
68	2042	0.05882	4.20434	0.05882	0.05882	0.05882	0.05882	292.61010	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	71.42484	0.05882	0.05882	4.99601
69	2084	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	332.04459	6.43257	0.05882	2.72454	0.05882	32.03360	0.05882	0.05882
70	2624	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	362.97447	0.05882	0.05882	0.05882	0.05882	6.13039	4.07161	0.05882
71	2364	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
72	1991	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
73	2110	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
74	2029	0.05882	228.59571	0.05882	0.05882	0.05882	144.52193	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
75	2607	0.05882	0.05882	0.05882	2.33748	0.05882	0.05882	0.05882	0.05882	0.05882	359.36782	2.23364	0.05882	1.96571	0.05882	7.38947	0.05882	0.05882
76	2649	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	323.06486	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	14.84454	0.05882	0.05882	35.26707
77	2087	0.05882	2.57751	0.05882	0.05882	0.05882	0.05882	281.10403	0.05882	7.91111	0.05882	0.05882	0.05882	0.05882	65.98617	0.05882	0.05882	15.71531
78	2188	0.05882	0.05882	0.05882	0.05946	0.05882	0.05882	0.05882	2.91034	0.05882	351.58641	6.85777	0.05882	4.02412	0.05882	7.91485	0.05882	0.05882
79	2477	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	8.34400	0.05882	363.00758	0.05882	0.05882	1.82489	0.05882	0.05882	0.05882	0.05882
80	2386	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	370.30554	0.05882	0.05882	0.05882	0.05882	2.81211	0.05882	0.05882
81	2543	0.05882	0.05882	0.05882	0.05882	1.33250	0.05882	129.35804	1.41701	0.05882	191.71383	0.05882	0.05882	2.53870	37.88647	4.04458	0.05882	5.17947
82	2604	0.05882	0.05882	0.05882	0.06839	1.96771	1.98470	0.05882	0.05882	0.05882	355.64884	2.11912	0.05882	1.98044	0.05882	9.64257	0.05882	0.05882
83	2561	0.05882	0.05882	0.05882	2.88767	0.05882	0.05882	0.05882	0.05882	0.05882	353.22782	2.76321	0.05882	0.05882	0.05882	14.35659	0.05882	0.05882
84	2433	0.05882	0.05882	2.61366	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	365.33178	0.05882	0.05882	2.63167	0.05882	2.65819	0.05882	0.05882
85	2496	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882
86	2153	0.05882	2.89329	0.05882	0.05882	0.05882	0.05882	294.89068	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	68.67829	0.05882	0.05882	6.77303
87	2536	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	13.64862	0.05882	6.31572	0.05883	21.54969	0.05882	331.72127	0.05882	0.05882	0.05882	0.05882
88	2482	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	356.20136	0.05882	0.05882	2.43238	0.05882	14.54274	0.05882	0.05882
89	2512	0.05882	11.77548	0.05882	0.05882	0.05882	0.05882	290.11221	0.05882	0.08784	0.05882	4.02976	0.05882	0.05882	18.02323	45.55835	3.82488	0.05882
90	2010	0.05882	12.51411	0.05882	0.05882	0.05882	0.05882	358.50311	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	2.15926	0.05882	0.05882	0.05882
91	2103	0.05882	0.05882	0.05882	0.05895	2.09828	0.05882	0.05882	5.27184	0.05882	350.33148	0.05882	0.05882	2.20803	0.05882	13.38437	0.05882	0.05882
92	2253	0.05882	0.05882	0.05882	0.22079	0.05882	0.05882	0.05882	2.46046	0.05882	358.54657	0.05882	0.05882	4.86677	0.05882	7.19954	0.05882	0.05882
93	2500	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	4.24521	0.05882	364.67900	0.05882	0.05882	4.25226	0.05882	0.05882	0.05882	0.05882
94	2063	0.05882	0.05882	0.05882	0.05882	0.05882	2.78082	0.05882	2.77589	0.05882	353.82645	0.05882	0.05882	0.05882	0.05882	13.85213	0.05882	0.05882
95	2509	0.05882	3.46455	0.05882	0.05882	0.05882	67.22472	279.09831	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	16.55529	0.05882	0.05882	6.95125
96	2399	0.05882	10.71349	0.05882	0.05882	0.05882	37.90299	324.55999	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
97	2150	0.05882	0.05882	0.05882	2.37435	0.05882	0.05882	0.05882	0.25892	0.05882	351.06191	2.22460	0.05882	4.30288	0.05882	13.13028	0.05882	0.05882
98	2030	0.05882	0.05882	0.05882	2.58122	1.56571	0.05882	0.05882	1.96464	0.05882	360.97538	2.23517	0.05882	4.03081	0.05882	0.05882	0.05882	0.05882
99	2374	0.05882	0.05882	0.05882	2.31069	0.05882	0.05882	0.05882	2.31478	0.05882	368.55100	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
100	1986	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	2.43868	0.05882	350.55692	3.78623	0.05882	7.35516	0.05882	9.15714	0.05882	0.05882
101	2630	0.05882	0.05882	0.05882	2.96601	0.05882	0.05882	0.05882	0.05882	0.05882	364.34185	3.89260	0.05882	2.03484	0.05882	0.05882	0.05882	0.05882
102	2376	0.05882	0.05882	2.16620	0.05882	0.05882	0.05882	0.05882	3.39833	0.05882	349.74430	11.16195	0.05882	6.82334	0.05882	0.05882	0.05882	0.05882
103	2326	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	6.00069	0.05882	362.46474	0.05882	0.05882	0.05882	0.05882	4.71104	0.05882	0.05882
104	2172	0.05882	0.05882	0.05882	0.05882	2.00276	0.05882	0.05882	5.04187	0.05882	351.49334	5.66250	0.05882	1.80965	0.05882	7.34282	0.05882	0.05882
105	2133	0.05882	81.44782	0.05882	0.05882	0.05882	0.05882	232.35149	0.05882	2.46552	0.05882	0.05882	0.05882	0.05882	20.03582	0.05882	21.47222	15.58006
106	2296	0.05882	220.75306	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	152.36459	0.05882
107	2626	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
108	2097	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
109	2093	0.05882	0.05882	0.05882	0.05883	0.05882	2.17932	0.05882	0.05882	0.05882	358.01193	2.39722	0.05882	0.05882	0.05882	10.64683	0.05882	0.05882
110	2391	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
111	2275	0.05882	0.05882	0.05882	0.05883	0.05882	0.05882	0.05882	1.98701	0.05882	360.75378	2.21480	0.05882	2.08607	0.05882	6.25246	0.05882	0.05882
112	1984	0.05882	0.05882	0.05882	0.05882	2.17947	0.05882	0.05882	0.05882	0.05882	358.09159	2.59742	0.05882	6.41764	0.05882	4.00800	0.05882	0.05882
113	2347	0.05882	0.05882	0.05882	3.01091	0.05882	0.05882	111.76830	1.60718	0.05882	219.64035	0.05882	0.05882	0.92636	28.22497	6.52792	0.05882	1.76458
114	2550	0.05882	0.05882	0.05882	2.39110	0.05882	4.66420	0.05882	0.05882	0.05882	351.96930	0.05882	0.05882	4.62232	0.05882	9.64719	0.05882	0.05882
115	2047	0.05882	71.49560	55.53537	0.05882	0.05882	0.05882	0.05882	0.05882	4.52343	0.05882	0.05882	0.05882	0.05882	186.48418	0.05882	22.44618	32.86819
116	1932	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	310.77620	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	53.23877	0.05882	0.05882	9.16149
117	2655	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	370.78707	0.05882	0.05882	0.05882	0.05882	2.33058	0.05882	0.05882
118	1994	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882
119	2292	0.05882	12.55476	0.05882	0.05882	0.05882	6.79527	265.87595	0.05882	8.66635	0.05882	0.05882	0.05882	0.05882	67.52804	0.05882	0.05882	11.93256
120	2109	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
121	2040	0.05882	0.05882	0.05882	15.29506	0.05882	0.05882	0.05882	4.64696	0.05882	345.77668	2.63450	0.05882	4.94092	0.05882	0.05882	0.05882	0.05882
122	2086	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	358.82712	0.05882	0.05882	0.05882	0.05882	14.29053	0.05882	0.05882
123	2460	0.05882	0.05882	0.05882	0.06741	0.05882	0.05882	0.05882	2.05657	0.05882	357.31547	3.03961	0.05882	2.27533	0.05882	8.59854	0.05882	0.05882
124	2597	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	4.10124	0.05883	0.05882	0.05882	0.05882	309.68537	0.05882	4.10726	55.34142
125	2282	0.05882	6.90456	0.05882	0.05882	0.05882	50.39542	265.12379	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	46.28515	0.05882	0.05882	4.58520
126	2511	0.05882	2.94376	0.05882	0.05882	0.05882	59.92649	266.56555	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	28.60473	0.05882	0.05882	15.25359
127	2598	0.05882	0.05882	0.05882	0.05882	0.05882	10.46633	284.06575	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	48.99585	0.05882	12.63002	17.13617
128	2638	0.05882	0.05882	0.05882	2.32495	0.05882	0.05882	0.05882	2.32925	0.05882	368.52227	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
129	2390	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
130	2096	0.05882	22.76223	0.05882	0.05882	0.05882	350.35542	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
131	2218	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	350.56846	4.27116	0.05882	3.76366	0.05882	14.63201	0.05882	0.05882
132	1917	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	3.95279	0.05882	357.10861	4.79391	0.05882	1.44897	0.05882	5.98984	0.05882	0.05882
133	2353	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	363.99067	0.05884	0.05882	0.05882	0.05882	9.12696	0.05882	0.05882
134	2625	0.05882	0.05882	0.05882	2.09879	0.05882	0.05882	0.05882	3.99789	0.05882	362.93144	2.21016	0.05882	2.05585	0.05882	0.05882	0.05882	0.05882
135	2194	0.05882	3.78753	0.05882	0.05882	0.05882	0.05882	266.72619	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	88.40233	0.05882	0.05882	14.31925
136	2289	0.05882	76.00668	8.50699	0.05882	0.05882	0.05882	235.20930	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	24.46799	0.05882	15.76238	13.39959
137	2323	0.05882	0.05882	0.05882	0.16545	0.05882	0.05882	0.05882	0.05882	0.05882	358.48841	2.49574	0.05882	6.23180	0.05882	5.91272	0.05882	0.05882
138	2410	0.05882	0.05882	0.05882	0.05882	1.87937	0.05882	0.05882	2.26508	0.05882	341.72072	4.58901	0.05882	5.66101	0.05882	17.23775	0.05882	0.05882
139	2631	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	353.18689	0.05882	0.05882	3.32556	0.05882	16.66402	0.05882	0.05882
140	2111	0.05882	2.27543	0.05882	0.05882	0.05882	42.38115	256.06284	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	57.10794	0.05882	0.05882	15.46676
141	2062	0.05882	5.62555	0.05882	0.05882	0.05882	216.38078	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	127.98425	22.11700	0.05882	1.18653
142	2059	0.05882	0.05882	0.05882	0.19257	0.05882	0.05882	0.05882	0.05882	0.05882	363.17413	0.05882	0.05882	3.97668	0.05882	5.89191	0.05882	0.05882
143	1938	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	2.06171	0.05882	356.87181	0.05882	0.05882	4.07266	0.05882	10.22912	0.05882	0.05882
144	2060	0.05882	10.83890	0.05882	0.07448	0.05882	10.60562	0.05882	0.05882	0.05882	337.41271	7.37648	0.05882	7.04474	0.05882	0.05882	0.05882	0.05882
145	1939	0.05882	0.05882	0.05882	0.05882	0.05882	126.00710	247.11054	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
146	2264	0.05882	0.05882	0.05882	0.05882	0.05882	25.54400	259.95920	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	55.85823	0.05882	5.93148	26.00120
147	2574	0.05882	0.05882	0.05882	0.05882	3.75391	0.05882	0.05882	0.05882	0.05882	365.64314	0.05882	0.05882	3.77942	0.05882	0.05882	0.05882	0.05882
148	2579	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	373.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882
149	2419	0.05882	86.32617	0.05882	0.05882	0.05882	0.05882	275.51310	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	11.33720
150	2491	0.05882	5.76936	0.05882	0.05882	0.05882	14.24433	281.72880	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	30.15364	0.05882	7.48601	33.97080
151	2468	0.05882	2.11255	0.05882	3.22928	0.05882	8.11670	0.05882	1.10419	0.05882	289.87349	0.09836	0.05882	3.23516	0.05882	0.05882	5.02861	60.73107
152	2615	0.05882	0.05882	0.05882	2.15528	0.05882	0.05882	0.05882	0.05882	0.05882	362.81304	4.16946	0.05882	4.09751	0.05882	0.05882	0.05882	0.05882
153	2507	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	0.05882	4.75940	0.05882	352.11897	0.05882	0.05882	0.05882	0.05882	16.29810	0.05882	0.05882
154	2564	0.05882	0.05882	0.05882	0.05898	2.06517	0.05882	0.05882	2.95420	0.05882	354.74547	0.05882	0.05882	0.05882	0.05882	13.47030	0.05882	0.05882
