19	1941	11.84982	0.03571	1.80719	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.59704	0.03571	12.17853	0.03571	0.03571	3.11298	0.03571	0.03571	0.03571	0.03571	0.03571	163.50210	0.03571	0.03571	178.20234
20	2518	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	87.94742	33.97910	0.03571	0.03571	234.15650	0.03571	0.03571	0.03571	17.05984	0.03571	0.03571
21	2132	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	168.73468	12.91427	0.03571	0.03571	191.45820	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
22	2650	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
23	2207	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
24	2553	0.03571	0.03571	2.18366	0.03650	0.03571	0.03571	0.07139	0.03571	2.21743	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03576	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	368.66955
25	2078	0.03571	4.19910	1.59996	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.51415	0.03571	0.03571	0.03571	0.03571	0.03571	2.06578	0.03571	363.79958
26	2203	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	34.69639	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	40.79576	0.03571	0.03571	297.61500	0.03571	0.03571	0.03571
27	2143	72.36317	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	60.14740	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	240.59657	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
28	2224	1.42086	0.03571	0.03571	0.03571	0.03571	9.26228	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	4.77797	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	36.36232	0.03571	0.03571	321.35514	0.03571	0.03571	0.03571
29	2510	6.26753	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.78005	0.03571	0.03571	0.03571	0.03571	2.81784	0.03571	0.03571	0.03571	0.03571	0.03686	0.03571	0.03571	35.86630	0.03571	0.03571	325.44570	0.03571	0.03571	0.03571
30	2240	0.03571	5.70829	0.05501	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.89502	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	365.48454
31	2563	0.03571	0.03571	4.73868	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.19928	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	366.16918
32	2122	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571
33	2118	0.03571	2.05953	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	371.01190
34	1944	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
35	2117	13.37165	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	8.69908	12.77064	0.03571	0.03571	0.03571	52.26752	26.78141	0.03571	0.03571	259.32399	0.03571	0.03571	0.03571
36	2611	0.03571	21.78677	0.17991	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	3.87354	0.03571	347.30263
37	2184	0.03571	6.25113	0.03573	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.08953	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	364.76646
38	2354	0.03571	0.03571	2.16157	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	370.90986
39	2169	3.76353	0.03571	0.03571	0.03571	0.03571	7.05237	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	7.29053	0.03571	0.03571	0.03571	0.03571	0.03571	55.41837	0.03571	0.03571	299.65377	0.03571	0.03571	0.03571
40	2283	12.26255	0.03571	0.03571	0.03571	0.03571	2.07196	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	3.31212	0.03571	6.70008	10.20799	5.91940	0.03571	0.03571	5.33249	40.28778	0.03571	0.03571	287.22706	0.03571	0.03571	0.03571
41	2620	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
42	1998	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	15.28317	0.03571	0.03571	357.78825	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
43	2654	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571
44	2646	0.03571	5.75467	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.86147	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	364.49100
45	2228	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	356.93755	0.03571	0.03571	0.03571	16.13388	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
46	2082	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	349.72538	0.03571	0.03571	0.03571	23.34605	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
47	1979	0.03571	0.03571	2.19917	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	370.87226
48	2484	0.03571	0.03571	3.53132	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.52725	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	367.04858
49	2257	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571
50	2005	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571
51	2560	8.35859	0.03571	5.87217	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	4.59909	0.03571	0.03571	0.03571	0.03571	0.03571	0.80495	0.03571	0.03571	0.03571	0.03571	0.03571	4.83573	0.03571	348.74375
52	1962	0.03571	0.03571	0.03572	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03572	0.03571	0.03571	2.04175	0.03571	0.03571	0.03571	0.03571	371.02967
53	2206	0.03571	3.65948	0.04580	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.82282	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	367.61477
54	2520	0.03571	8.59205	0.64771	0.03571	0.03571	0.03571	0.03572	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03573	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	363.86736
55	2104	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571
56	2602	0.03571	9.68262	0.04899	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.93945	0.03571	0.03571	0.03571	0.03571	0.03571	1.95153	0.03571	359.55598
57	2521	0.03571	0.03571	5.38778	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	367.68365
58	2233	0.03571	0.03571	4.11477	0.03571	0.03572	0.03571	0.03571	0.03571	0.03571	3.78296	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	20.16102	1.08129	0.03571	0.03571	1.73941	0.03571	0.03571	0.03571	0.03571	342.33482
59	2200	0.03571	4.41076	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	368.66066
60	2294	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	25.14291	0.03571	0.03571	0.03571	56.56104	0.03571	0.03571	291.40319	0.03571	0.03571	0.03571
61	1981	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	137.94074	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	235.13069	0.03571	0.03571	0.03571
62	2187	19.96383	0.03571	0.03571	0.03571	0.03571	5.20054	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	30.58826	0.03571	0.03571	317.39023	0.03571	0.03571	0.03571
63	1916	0.03571	0.03571	0.03571	0.03571	0.03571	5.91386	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	6.90769	1.27377	0.03571	8.05078	351.03247	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
64	1945	10.91914	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	3.37908	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	35.38234	0.03571	0.03571	323.46229	0.03571	0.03571	0.03571
65	1959	14.08805	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	16.33513	0.03571	45.69122	0.03571	0.03571	0.03571	10.78167	0.03571	0.03571	286.28250	0.03571	0.03571	0.03571
66	1971	0.03571	0.03571	4.30231	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.25846	0.03571	366.54638
67	2436	4.47274	0.03571	0.03571	0.03571	0.03571	4.34295	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	26.84936	0.03571	0.03571	337.47781	0.03571	0.03571	0.03571
68	2042	12.51387	0.03571	0.03571	0.03571	0.03571	14.76859	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	20.26452	0.03571	0.03571	9.45051	0.03571	0.03571	0.03571	0.03571	0.03571	316.18108	0.03571	0.03571	0.03571
69	2084	0.03571	32.60133	0.08751	0.03572	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03574	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	340.41827
70	2624	0.03571	0.03571	0.03638	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.03454	0.03571	0.03571	4.02640	0.03571	0.03571	0.03571	0.03571	367.04553
71	2364	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	12.24061	0.03571	0.03571	360.83082	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
72	1991	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	8.20835	0.03571	0.03571	364.86308	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
73	2110	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
74	2029	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	96.89786	0.03571	0.03571	166.03130	110.17798	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
75	2607	0.03571	2.38521	1.90360	0.03571	1.96920	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.64358	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	365.27699
76	2649	0.03571	0.03571	0.03571	0.03571	0.03571	9.87239	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	38.67522	0.03571	0.03571	324.55953	0.03571	0.03571	0.03571
77	2087	14.67859	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	23.95219	0.03571	0.03571	0.03571	0.03571	0.03571	37.54194	0.03571	0.03571	296.97014	0.03571	0.03571	0.03571
78	2188	0.03571	0.03571	0.03574	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.97278	0.03571	0.03571	1.96898	0.03571	0.03571	0.03571	0.03571	369.16535
79	2477	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	373.03571
80	2386	0.03571	2.75575	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	370.31568
81	2543	12.02479	0.03571	1.31304	0.03571	0.03571	12.72147	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.59695	0.03571	4.00866	0.03571	0.03571	3.23080	0.03571	0.03571	0.03571	0.03571	0.03571	137.83866	0.47283	0.03571	200.11423
82	2604	0.03571	3.89092	1.95503	0.03571	0.03571	0.03571	0.03571	0.03571	1.94886	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	365.34805
83	2561	0.03571	5.92840	1.39876	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.60525	0.03571	363.21045
84	2433	0.03571	3.35455	2.14957	0.03571	0.03571	0.03571	0.03649	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.30114	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	365.33682
85	2496	373.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
86	2153	18.00945	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	5.52219	0.03571	0.03571	2.83658	0.03571	0.03571	33.11840	0.03571	0.03571	313.69195	0.03571	0.03571	0.03571
87	2536	0.03571	0.03571	6.77952	0.03571	0.03571	0.03571	0.15691	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	12.29336	5.72738	0.03571	0.03571	0.03571	0.03571	0.03571	5.88022	0.03571	342.37688
88	2482	0.03571	2.42214	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	370.64929
89	2512	47.38204	54.96655	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	4.58232	0.03571	0.03571	0.03571	0.03571	1.00675	0.03571	0.03571	265.24090	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
90	2010	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	4.73740	0.03571	0.03571	368.33402	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571
91	2103	0.03571	4.15121	2.62610	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.53263	0.03571	0.03571	0.03571	0.03571	0.03571	2.07708	0.03571	362.79155
92	2253	0.03571	2.44197	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	370.62946
93	2500	0.03571	0.03571	2.47180	0.03571	0.03571	0.03571	0.03572	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	1.77902	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	368.85632
94	2063	0.03571	5.48969	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	2.73990	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	364.87756
95	2509	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	0.03571	37.52386	0.03571	0.03571	0.03571	55.06954	0.03571	0.03571	280.51374	0.03571	0.03571	0.03571
