25	2078	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	1.88206	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	367.48004	0.04167	3.76290	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
26	2203	123.07385	0.04167	0.04167	0.04167	0.04167	34.62983	215.42132	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
27	2143	111.86151	0.04167	0.04167	0.04167	3.84119	0.04167	193.36362	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	64.10035	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
28	2224	85.92926	12.18729	0.04167	0.04167	0.04167	0.04167	275.00845	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
29	2510	26.95905	20.20218	0.04167	0.04167	0.04167	0.04167	325.96378	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
30	2240	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	367.35646	0.04167	5.72687	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
31	2563	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
32	2122	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
33	2118	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	371.01389	0.04167	2.06945	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
34	1944	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
35	2117	47.64947	8.07754	0.04167	0.04167	10.06195	0.04167	232.18010	0.04167	0.04167	0.04167	62.84975	12.43118	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
36	2611	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	1.86421	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	349.05124	0.04167	22.20955	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
37	2184	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	366.81211	0.04167	6.27123	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
38	2354	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
39	2169	174.95518	3.65186	0.04167	0.04167	3.58956	0.04167	190.97007	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
40	2283	50.06898	0.34555	0.04167	0.04167	4.67623	4.87453	272.30886	0.04167	0.04167	0.04167	7.85222	11.82030	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	21.38668	0.04167	0.04167	0.04167	0.04167
41	2620	0.04167	0.04167	0.04167	14.32343	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	358.75991	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
42	1998	0.04167	0.04167	0.04167	7.40811	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	365.67523	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
43	2654	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
44	2646	0.04167	0.04167	0.04167	0.04167	0.04167	2.86829	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	364.47950	0.04167	5.77721	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
45	2228	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
46	2082	0.04167	21.98284	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	351.10049	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
47	1979	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
48	2484	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
49	2257	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
50	2005	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
51	2560	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	8.74167	0.04167	5.86666	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	354.22041	0.04167	4.33792	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
52	1962	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	371.03609	0.04167	0.04167	2.04724	0.04167	0.04167	0.04167	0.04167	0.04167
53	2206	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	369.41025	0.04167	3.67308	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
54	2520	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	366.14195	0.04167	6.94138	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
55	2104	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
56	2602	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	361.44210	0.04167	11.64124	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
57	2521	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	2.71097	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	370.37236	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
58	2233	0.04167	0.04167	0.04167	0.04167	0.04167	3.55137	18.88128	0.04167	2.46794	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	347.24540	0.04167	0.04167	1.06235	0.04167	0.04167	0.04167	0.04167	0.04167
59	2200	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	368.65849	0.04167	4.42484	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
60	2294	139.64597	0.04167	0.04167	0.04167	0.04167	0.04167	169.81033	0.04167	0.04167	0.04167	3.64617	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	60.06419	0.04167	0.04167	0.04167	0.04167
61	1981	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	133.26857	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	239.81477	0.04167	0.04167	0.04167	0.04167
62	2187	65.46520	10.58449	0.04167	0.04167	0.04167	0.04167	297.07531	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
63	1916	345.57556	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	4.12829	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	23.42115	0.04167	0.04167	0.04167	0.04167
64	1945	77.08661	32.27693	0.04167	0.04167	0.04167	0.04167	260.55995	0.04167	0.04167	0.04167	3.24317	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
65	1959	23.15965	4.47047	0.04167	0.04167	17.04047	0.04167	262.87806	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	65.65968	0.04167	0.04167	0.04167	0.04167
66	1971	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	370.86693	0.04167	2.21640	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
67	2436	39.93990	4.26068	0.04167	0.04167	0.04167	0.04167	328.92441	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
68	2042	36.24270	0.04167	0.04167	0.04167	12.40798	0.04167	320.49385	0.04167	0.04167	4.02214	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
69	2084	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	343.04706	0.04167	30.03627	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
70	2624	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	369.05236	0.04167	0.04167	0.04167	0.04167	0.04167	4.03097	0.04167	0.04167
71	2364	0.04167	0.04167	0.04167	18.00733	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	355.07600	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
72	1991	0.04167	0.04167	0.04167	16.08625	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	356.99709	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
73	2110	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167
74	2029	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	211.05154	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	162.03179	0.04167	0.04167	0.04167	0.04167
75	2607	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	1.97719	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	369.15405	0.04167	1.99376	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
76	2649	101.35482	19.45776	0.04167	0.04167	0.04167	0.04167	252.31243	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
77	2087	78.14419	5.39090	0.04167	0.04167	24.35811	0.04167	265.27346	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
78	2188	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	371.08558	0.04167	1.99776	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
79	2477	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
80	2386	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	370.31703	0.04167	2.76630	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
81	2543	19.26752	7.53220	0.04167	0.04167	2.69368	1.33484	138.13815	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	201.14281	0.04167	0.04167	0.04167	3.18246	0.04167	0.04167	0.04167	0.04167
82	2604	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	367.26702	0.04167	3.90324	0.04167	0.04167	0.04167	0.04167	1.95474	0.04167
83	2561	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	2.48339	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	365.64998	0.04167	4.99163	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
84	2433	0.04167	0.04167	2.59652	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	370.48682	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
85	2496	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
86	2153	65.13480	0.04167	0.04167	0.04167	5.54831	0.04167	302.44189	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
87	2536	0.04167	7.60725	0.04167	0.04167	0.04167	4.70632	0.04167	0.04167	6.16952	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	354.68359	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
88	2482	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	370.64939	0.04167	2.43394	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
89	2512	140.76085	0.04167	0.04167	0.04167	0.04167	4.40893	169.17351	0.04167	0.04167	0.04167	10.71523	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	48.14981	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
90	2010	368.00832	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	5.07502	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
91	2103	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	2.08244	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	366.87662	0.04167	4.16594	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
92	2253	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	370.63165	0.04167	2.45169	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
93	2500	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
94	2063	0.04167	0.04167	0.04167	0.04167	2.74841	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	364.87056	0.04167	5.50602	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
95	2509	121.85641	0.04167	0.04167	0.04167	0.04167	0.04167	181.83414	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	69.43445	0.04167	0.04167	0.04167	0.04167
96	2399	313.92294	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	9.85459	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	34.35324	0.04167	0.04167	15.03589	0.04167
97	2150	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	5.33543	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	367.11211	0.04167	0.04167	0.67746	0.04167	0.04167	0.04167	0.04167	0.04167
98	2030	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	371.02101	0.04167	2.06233	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
99	2374	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
100	1986	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	365.53110	0.04167	7.55223	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
101	2630	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
102	2376	0.04167	0.04167	2.14906	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	366.66728	0.04167	4.30866	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
103	2326	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
104	2172	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	369.10906	0.04167	3.97420	0.04174	0.04167	0.04167	0.04167	0.04167	0.04167
105	2133	78.31314	2.78470	0.04167	0.04167	2.45349	0.04167	187.40931	0.04167	0.04167	7.42266	90.50787	4.40050	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
106	2296	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
107	2626	0.04167	0.04167	0.04167	46.98308	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	326.10025	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
108	2097	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
109	2093	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	370.92204	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	2.16129	0.04167
110	2391	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	306.32624	0.04167	66.75709	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
111	2275	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	373.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167	0.04167
