27	2143	305.35820	0.10013	0.10001	0.10000	59.98817	0.10000	0.10000	7.95349	0.10000	0.10000
28	2224	360.64280	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	12.55719	0.10000	0.10000
29	2510	351.98694	0.10002	0.10000	0.10000	0.10000	0.10000	0.10000	21.21298	0.10006	0.10000
30	2240	0.10002	363.57263	9.62734	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
31	2563	0.10000	369.67501	0.10026	0.10000	0.10000	3.52473	0.10000	0.10000	0.10000	0.10000
32	2122	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
33	2118	0.10000	366.96910	6.23090	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
34	1944	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000
35	2117	316.13384	0.10000	0.10000	0.10000	0.10000	0.10000	31.34578	12.35148	0.10000	13.56890
36	2611	0.10003	341.57855	31.62142	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
37	2184	0.10001	360.57690	12.62308	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
38	2354	0.10000	368.78350	4.41650	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
39	2169	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
40	2283	328.10664	0.10001	0.10000	0.10000	0.10000	0.10000	2.60457	30.80929	0.10000	11.87950
41	2620	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
42	1998	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
43	2654	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
44	2646	0.10057	355.85305	14.51052	0.10000	0.10002	0.10000	2.93580	0.10003	0.10000	0.10000
45	2228	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
46	2082	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
47	1979	0.10000	368.71666	4.48333	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
48	2484	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
49	2257	0.10000	365.65459	7.54541	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
50	2005	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
51	2560	0.10033	352.42772	8.10945	0.10000	0.10000	0.10000	12.76244	0.10006	0.10000	0.10000
52	1962	0.10000	369.02717	4.17282	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
53	2206	0.10000	363.96772	9.23228	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
54	2520	0.10005	366.14213	7.05782	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
55	2104	0.10000	371.01625	0.10016	0.10000	0.10000	2.18359	0.10000	0.10000	0.10000	0.10000
56	2602	0.10003	359.47753	13.72243	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
57	2521	0.10015	370.43042	0.10000	0.10000	0.10000	0.10000	2.76941	0.10001	0.10000	0.10000
58	2233	22.35467	343.91044	0.10022	0.10000	1.77434	3.48776	1.97257	0.10000	0.10000	0.10000
59	2200	0.10000	364.28581	8.91419	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
60	2294	313.53931	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	59.66068	0.10000	0.10000
61	1981	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000
62	2187	362.18351	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	11.01648	0.10000	0.10000
63	1916	352.43024	0.10000	0.10000	0.10000	0.10000	0.10000	5.41969	15.45007	0.10000	0.10000
64	1945	361.70301	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	11.49699	0.10000	0.10000
65	1959	286.39187	4.30119	0.10000	0.10000	0.10000	0.10000	0.10000	82.60693	0.10000	0.10000
66	1971	0.10000	368.71503	4.48496	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
67	2436	368.76906	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	4.43094	0.10000	0.10000
68	2042	368.82948	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	4.37052	0.10000	0.10000
69	2084	0.10001	337.44031	35.75964	0.10000	0.10000	0.10000	0.10001	0.10003	0.10000	0.10000
70	2624	0.10000	365.04657	4.13640	0.10000	0.10000	0.10000	4.11703	0.10000	0.10000	0.10000
71	2364	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
72	1991	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
73	2110	0.10005	0.10140	0.10012	0.10000	0.10000	0.10000	10.07734	363.12108	0.10001	0.10000
74	2029	0.10015	0.10000	0.10000	0.10000	0.10000	0.10000	211.55270	161.64714	0.10000	0.10001
75	2607	0.10016	365.26755	5.77576	0.10000	0.10000	2.25651	0.10000	0.10001	0.10000	0.10000
76	2649	366.50799	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	6.69201	0.10000	0.10000
77	2087	352.38728	0.10004	0.10000	0.10000	0.10000	0.10000	2.85546	18.05722	0.10000	0.10000
78	2188	0.10000	363.26234	9.93766	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
79	2477	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
80	2386	0.10000	370.35427	2.84573	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
81	2543	157.91834	199.71214	2.74298	0.10000	0.10000	0.10000	0.10000	13.02652	0.10000	0.10000
82	2604	0.10004	365.35130	5.93552	0.10000	0.10000	0.10000	0.10000	0.10000	2.01315	0.10000
83	2561	0.10026	358.22918	12.47663	0.10000	0.10000	2.59389	0.10000	0.10004	0.10000	0.10000
84	2433	0.10000	370.54526	0.10000	0.10000	0.10000	0.10000	0.10001	0.10000	0.10000	2.65473
85	2496	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000
86	2153	352.49308	0.10002	0.10000	0.10000	0.10000	0.10000	0.10000	20.70690	0.10000	0.10000
87	2536	12.34174	342.21351	12.61672	0.10000	0.10000	0.10000	6.22799	0.10004	0.10000	0.10000
88	2482	0.10000	365.86483	7.33516	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
89	2512	311.53070	0.10035	57.44950	0.10000	0.10000	0.10000	4.31943	0.10001	0.10000	0.10000
90	2010	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
91	2103	0.10000	364.78751	8.41249	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
92	2253	0.10000	370.67175	2.52825	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
93	2500	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
94	2063	0.10005	364.83514	8.36479	0.10000	0.10000	0.10000	0.10000	0.10001	0.10000	0.10000
95	2509	302.80781	0.10005	0.10000	0.10000	0.10000	0.10000	0.10000	70.39214	0.10000	0.10000
96	2399	336.08451	0.10000	0.10000	0.10000	0.10000	0.10000	5.69400	16.66695	14.95454	0.10000
97	2150	0.10018	363.11621	6.05082	0.10000	0.10000	2.15042	2.08236	0.10001	0.10000	0.10000
98	2030	0.10000	371.06486	2.13514	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
99	2374	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
100	1986	0.10000	363.01422	10.18578	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
101	2630	0.10000	370.89717	2.30283	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
102	2376	0.10000	362.40282	8.68989	0.10000	0.10000	0.10000	0.10001	0.10000	0.10000	2.20727
103	2326	0.10000	370.96861	2.23139	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
104	2172	0.10000	365.18127	8.01873	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
105	2133	295.97286	0.10002	0.10000	0.10000	0.10000	0.10000	66.59019	0.10001	0.10000	10.73692
106	2296	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000
107	2626	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
108	2097	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
109	2093	0.10001	364.50885	6.57147	0.10000	0.10000	0.10000	0.10000	0.10000	2.21967	0.10000
110	2391	0.10001	0.16147	307.56939	0.10000	0.10000	65.56912	0.10000	0.10000	0.10000	0.10000
111	2275	0.10000	369.04251	0.10020	0.10000	0.10000	4.15729	0.10000	0.10000	0.10000	0.10000
112	1984	0.10000	366.63186	6.56814	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
113	2347	136.50261	226.94593	4.01144	0.10000	0.10000	0.10000	1.42136	4.61866	0.10000	0.10000
114	2550	0.10022	361.41631	5.23507	0.10000	0.10000	2.41827	0.10000	0.10001	4.33012	0.10000
115	2047	250.06196	0.10005	0.10000	0.10000	0.10000	0.10000	56.38080	10.37031	0.10000	56.58689
116	1932	364.62721	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	8.57279	0.10000	0.10000
117	2655	0.10000	370.83115	2.36885	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
118	1994	347.39765	0.10006	0.10000	0.10000	0.10000	0.10000	0.10000	25.80229	0.10000	0.10000
119	2292	330.66250	0.10047	0.10004	0.10000	0.10000	0.10000	18.30904	24.32794	0.10000	0.10000
120	2109	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
121	2040	0.10023	358.19015	3.77567	0.10000	0.10000	0.10000	11.33348	0.10047	0.10000	0.10000
122	2086	0.10004	364.56176	8.63820	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
123	2460	0.10000	366.31365	6.88635	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
124	2597	338.48007	0.10509	0.10002	0.10000	0.10000	0.10000	3.81460	27.40661	0.10000	3.69361
125	2282	307.28173	0.10000	0.10000	0.10000	0.10000	0.10000	2.79961	63.21854	0.10000	0.10011
126	2511	304.49333	0.10001	0.10000	0.10000	0.10000	0.10000	0.10000	68.70666	0.10000	0.10000
127	2598	350.26396	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	22.93603	0.10000	0.10000
128	2638	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
129	2390	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000
130	2096	0.10008	0.10000	0.10000	0.10000	0.10000	0.10000	20.87632	352.32360	0.10000	0.10000
131	2218	0.10001	358.04209	15.15789	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
132	1917	0.10000	365.05463	8.14536	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
133	2353	0.10000	368.57580	4.62420	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
134	2625	0.10000	371.08409	0.10016	0.10000	0.10000	2.11575	0.10000	0.10000	0.10000	0.10000
135	2194	354.23915	3.75695	0.10000	0.10000	0.10000	0.10000	0.10000	15.30390	0.10000	0.10000
136	2289	300.20222	0.10000	0.10000	0.10000	0.10000	0.10000	58.28031	0.10001	0.10000	14.81745
137	2323	0.10000	368.97540	0.10020	0.10000	0.10000	4.22440	0.10000	0.10000	0.10000	0.10000
138	2410	0.10002	356.41203	16.78795	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
139	2631	0.10000	359.82986	13.37014	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
140	2111	315.36251	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	57.83749	0.10000	0.10000
141	2062	0.10017	34.35802	0.10000	0.10000	0.10000	0.10000	5.36200	333.57981	0.10000	0.10000
142	2059	0.10000	371.11743	2.08257	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
143	1938	0.10000	364.98087	8.21913	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
144	2060	0.10005	348.07053	5.19210	0.10000	0.10000	0.10000	20.03688	0.10044	0.10000	0.10000
145	1939	249.62289	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	123.57710	0.10000	0.10000
146	2264	339.16045	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	34.03954	0.10000	0.10000
147	2574	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
148	2579	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
149	2419	329.73858	0.10000	0.10000	0.10000	0.10000	0.10000	43.46140	0.10001	0.10000	0.10000
150	2491	356.16241	0.10001	0.10000	0.10000	0.10000	0.10000	0.10000	17.03757	0.10000	0.10000
151	2468	0.10037	298.35021	0.10003	0.10000	0.10000	0.10000	5.84410	69.10528	0.10000	0.10000
152	2615	0.10000	368.95740	4.24260	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
153	2507	0.10000	361.64562	11.55438	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
154	2564	0.10000	366.97074	6.22926	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
155	2420	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000
156	1929	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
157	2154	0.10000	361.19104	9.65471	0.10000	0.10000	0.10000	2.45421	0.10004	0.10000	0.10000
158	1925	0.10186	363.93437	3.19446	0.10000	0.10000	3.13572	3.13312	0.10047	0.10000	0.10000
159	1940	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
160	2329	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
161	2469	0.10000	370.21837	2.98163	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
162	2229	0.10000	352.85352	16.52777	0.10000	0.10000	0.10000	3.91830	0.10041	0.10000	0.10000
163	2552	0.10000	366.23718	6.96282	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
164	1993	0.10000	367.49498	3.85818	0.10000	0.10000	0.10000	0.10000	0.10000	1.94683	0.10000
165	2032	356.40722	0.10000	0.10000	0.10000	0.10000	0.10000	2.76163	14.13115	0.10000	0.10000
166	2485	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
167	2395	0.10019	364.62849	4.37125	0.10000	0.10000	0.10000	4.30007	0.10000	0.10000	0.10000
168	2339	0.10000	358.41653	14.78347	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
169	1989	0.10000	368.66159	4.53820	0.10000	0.10000	0.10000	0.10001	0.10020	0.10000	0.10000
170	2243	0.10012	0.10011	13.27920	0.10000	0.10000	0.10000	0.10000	359.92056	0.10000	0.10000
171	2434	262.93654	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	110.26346	0.10000	0.10000
172	2126	0.10007	0.10000	0.10000	0.10000	15.63046	0.10000	0.10002	0.10000	0.10000	357.56945
173	2408	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
174	2121	0.10000	370.68359	2.51640	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
175	2453	0.10003	0.10000	0.10000	0.10000	0.10000	0.10000	344.40753	0.10012	28.79232	0.10000
176	2214	0.10005	0.10014	0.10000	0.10000	0.10000	0.10000	356.10374	0.10000	0.10000	17.09606
177	2633	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
178	2526	0.10032	336.53425	32.08655	0.10000	0.10000	2.10893	0.10000	0.10001	2.66994	0.10000
179	2430	0.10000	360.00433	13.19567	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
180	1964	127.64294	0.10000	0.10000	0.10000	0.10000	0.10000	165.02367	0.10000	0.10000	80.63338
181	2064	0.10000	364.83418	8.36581	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
182	2407	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
183	2317	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
184	2412	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
185	2406	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000
186	2112	0.10000	363.53433	9.66567	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
187	2404	0.10000	357.14898	16.05102	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
188	2135	359.19333	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	14.00667	0.10000	0.10000
189	2498	342.68382	0.10000	0.10000	0.10000	0.10000	0.10000	30.51618	0.10000	0.10000	0.10000
190	2302	330.44545	0.10065	0.10000	0.10000	3.30124	0.10000	21.36363	18.28903	0.10000	0.10000
191	2629	347.72862	0.10122	0.10001	0.10000	3.11534	0.10000	3.13872	19.41609	0.10000	0.10000
192	2351	351.30017	0.10001	0.10000	0.10000	3.53492	0.10000	0.10000	18.46490	0.10000	0.10000
193	2212	0.10000	370.33482	0.10027	0.10000	0.10000	2.86491	0.10000	0.10000	0.10000	0.10000
194	2123	0.10000	363.64809	9.55190	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
195	2053	309.57135	0.10001	0.10000	0.10000	0.10000	0.10000	0.10000	63.62864	0.10000	0.10000
196	2254	359.70144	0.10000	0.10000	0.10000	0.10000	0.10000	4.77373	8.82483	0.10000	0.10000
197	2271	0.10000	366.73511	6.46489	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
198	2199	307.60184	0.10001	0.10000	0.10000	0.10000	0.10000	2.52529	56.74797	0.10000	6.52489
199	2054	307.19427	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	66.00573	0.10000	0.10000
200	2018	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
201	2636	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
202	2371	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
203	2166	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
204	2033	0.10000	370.90572	0.10016	0.10000	0.10000	2.29412	0.10000	0.10000	0.10000	0.10000
205	2608	335.27662	0.10000	0.10000	0.10000	0.10000	0.10000	13.79853	24.22485	0.10000	0.10000
206	2567	345.70769	0.10087	0.10001	0.10000	0.10000	0.10000	11.25264	16.33880	0.10000	0.10000
207	2338	342.44511	0.10002	0.10000	0.10000	0.10000	0.10000	0.10000	30.75487	0.10000	0.10000
208	1954	278.78928	0.10000	0.10000	0.10000	94.41071	0.10000	0.10000	0.10000	0.10000	0.10000
209	2555	354.70755	0.10002	0.10000	0.10000	0.10000	0.10000	0.10000	18.49243	0.10000	0.10000
210	2138	358.36509	0.10000	2.88262	0.10000	0.10000	0.10000	0.10000	12.05228	0.10000	0.10000
211	2357	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
212	2152	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
213	2372	365.31521	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	7.88478	0.10000	0.10000
214	2189	280.03006	0.10035	93.16958	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
215	2590	0.10000	365.27847	7.92153	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
216	2359	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
217	2020	0.10000	370.72387	0.10016	0.10000	0.10000	2.47598	0.10000	0.10000	0.10000	0.10000
218	2467	0.10000	370.16077	0.10026	0.10000	0.10000	3.03896	0.10000	0.10000	0.10000	0.10000
219	2266	0.10219	325.89012	40.59348	0.10000	0.10000	0.10000	6.81406	0.10015	0.10000	0.10000
220	2558	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
221	2375	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
222	1947	294.92127	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	78.27873	0.10000	0.10000
223	2432	0.10006	0.10000	0.10000	0.10000	0.10000	0.10000	14.47599	344.90914	13.91482	0.10000
224	2660	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
225	2640	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
226	2601	0.10004	367.07422	6.12574	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
227	2069	0.10001	354.87510	18.32486	0.10000	0.10000	0.10000	0.10000	0.10003	0.10000	0.10000
228	2327	305.22747	0.10001	0.10000	0.10000	0.10000	0.10000	3.36680	64.70572	0.10000	0.10000
229	1928	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
230	2360	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
231	2156	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
232	2101	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000
233	2095	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
234	2125	356.13483	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	17.06516	0.10000	0.10000
235	2124	0.10000	368.50086	4.69914	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
236	2538	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
237	2447	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
238	2297	0.10000	0.10000	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000
239	2659	0.10000	0.10000	0.10000	0.10000	277.44741	0.10000	0.10001	0.10000	0.10000	95.75257
240	2142	0.10189	333.52341	28.89446	0.10000	0.10000	0.10000	9.12654	0.10046	1.85326	0.10000
241	2414	0.10023	364.79440	6.35508	0.10000	0.10000	2.15027	0.10000	0.10001	0.10000	0.10000
242	2324	0.10058	357.84152	0.10000	0.10000	0.10000	0.10000	15.35777	0.10013	0.10000	0.10000
243	2334	0.10035	342.66039	30.53926	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
244	2397	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
245	1978	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	373.10000
246	2429	0.10116	0.11612	327.99871	0.10000	0.10000	40.36876	4.91498	0.10027	0.10000	0.10000
247	2300	0.10000	322.51373	50.68626	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
248	2606	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
249	2276	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
250	2554	0.10017	368.90349	0.10000	0.10000	0.10000	4.29634	0.10000	0.10001	0.10000	0.10000
251	2258	0.10000	357.16967	16.03033	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
252	2331	0.10000	367.03641	6.16352	0.10000	0.10000	0.10000	0.10000	0.10006	0.10000	0.10000
253	1942	0.10000	0.10000	373.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000	0.10000
