11	2073	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	1.12993	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	371.91451	0.02222
12	2278	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	10.92580	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.19189	2.98942	0.02222	0.02222	0.02222	0.02222	2.20328	0.02222	0.02222	354.80072	0.02222
13	2551	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	4.78516	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.50914	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	365.77236	0.02222
14	2077	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.39534	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	369.64911	0.02222
15	2369	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	1.71651	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.14188	0.02222	0.02222	0.02222	3.42518	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	365.80531	0.02222
16	1465	0.02222	0.02222	0.02222	13.19572	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	322.66534	0.18038	0.02222	30.12204	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	6.94763	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
17	2592	3.13466	0.02222	0.02222	23.02798	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	280.54026	9.90156	0.02222	26.25827	0.02222	0.02222	0.02222	3.07861	0.02222	0.02222	0.02222	0.02222	27.06958	0.02222	0.02222	0.02222	0.02222	0.16687	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
18	2046	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.83027	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	372.21417	0.02222
19	1941	1.79048	0.02222	0.02222	10.38653	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	157.82217	3.96015	0.02222	13.96377	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	5.33563	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	4.22153	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	175.69754	0.02222
20	2518	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	250.21512	0.02222	0.02222	13.18041	8.12178	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	59.77424	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	9.20710	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	32.63469	0.02222
21	2132	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	225.95137	0.02222	0.02222	13.59842	4.13801	0.02222	0.02222	8.31396	0.02222	0.02222	0.02222	0.02222	121.10936	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
22	2650	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	373.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
23	2207	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	373.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
24	2553	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.20422	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.58739	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	367.27506	0.02222
25	2078	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.70771	0.02222	0.02222	0.02222	1.13588	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	368.22308	0.02222
26	2203	34.86024	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	316.99694	0.02222	0.02222	17.37375	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.85795	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
27	2143	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	1.93525	271.93218	7.43867	0.02222	25.59912	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.89800	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	62.33012	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
28	2224	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	335.09016	2.87516	0.02222	22.55077	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	5.34004	2.91689	0.02222	0.02222	0.02222	0.02222	0.02222	4.36031	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
29	2510	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.11568	0.02222	0.02222	335.83192	1.64559	0.02222	18.52657	2.73684	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	11.27673	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
30	2240	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.91488	0.02222	0.02222	0.02222	0.02222	3.80710	0.02222	0.02222	365.34469	0.02222
31	2563	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	9.08498	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	363.95946	0.02222
32	2122	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	9.42205	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	363.62239	0.02222
33	2118	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	4.45312	0.02222	0.02222	0.02222	0.02222	2.04341	0.02222	0.02222	366.57014	0.02222
34	1944	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	373.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
35	2117	0.02222	0.02222	0.02222	10.66955	0.02222	13.29328	0.02222	0.02222	0.02222	0.02222	261.72536	5.42559	0.02222	24.28967	0.02222	0.02222	0.02222	0.02222	54.94771	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.74753	0.07909	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
36	2611	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.57636	0.02222	0.02222	0.02222	0.02222	14.84534	0.02222	0.02222	357.64496	0.02222
37	2184	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	6.32741	0.02222	0.02222	0.02222	0.02222	6.24255	0.02222	0.02222	360.49671	0.02222
38	2354	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	5.45606	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	367.58839	0.02222
39	2169	0.02222	0.02222	0.02222	3.54419	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	341.94487	0.02222	0.02222	20.20723	0.02222	0.02222	0.02222	3.48885	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.92598	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
40	2283	5.44415	0.02222	0.02222	4.51147	0.02222	12.04666	0.02222	0.02222	0.02222	0.02222	280.55153	4.48620	0.02222	32.04530	0.02222	0.02222	0.02222	0.02222	3.53515	0.02222	0.02222	0.02222	28.76985	0.02222	0.02222	0.02222	0.02222	0.02302	1.80889	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
41	2620	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	10.88995	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	362.15449	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
42	1998	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	7.71755	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	365.32690	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
43	2654	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02223	0.02222	0.02222	0.02222	0.02222	0.02222	5.40221	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	367.64222	0.02222
44	2646	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	3.11318	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02405	0.02222	0.02222	0.02222	0.02222	0.02222	22.24083	0.02222	0.02222	0.02222	0.02222	5.51545	0.02222	0.02222	342.21760	0.02222
45	2228	0.02222	0.02222	0.02222	0.02222	0.02222	360.04440	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	13.00004	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
46	2082	0.02222	0.02222	0.02222	0.02222	0.02222	327.36860	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	45.67584	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222
47	1979	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.18375	0.02222	0.02222	0.02222	5.42467	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	365.45825	0.02222
48	2484	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	4.43155	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	368.61290	0.02222
49	2257	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.46632	0.02222	0.02222	0.02222	3.10072	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	367.49963	0.02222
50	2005	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	8.42097	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	364.62347	0.02222
51	2560	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	4.59885	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	12.25575	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	1.89092	0.02222	0.02222	0.02222	6.07116	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	348.29443	0.02222
52	1962	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.03253	0.02222	0.02222	0.02222	3.45602	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	367.57811	0.02222
53	2206	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	4.46972	0.02222	0.02222	0.02222	0.02222	1.83257	0.02222	0.02222	366.76438	0.02222
54	2520	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.32763	0.02222	0.02222	0.02222	0.02222	4.61512	0.02222	0.02222	368.12391	0.02222
55	2104	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02223	0.02222	0.02222	0.02222	0.02222	0.02222	7.33637	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	365.70807	0.02222
56	2602	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	4.32645	0.02222	0.02222	0.02222	0.02222	5.83089	0.02222	0.02222	362.90932	0.02222
57	2521	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	2.69312	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	5.57009	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	364.80346	0.02222
58	2233	6.21054	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	14.22473	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	1.74352	0.02222	0.02222	3.52357	6.53643	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	340.89454	0.02222
59	2200	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	0.02222	5.62213	0.02222	0.02222	0.02222	0.02222	4.39379	0.02222	0.02222	363.05074	0.02222
