12	2278	0.017	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.916
13	2551	0.000	0.000	0.000	0.000	0.060	0.000	0.000	0.000	0.000	0.013	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.918
14	2077	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.973
15	2369	0.021	0.000	0.000	0.000	0.058	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.908
16	1465	0.000	0.000	0.000	0.800	0.000	0.000	0.000	0.142	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000
17	2592	0.000	0.000	0.051	0.644	0.000	0.000	0.000	0.148	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.145	0.000
18	2046	0.000	0.000	0.000	0.000	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.963
19	1941	0.000	0.000	0.020	0.361	0.465	0.000	0.000	0.109	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.000	0.000
20	2518	0.000	0.000	0.000	0.000	0.000	0.072	0.000	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.358	0.000	0.000	0.130	0.000	0.000	0.000	0.000	0.414	0.000
21	2132	0.000	0.000	0.000	0.522	0.000	0.000	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.452	0.000
22	2650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
23	2207	0.000	0.000	0.000	0.000	0.000	0.151	0.000	0.000	0.000	0.000	0.000	0.000	0.846	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
24	2553	0.023	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.007	0.005	0.000	0.000	0.006	0.000	0.000	0.000	0.951
25	2078	0.006	0.000	0.000	0.000	0.064	0.027	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.896
26	2203	0.000	0.000	0.000	0.741	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	0.000	0.000	0.096	0.000	0.000	0.000	0.000	0.000	0.000
27	2143	0.000	0.000	0.000	0.706	0.000	0.000	0.000	0.046	0.000	0.000	0.000	0.178	0.000	0.000	0.000	0.068	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
28	2224	0.000	0.000	0.000	0.775	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.171	0.000	0.000	0.000	0.017	0.000	0.000	0.000	0.025	0.000
29	2510	0.000	0.000	0.000	0.674	0.000	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.221	0.000	0.000	0.000	0.018	0.000	0.000	0.000	0.043	0.000
30	2240	0.006	0.000	0.000	0.000	0.055	0.032	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.899
31	2563	0.000	0.000	0.000	0.000	0.058	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930
32	2122	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.949
33	2118	0.000	0.000	0.000	0.000	0.066	0.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.919
34	1944	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.942	0.056	0.000	0.000	0.000	0.000	0.000
35	2117	0.000	0.000	0.031	0.576	0.000	0.000	0.036	0.037	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.142	0.000	0.000	0.127	0.048	0.000	0.000	0.000	0.000	0.000
36	2611	0.006	0.000	0.000	0.000	0.040	0.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.848
37	2184	0.006	0.006	0.000	0.000	0.072	0.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.884
38	2354	0.012	0.000	0.000	0.000	0.077	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.897
39	2169	0.000	0.000	0.019	0.845	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000
40	2283	0.000	0.000	0.016	0.637	0.000	0.000	0.032	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.159	0.000	0.000	0.030	0.000	0.000	0.000	0.000	0.090	0.000
41	2620	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
42	1998	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
43	2654	0.000	0.000	0.000	0.000	0.049	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.942
44	2646	0.105	0.000	0.000	0.000	0.808	0.065	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000
45	2228	0.000	0.000	0.000	0.000	0.000	0.000	0.284	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.713	0.000	0.000	0.000
46	2082	0.000	0.000	0.000	0.000	0.000	0.000	0.209	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.059	0.000	0.730	0.000	0.000	0.000
47	1979	0.018	0.000	0.000	0.000	0.054	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.914
48	2484	0.016	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.965
49	2257	0.021	0.000	0.000	0.000	0.068	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.903
50	2005	0.007	0.000	0.000	0.000	0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.929
51	2560	0.000	0.000	0.000	0.000	0.054	0.041	0.000	0.000	0.000	0.027	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.002	0.000	0.000	0.000	0.000	0.869
52	1962	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.006	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.938
53	2206	0.006	0.000	0.000	0.000	0.067	0.026	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.893
54	2520	0.008	0.000	0.000	0.000	0.000	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.954
55	2104	0.006	0.000	0.000	0.000	0.064	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.916
56	2602	0.000	0.000	0.000	0.000	0.055	0.045	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.892
57	2521	0.008	0.000	0.000	0.000	0.053	0.000	0.000	0.000	0.007	0.008	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.909
58	2233	0.014	0.000	0.000	0.000	0.057	0.000	0.000	0.000	0.005	0.018	0.014	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.050	0.000	0.002	0.000	0.000	0.000	0.835
59	2200	0.000	0.000	0.000	0.000	0.052	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.925
60	2294	0.000	0.000	0.000	0.721	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.019	0.000	0.000	0.000	0.000	0.205	0.000
61	1981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.936	0.000
62	2187	0.000	0.000	0.018	0.738	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.209	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000
63	1916	0.000	0.000	0.000	0.884	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.086	0.000
64	1945	0.000	0.000	0.013	0.686	0.000	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.231	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.033	0.000
65	1959	0.000	0.000	0.016	0.000	0.000	0.000	0.000	0.101	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.592	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.271	0.000
66	1971	0.006	0.000	0.000	0.000	0.066	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.913
67	2436	0.000	0.000	0.000	0.694	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.292	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
68	2042	0.000	0.000	0.000	0.772	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.167	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000
69	2084	0.000	0.000	0.000	0.000	0.000	0.118	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.872
70	2624	0.000	0.000	0.000	0.000	0.050	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.931
71	2364	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
72	1991	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
73	2110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000
74	2029	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.527	0.000	0.000	0.000	0.000	0.439	0.000
75	2607	0.000	0.000	0.000	0.000	0.058	0.023	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.912
76	2649	0.000	0.000	0.000	0.737	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.240	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.020	0.000
77	2087	0.000	0.000	0.038	0.708	0.000	0.000	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.186	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000
78	2188	0.000	0.000	0.000	0.000	0.062	0.041	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.895
79	2477	0.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.953
80	2386	0.000	0.000	0.000	0.000	0.022	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.960
81	2543	0.000	0.000	0.013	0.317	0.479	0.000	0.000	0.026	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.086	0.000	0.014	0.007	0.000	0.018	0.000	0.000	0.015	0.000
82	2604	0.000	0.000	0.000	0.000	0.069	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.907
83	2561	0.000	0.000	0.000	0.000	0.034	0.047	0.000	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.910
84	2433	0.006	0.000	0.000	0.000	0.021	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.955
85	2496	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86	2153	0.000	0.000	0.027	0.757	0.000	0.000	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.139	0.000	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000
87	2536	0.817	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.033	0.052	0.000	0.000	0.000	0.069	0.000	0.000	0.000	0.000
88	2482	0.008	0.006	0.000	0.000	0.071	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.892
89	2512	0.000	0.000	0.010	0.713	0.000	0.158	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.076	0.000	0.000	0.041	0.000	0.000	0.000	0.000	0.000	0.000
90	2010	0.000	0.000	0.000	0.957	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000
91	2103	0.007	0.000	0.000	0.000	0.072	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.884
92	2253	0.008	0.000	0.000	0.000	0.046	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.924
93	2500	0.028	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.006	0.000	0.000	0.000	0.941
94	2063	0.000	0.000	0.000	0.000	0.091	0.016	0.000	0.000	0.007	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.884
95	2509	0.000	0.000	0.000	0.658	0.000	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.080	0.000	0.000	0.009	0.000	0.000	0.000	0.000	0.242	0.000
96	2399	0.000	0.000	0.000	0.791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.136	0.000
97	2150	0.016	0.000	0.000	0.000	0.066	0.000	0.000	0.000	0.000	0.013	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.004	0.000	0.000	0.000	0.888
98	2030	0.006	0.000	0.000	0.000	0.050	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930
99	2374	0.006	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.960
100	1986	0.008	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930
101	2630	0.018	0.000	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.944
102	2376	0.021	0.000	0.000	0.000	0.000	0.042	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.929
103	2326	0.012	0.000	0.000	0.000	0.041	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.928
104	2172	0.006	0.000	0.000	0.000	0.056	0.045	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.890
105	2133	0.000	0.000	0.000	0.536	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.185	0.000	0.000	0.134	0.112	0.000	0.024	0.000	0.000	0.000
106	2296	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000
107	2626	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
108	2097	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
109	2093	0.006	0.000	0.000	0.000	0.060	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.909
110	2391	0.000	0.000	0.000	0.000	0.000	0.705	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.292	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
111	2275	0.000	0.000	0.000	0.000	0.051	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.935
112	1984	0.007	0.000	0.000	0.000	0.040	0.024	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.927
113	2347	0.000	0.000	0.012	0.299	0.036	0.016	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.559
114	2550	0.000	0.000	0.000	0.000	0.035	0.032	0.000	0.000	0.000	0.006	0.000	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.914
115	2047	0.000	0.000	0.020	0.438	0.000	0.000	0.000	0.046	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.138	0.000	0.000	0.089	0.115	0.000	0.152	0.000	0.000	0.000
116	1932	0.000	0.000	0.034	0.819	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.145	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
117	2655	0.008	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000	0.000	0.955
118	1994	0.000	0.000	0.373	0.000	0.000	0.000	0.000	0.625	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
119	2292	0.000	0.000	0.018	0.701	0.000	0.000	0.000	0.053	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.150	0.000	0.000	0.034	0.000	0.000	0.000	0.000	0.021	0.000
120	2109	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.015	0.000	0.000	0.000	0.975
121	2040	0.000	0.000	0.000	0.000	0.055	0.026	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.888
122	2086	0.075	0.000	0.000	0.000	0.846	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000
123	2460	0.000	0.000	0.000	0.000	0.033	0.035	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.930
124	2597	0.000	0.000	0.040	0.000	0.000	0.000	0.010	0.149	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.776	0.000	0.000	0.000	0.012	0.000	0.000	0.000	0.000	0.000
125	2282	0.000	0.000	0.018	0.665	0.000	0.000	0.000	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.074	0.000	0.000	0.009	0.012	0.000	0.000	0.000	0.193	0.000
126	2511	0.000	0.000	0.000	0.600	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.174	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.208	0.000
127	2598	0.000	0.000	0.026	0.659	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.214	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.076	0.000
128	2638	0.007	0.000	0.000	0.000	0.051	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.940
129	2390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000
130	2096	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.997	0.000
131	2218	0.000	0.000	0.000	0.000	0.053	0.050	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.895
132	1917	0.017	0.000	0.000	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.005	0.000	0.000	0.000	0.905
